,Approach,Corruption Type,Date,Fscore,Model
60,Baseline,elastic,2024-04-08 20:04:24.154621,0.7250220019978049,ResNet50
61,Baseline,fog,2024-04-08 20:04:26.477876,0.6377052431341166,ResNet50
62,Baseline,frost,2024-04-08 20:04:28.816256,0.6166892041160165,ResNet50
63,Baseline,frosted glass blur,2024-04-08 20:04:31.153097,0.6558660059809955,ResNet50
64,Baseline,gaussian blur,2024-04-08 20:04:33.493344,0.7367223212362694,ResNet50
65,Baseline,gaussian noise,2024-04-08 20:04:35.882625,0.6002594767247963,ResNet50
66,Baseline,impulse noise,2024-04-08 20:04:38.221597,0.5579975993135858,ResNet50
67,Baseline,jpeg compression,2024-04-08 20:04:40.555060,0.7716748773870595,ResNet50
68,Baseline,motion blur,2024-04-08 20:04:42.885823,0.595105216573754,ResNet50
69,Baseline,pixelate,2024-04-08 20:04:45.227870,0.8013213806033305,ResNet50
70,Baseline,saturate,2024-04-08 20:04:47.561934,0.8006232848840172,ResNet50
71,Baseline,shot noise,2024-04-08 20:04:49.893954,0.659295265731231,ResNet50
72,Baseline,snow,2024-04-08 20:04:52.235818,0.6663950881418288,ResNet50
73,Baseline,spatter,2024-04-08 20:04:54.562238,0.6218508204696288,ResNet50
74,Baseline,speckle noise,2024-04-08 20:04:56.910870,0.6921558016671806,ResNet50
75,Baseline,zoom blur,2024-04-08 20:04:59.244408,0.7024073273329214,ResNet50
76,Baseline,brightness,2024-04-08 20:12:06.627094,0.7915948901594481,ResNet50
77,Baseline,contrast,2024-04-08 20:12:09.208206,0.4938035034532156,ResNet50
78,Baseline,defocus blur,2024-04-08 20:12:11.542048,0.8035311263171504,ResNet50
79,Baseline,elastic,2024-04-08 20:12:13.885206,0.7381212716925984,ResNet50
80,Baseline,fog,2024-04-08 20:12:16.243503,0.6809143575149361,ResNet50
81,Baseline,frost,2024-04-08 20:12:18.596427,0.6268836866588646,ResNet50
82,Baseline,frosted glass blur,2024-04-08 20:12:20.963841,0.6631082384373833,ResNet50
83,Baseline,gaussian blur,2024-04-08 20:12:23.334609,0.7678438437774137,ResNet50
84,Baseline,gaussian noise,2024-04-08 20:12:25.720514,0.5703493469204213,ResNet50
85,Baseline,impulse noise,2024-04-08 20:12:28.074336,0.5268646925886756,ResNet50
86,Baseline,jpeg compression,2024-04-08 20:12:30.408650,0.7850151874170402,ResNet50
87,Baseline,motion blur,2024-04-08 20:12:32.748873,0.6676317864813857,ResNet50
88,Baseline,pixelate,2024-04-08 20:12:35.076834,0.822068629518738,ResNet50
89,Baseline,saturate,2024-04-08 20:12:37.409596,0.812981109172842,ResNet50
90,Baseline,shot noise,2024-04-08 20:12:39.743192,0.6476667211328222,ResNet50
91,Baseline,snow,2024-04-08 20:12:42.077209,0.6612517759439798,ResNet50
92,Baseline,spatter,2024-04-08 20:12:44.423231,0.5992545581463077,ResNet50
93,Baseline,speckle noise,2024-04-08 20:12:46.759729,0.6885865025335421,ResNet50
94,Baseline,zoom blur,2024-04-08 20:12:49.088758,0.7431518413154325,ResNet50
95,Salt&Pepper,brightness,2024-04-08 20:24:37.887997,0.789521034301239,ResNet50
96,Salt&Pepper,contrast,2024-04-08 20:24:41.182258,0.4585983039278589,ResNet50
97,Salt&Pepper,defocus blur,2024-04-08 20:24:43.534249,0.8155864863295677,ResNet50
98,Salt&Pepper,elastic,2024-04-08 20:24:45.880564,0.745742603894649,ResNet50
99,Salt&Pepper,fog,2024-04-08 20:24:48.212094,0.6485496294171501,ResNet50
100,Salt&Pepper,frost,2024-04-08 20:24:50.548030,0.66992578848458,ResNet50
101,Salt&Pepper,frosted glass blur,2024-04-08 20:24:52.879392,0.7872570841535353,ResNet50
102,Salt&Pepper,gaussian blur,2024-04-08 20:24:55.217098,0.7924249852507455,ResNet50
103,Salt&Pepper,gaussian noise,2024-04-08 20:24:57.556725,0.7751400973876271,ResNet50
104,Salt&Pepper,impulse noise,2024-04-08 20:24:59.892306,0.7447114581800458,ResNet50
105,Salt&Pepper,jpeg compression,2024-04-08 20:25:02.233663,0.8137698065588964,ResNet50
106,Salt&Pepper,motion blur,2024-04-08 20:25:04.569010,0.730181302150886,ResNet50
107,Salt&Pepper,pixelate,2024-04-08 20:25:06.909383,0.816809888254352,ResNet50
108,Salt&Pepper,saturate,2024-04-08 20:25:09.255789,0.8040803738695057,ResNet50
109,Salt&Pepper,shot noise,2024-04-08 20:25:11.605018,0.7987731096636633,ResNet50
110,Salt&Pepper,snow,2024-04-08 20:25:13.932725,0.6870611413715421,ResNet50
111,Salt&Pepper,spatter,2024-04-08 20:25:16.276919,0.7002987826866625,ResNet50
112,Salt&Pepper,speckle noise,2024-04-08 20:25:18.622687,0.8082278656579008,ResNet50
113,Salt&Pepper,zoom blur,2024-04-08 20:25:20.962503,0.7630267902209821,ResNet50
114,Salt&Pepper,brightness,2024-04-08 20:33:18.088125,0.7448668589388943,ResNet50
115,Salt&Pepper,contrast,2024-04-08 20:33:21.371783,0.3123331175074547,ResNet50
116,Salt&Pepper,defocus blur,2024-04-08 20:33:23.726991,0.7697809676217429,ResNet50
117,Salt&Pepper,elastic,2024-04-08 20:33:26.063799,0.7144635068913793,ResNet50
118,Salt&Pepper,fog,2024-04-08 20:33:28.384778,0.5364774542364159,ResNet50
119,Salt&Pepper,frost,2024-04-08 20:33:30.721462,0.6625579298922627,ResNet50
120,Salt&Pepper,frosted glass blur,2024-04-08 20:33:33.052014,0.7473680407193595,ResNet50
121,Salt&Pepper,gaussian blur,2024-04-08 20:33:35.382115,0.7456383377774618,ResNet50
122,Salt&Pepper,gaussian noise,2024-04-08 20:33:37.709699,0.7745026981205025,ResNet50
123,Salt&Pepper,impulse noise,2024-04-08 20:33:40.026113,0.7637001091996545,ResNet50
124,Salt&Pepper,jpeg compression,2024-04-08 20:33:42.368612,0.7777864310810727,ResNet50
125,Salt&Pepper,motion blur,2024-04-08 20:33:44.707063,0.6456140285433253,ResNet50
126,Salt&Pepper,pixelate,2024-04-08 20:33:47.034811,0.7863458995530748,ResNet50
127,Salt&Pepper,saturate,2024-04-08 20:33:49.372571,0.7554964108279238,ResNet50
128,Salt&Pepper,shot noise,2024-04-08 20:33:51.710532,0.7771418023623455,ResNet50
129,Salt&Pepper,snow,2024-04-08 20:33:54.046870,0.7007510223803721,ResNet50
130,Salt&Pepper,spatter,2024-04-08 20:33:56.379068,0.6830890649578969,ResNet50
131,Salt&Pepper,speckle noise,2024-04-08 20:33:58.730223,0.7813152965245505,ResNet50
132,Salt&Pepper,zoom blur,2024-04-08 20:34:01.094977,0.7328071024835047,ResNet50
133,Salt&Pepper,brightness,2024-04-08 20:42:38.732234,0.8186387830073526,ResNet50
134,Salt&Pepper,contrast,2024-04-08 20:42:42.010239,0.3730705507073337,ResNet50
135,Salt&Pepper,defocus blur,2024-04-08 20:42:44.373034,0.8444390013048519,ResNet50
136,Salt&Pepper,elastic,2024-04-08 20:42:46.721569,0.764896776586316,ResNet50
137,Salt&Pepper,fog,2024-04-08 20:42:49.049884,0.5726018447930052,ResNet50
138,Salt&Pepper,frost,2024-04-08 20:42:51.391402,0.6852129781799025,ResNet50
139,Salt&Pepper,frosted glass blur,2024-04-08 20:42:53.733448,0.7831915059437894,ResNet50
140,Salt&Pepper,gaussian blur,2024-04-08 20:42:56.086580,0.8256427833600156,ResNet50
141,Salt&Pepper,gaussian noise,2024-04-08 20:42:58.421423,0.7863694112610252,ResNet50
142,Salt&Pepper,impulse noise,2024-04-08 20:43:00.753960,0.7525529852282786,ResNet50
143,Salt&Pepper,jpeg compression,2024-04-08 20:43:03.068938,0.8223845740971141,ResNet50
144,Salt&Pepper,motion blur,2024-04-08 20:43:05.400133,0.7162693268513703,ResNet50
145,Salt&Pepper,pixelate,2024-04-08 20:43:07.744656,0.8471380609302701,ResNet50
146,Salt&Pepper,saturate,2024-04-08 20:43:10.081533,0.8315969330707702,ResNet50
147,Salt&Pepper,shot noise,2024-04-08 20:43:12.414663,0.8123817016679254,ResNet50
148,Salt&Pepper,snow,2024-04-08 20:43:14.753548,0.7150969059442417,ResNet50
149,Salt&Pepper,spatter,2024-04-08 20:43:17.096809,0.6858107657114216,ResNet50
150,Salt&Pepper,speckle noise,2024-04-08 20:43:19.440609,0.824040765110189,ResNet50
151,Salt&Pepper,zoom blur,2024-04-08 20:43:21.787370,0.8209835337036779,ResNet50
152,Salt&Pepper,brightness,2024-04-08 20:51:30.070319,0.817680518783457,ResNet50
153,Salt&Pepper,contrast,2024-04-08 20:51:32.405080,0.4176302509615656,ResNet50
154,Salt&Pepper,defocus blur,2024-04-08 20:51:34.730447,0.861813328702481,ResNet50
155,Salt&Pepper,elastic,2024-04-08 20:51:37.073644,0.7837261909688775,ResNet50
156,Salt&Pepper,fog,2024-04-08 20:51:39.397486,0.6472887821927227,ResNet50
157,Salt&Pepper,frost,2024-04-08 20:51:41.720714,0.6789068827073094,ResNet50
158,Salt&Pepper,frosted glass blur,2024-04-08 20:51:44.058431,0.7861369344777459,ResNet50
159,Salt&Pepper,gaussian blur,2024-04-08 20:51:46.393811,0.8457368375530704,ResNet50
160,Salt&Pepper,gaussian noise,2024-04-08 20:51:48.751262,0.7967618542291646,ResNet50
161,Salt&Pepper,impulse noise,2024-04-08 20:51:51.091940,0.768700987183639,ResNet50
162,Salt&Pepper,jpeg compression,2024-04-08 20:51:53.424680,0.8377435926765717,ResNet50
163,Salt&Pepper,motion blur,2024-04-08 20:51:55.739550,0.7371084318562382,ResNet50
164,Salt&Pepper,pixelate,2024-04-08 20:51:58.079174,0.866042865570094,ResNet50
165,Salt&Pepper,saturate,2024-04-08 20:52:00.412241,0.8505611871534814,ResNet50
166,Salt&Pepper,shot noise,2024-04-08 20:52:02.734309,0.8134280061442828,ResNet50
167,Salt&Pepper,snow,2024-04-08 20:52:05.065626,0.7233457894521695,ResNet50
168,Salt&Pepper,spatter,2024-04-08 20:52:07.390035,0.6934361680592568,ResNet50
169,Salt&Pepper,speckle noise,2024-04-08 20:52:09.722116,0.8210870247927018,ResNet50
170,Salt&Pepper,zoom blur,2024-04-08 20:52:12.339263,0.8309623477262831,ResNet50
171,Salt&Pepper,brightness,2024-04-08 20:59:30.140776,0.8280523679381415,ResNet50
172,Salt&Pepper,contrast,2024-04-08 20:59:32.476945,0.3785905696395966,ResNet50
173,Salt&Pepper,defocus blur,2024-04-08 20:59:34.814168,0.8384940544903594,ResNet50
174,Salt&Pepper,elastic,2024-04-08 20:59:37.159828,0.7715841855939025,ResNet50
175,Salt&Pepper,fog,2024-04-08 20:59:39.488426,0.5821472930049013,ResNet50
176,Salt&Pepper,frost,2024-04-08 20:59:41.830996,0.7169948486069491,ResNet50
177,Salt&Pepper,frosted glass blur,2024-04-08 20:59:44.178655,0.8000648253514953,ResNet50
178,Salt&Pepper,gaussian blur,2024-04-08 20:59:46.540669,0.8137756084294014,ResNet50
179,Salt&Pepper,gaussian noise,2024-04-08 20:59:48.903153,0.8406634781872478,ResNet50
180,Salt&Pepper,impulse noise,2024-04-08 20:59:51.248815,0.8198167049654115,ResNet50
181,Salt&Pepper,jpeg compression,2024-04-08 20:59:53.634378,0.8510623575805385,ResNet50
182,Salt&Pepper,motion blur,2024-04-08 20:59:56.019763,0.7254926445438681,ResNet50
183,Salt&Pepper,pixelate,2024-04-08 20:59:58.353151,0.8609461970673067,ResNet50
184,Salt&Pepper,saturate,2024-04-08 21:00:00.691750,0.8572282643778534,ResNet50
185,Salt&Pepper,shot noise,2024-04-08 21:00:03.012295,0.8525116977570126,ResNet50
186,Salt&Pepper,snow,2024-04-08 21:00:05.358277,0.7473594848154745,ResNet50
187,Salt&Pepper,spatter,2024-04-08 21:00:07.706442,0.7357729733005455,ResNet50
188,Salt&Pepper,speckle noise,2024-04-08 21:00:10.046793,0.8556188772915938,ResNet50
189,Salt&Pepper,zoom blur,2024-04-08 21:00:12.383944,0.8071606387379641,ResNet50
190,DefaultAug,brightness,2024-04-08 21:26:03.622885,0.89069141661861,ResNet50
191,DefaultAug,contrast,2024-04-08 21:26:05.968271,0.5897367836850659,ResNet50
192,DefaultAug,defocus blur,2024-04-08 21:26:08.484676,0.8561005966788174,ResNet50
193,DefaultAug,elastic,2024-04-08 21:26:10.817351,0.8119541258594942,ResNet50
194,DefaultAug,fog,2024-04-08 21:26:13.157928,0.7607901167490059,ResNet50
195,DefaultAug,frost,2024-04-08 21:26:15.483280,0.756559341419232,ResNet50
196,DefaultAug,frosted glass blur,2024-04-08 21:26:17.839380,0.7867182237573049,ResNet50
197,DefaultAug,gaussian blur,2024-04-08 21:26:20.161157,0.8054437916639395,ResNet50
198,DefaultAug,gaussian noise,2024-04-08 21:26:22.477898,0.7582553990639151,ResNet50
199,DefaultAug,impulse noise,2024-04-08 21:26:24.799862,0.7092680968448776,ResNet50
200,DefaultAug,jpeg compression,2024-04-08 21:26:27.135267,0.8741769322419832,ResNet50
201,DefaultAug,motion blur,2024-04-08 21:26:29.457098,0.6685240060315083,ResNet50
202,DefaultAug,pixelate,2024-04-08 21:26:31.786395,0.9041767287273972,ResNet50
203,DefaultAug,saturate,2024-04-08 21:26:34.112671,0.9205102839639684,ResNet50
204,DefaultAug,shot noise,2024-04-08 21:26:36.502585,0.8326047774360467,ResNet50
205,DefaultAug,snow,2024-04-08 21:26:38.843443,0.8117206460334477,ResNet50
206,DefaultAug,spatter,2024-04-08 21:26:41.166575,0.8089495486727429,ResNet50
207,DefaultAug,speckle noise,2024-04-08 21:26:43.486750,0.8657233228809211,ResNet50
208,DefaultAug,zoom blur,2024-04-08 21:26:45.817397,0.7920623590379853,ResNet50
209,DefaultAug,brightness,2024-04-08 21:36:09.950179,0.8972195439301306,ResNet50
210,DefaultAug,contrast,2024-04-08 21:36:12.295635,0.6460609094856757,ResNet50
211,DefaultAug,defocus blur,2024-04-08 21:36:14.719539,0.892368498620478,ResNet50
212,DefaultAug,elastic,2024-04-08 21:36:17.061853,0.8475755598858908,ResNet50
213,DefaultAug,fog,2024-04-08 21:36:19.432479,0.8066671716966018,ResNet50
214,DefaultAug,frost,2024-04-08 21:36:21.755727,0.7694150738998778,ResNet50
215,DefaultAug,frosted glass blur,2024-04-08 21:36:24.091508,0.8155835960097988,ResNet50
216,DefaultAug,gaussian blur,2024-04-08 21:36:26.417011,0.843258653861351,ResNet50
217,DefaultAug,gaussian noise,2024-04-08 21:36:28.747181,0.739945255679062,ResNet50
218,DefaultAug,impulse noise,2024-04-08 21:36:31.093915,0.676276174655535,ResNet50
219,DefaultAug,jpeg compression,2024-04-08 21:36:33.426343,0.8863041692843874,ResNet50
220,DefaultAug,motion blur,2024-04-08 21:36:35.757750,0.7175936997910697,ResNet50
221,DefaultAug,pixelate,2024-04-08 21:36:38.091316,0.9119448357243302,ResNet50
222,DefaultAug,saturate,2024-04-08 21:36:40.428476,0.9213608003745885,ResNet50
223,DefaultAug,shot noise,2024-04-08 21:36:42.760197,0.8145180228524012,ResNet50
224,DefaultAug,snow,2024-04-08 21:36:45.101117,0.8096420133944928,ResNet50
225,DefaultAug,spatter,2024-04-08 21:36:47.485678,0.7945985750126897,ResNet50
226,DefaultAug,speckle noise,2024-04-08 21:36:49.923433,0.8442202827703392,ResNet50
227,DefaultAug,zoom blur,2024-04-08 21:36:52.242115,0.8412679806426773,ResNet50
228,DefaultAug,brightness,2024-04-08 21:48:15.801381,0.9185244142088876,ResNet50
229,DefaultAug,contrast,2024-04-08 21:48:18.148202,0.6130175558386786,ResNet50
230,DefaultAug,defocus blur,2024-04-08 21:48:20.479112,0.8817320606206691,ResNet50
231,DefaultAug,elastic,2024-04-08 21:48:22.822268,0.8443858373717665,ResNet50
232,DefaultAug,fog,2024-04-08 21:48:25.159998,0.7936309741029608,ResNet50
233,DefaultAug,frost,2024-04-08 21:48:27.470221,0.7620309209303677,ResNet50
234,DefaultAug,frosted glass blur,2024-04-08 21:48:29.801313,0.8019059186131624,ResNet50
235,DefaultAug,gaussian blur,2024-04-08 21:48:32.121333,0.8204513558137692,ResNet50
236,DefaultAug,gaussian noise,2024-04-08 21:48:34.467967,0.7654003584237065,ResNet50
237,DefaultAug,impulse noise,2024-04-08 21:48:36.801376,0.733661033714876,ResNet50
238,DefaultAug,jpeg compression,2024-04-08 21:48:39.137459,0.8897201515431462,ResNet50
239,DefaultAug,motion blur,2024-04-08 21:48:41.467654,0.7113405105731102,ResNet50
240,DefaultAug,pixelate,2024-04-08 21:48:43.799328,0.9281838715522766,ResNet50
241,DefaultAug,saturate,2024-04-08 21:48:46.140125,0.94691168089925,ResNet50
242,DefaultAug,shot noise,2024-04-08 21:48:48.497713,0.8338384082964684,ResNet50
243,DefaultAug,snow,2024-04-08 21:48:50.892577,0.8396387364044544,ResNet50
244,DefaultAug,spatter,2024-04-08 21:48:53.279470,0.8315786691406138,ResNet50
245,DefaultAug,speckle noise,2024-04-08 21:48:55.623658,0.8667078173960736,ResNet50
246,DefaultAug,zoom blur,2024-04-08 21:48:57.955270,0.8216823237359867,ResNet50
247,DefaultAug,brightness,2024-04-08 21:57:41.843584,0.9159247120836528,ResNet50
248,DefaultAug,contrast,2024-04-08 21:57:44.181227,0.6589360566343052,ResNet50
249,DefaultAug,defocus blur,2024-04-08 21:57:46.513031,0.8960866094790354,ResNet50
250,DefaultAug,elastic,2024-04-08 21:57:48.834856,0.844741646679519,ResNet50
251,DefaultAug,fog,2024-04-08 21:57:51.173069,0.7937757286917523,ResNet50
252,DefaultAug,frost,2024-04-08 21:57:53.510498,0.7724686159572701,ResNet50
253,DefaultAug,frosted glass blur,2024-04-08 21:57:55.868989,0.8039796690195378,ResNet50
254,DefaultAug,gaussian blur,2024-04-08 21:57:58.195868,0.835942008155544,ResNet50
255,DefaultAug,gaussian noise,2024-04-08 21:58:00.539248,0.7759565023585663,ResNet50
256,DefaultAug,impulse noise,2024-04-08 21:58:02.876761,0.7443221095655626,ResNet50
257,DefaultAug,jpeg compression,2024-04-08 21:58:05.212542,0.8987474405212689,ResNet50
258,DefaultAug,motion blur,2024-04-08 21:58:07.535891,0.733653968569485,ResNet50
259,DefaultAug,pixelate,2024-04-08 21:58:09.864615,0.943644901766466,ResNet50
260,DefaultAug,saturate,2024-04-08 21:58:12.186185,0.9515591958524464,ResNet50
261,DefaultAug,shot noise,2024-04-08 21:58:14.524172,0.8397636579474836,ResNet50
262,DefaultAug,snow,2024-04-08 21:58:16.852228,0.8232785128161257,ResNet50
263,DefaultAug,spatter,2024-04-08 21:58:19.194511,0.8202393858270849,ResNet50
264,DefaultAug,speckle noise,2024-04-08 21:58:21.584488,0.8743411343238012,ResNet50
265,DefaultAug,zoom blur,2024-04-08 21:58:23.915182,0.8442877356398721,ResNet50
266,DefaultAug,brightness,2024-04-08 22:05:47.732868,0.9256268277888696,ResNet50
267,DefaultAug,contrast,2024-04-08 22:05:50.068588,0.8030607633677821,ResNet50
268,DefaultAug,defocus blur,2024-04-08 22:05:52.399831,0.9455840208753808,ResNet50
269,DefaultAug,elastic,2024-04-08 22:05:54.783335,0.8989266014809025,ResNet50
270,DefaultAug,fog,2024-04-08 22:05:57.125046,0.888192068339815,ResNet50
271,DefaultAug,frost,2024-04-08 22:05:59.448028,0.7836881685953911,ResNet50
272,DefaultAug,frosted glass blur,2024-04-08 22:06:01.795201,0.8125347974601125,ResNet50
273,DefaultAug,gaussian blur,2024-04-08 22:06:04.141687,0.919291746699869,ResNet50
274,DefaultAug,gaussian noise,2024-04-08 22:06:06.487967,0.6730514344915942,ResNet50
275,DefaultAug,impulse noise,2024-04-08 22:06:08.820897,0.628956888610078,ResNet50
276,DefaultAug,jpeg compression,2024-04-08 22:06:11.180535,0.9012021437918708,ResNet50
277,DefaultAug,motion blur,2024-04-08 22:06:13.513137,0.8113863134525564,ResNet50
278,DefaultAug,pixelate,2024-04-08 22:06:15.834921,0.9351167512195204,ResNet50
279,DefaultAug,saturate,2024-04-08 22:06:18.172829,0.9261607939183863,ResNet50
280,DefaultAug,shot noise,2024-04-08 22:06:20.507604,0.7466837048639936,ResNet50
281,DefaultAug,snow,2024-04-08 22:06:22.842423,0.8009854291271779,ResNet50
282,DefaultAug,spatter,2024-04-08 22:06:25.196790,0.793536680418684,ResNet50
283,DefaultAug,speckle noise,2024-04-08 22:06:27.519513,0.7845616500543576,ResNet50
284,DefaultAug,zoom blur,2024-04-08 22:06:29.835323,0.8976121072773406,ResNet50
285,DefaultAug+S&P,brightness,2024-04-08 22:28:09.710023,0.850511634640237,ResNet50
286,DefaultAug+S&P,contrast,2024-04-08 22:28:12.041106,0.5290110806503742,ResNet50
287,DefaultAug+S&P,defocus blur,2024-04-08 22:28:14.358972,0.8648144569305577,ResNet50
288,DefaultAug+S&P,elastic,2024-04-08 22:28:16.677252,0.8252132846359256,ResNet50
289,DefaultAug+S&P,fog,2024-04-08 22:28:18.992659,0.7098075347643412,ResNet50
290,DefaultAug+S&P,frost,2024-04-08 22:28:21.310847,0.7693307489158421,ResNet50
291,DefaultAug+S&P,frosted glass blur,2024-04-08 22:28:23.629216,0.8376890311913057,ResNet50
292,DefaultAug+S&P,gaussian blur,2024-04-08 22:28:25.953986,0.846573124748965,ResNet50
293,DefaultAug+S&P,gaussian noise,2024-04-08 22:28:28.277834,0.8639557892162406,ResNet50
294,DefaultAug+S&P,impulse noise,2024-04-08 22:28:30.879300,0.8573679127431986,ResNet50
295,DefaultAug+S&P,jpeg compression,2024-04-08 22:28:33.198196,0.8620790626467759,ResNet50
296,DefaultAug+S&P,motion blur,2024-04-08 22:28:35.595641,0.7762353177272264,ResNet50
297,DefaultAug+S&P,pixelate,2024-04-08 22:28:37.930198,0.8762310537122376,ResNet50
298,DefaultAug+S&P,saturate,2024-04-08 22:28:40.248406,0.863684498659499,ResNet50
299,DefaultAug+S&P,shot noise,2024-04-08 22:28:42.561203,0.8721236277618749,ResNet50
300,DefaultAug+S&P,snow,2024-04-08 22:28:44.888300,0.7685263466463965,ResNet50
301,DefaultAug+S&P,spatter,2024-04-08 22:28:47.221305,0.7587907171039538,ResNet50
302,DefaultAug+S&P,speckle noise,2024-04-08 22:28:49.567062,0.8762141866537269,ResNet50
303,DefaultAug+S&P,zoom blur,2024-04-08 22:28:51.960798,0.8388324716316374,ResNet50
304,DefaultAug+S&P,brightness,2024-04-08 22:37:23.923967,0.8420024584349882,ResNet50
305,DefaultAug+S&P,contrast,2024-04-08 22:37:26.383501,0.4022050338356738,ResNet50
306,DefaultAug+S&P,defocus blur,2024-04-08 22:37:28.844368,0.8429843609368003,ResNet50
307,DefaultAug+S&P,elastic,2024-04-08 22:37:31.298901,0.8083739843702004,ResNet50
