label,text
1,"CHARLOTTE, N.C. (Sports Network) - Carolina Panthers running back Stephen"
0,"PRESENTACION, Philippines (Reuters) - Philippine communist rebels freed Wednesday two soldiers they had held as ""prisoners of war"" for more"
3,"SAN FRANCISCO, CA - November 30, 2004 -Ubisoft, one of the world #39;s largest video game publishers, today announced its plans to launch the next installment"
1,DANIEL VETTORI spun New Zealand to the brink of a crushing victory over
0,AFP - Georgian and South Ossetian forces overnight accused each other of trying to storm the other side's positions in
3,Hewlett-Packard has signed a deal to sell network adapters from start-up S2io
1,Annika Sorenstam could only manage a level-par 72 on day three of
1,AP - Maria Sharapova
0,The governments of Serbia and the Bosnian Serb enclave of Bosnia-Herzegovina have failed to bring war crimes
2,The nation #39;s two largest automakers on Wednesday reported weak
0,"KABUL, Dec 8 (AFP) - NATO-led troops in Afghanistan will not scale back their presence before parliamentary"
3,"Sony Europe has launched two tiny 512MB and 1GB MP3 players, the NW-E95 and NW-E99 Network Walkman. Both play MP3 (Sony has officially bit"
2,"Bank of America has an option to cut at least 4,500 jobs"
0,could help the interim government #39;s efforts to calm rebel-held strongholds before elections
0,"AFP - US Secretary of State Colin Powell will visit Japan, China and South Korea beginning next week for talks on the stalled effort to end the"
1,"NO SPECTATORS will be watching in the ground, but the eyes of Europe will be trained on Romes Olympic Stadium tonight as Real Madrid seek"
1,AP - David Greene threw for a career-high 382 yards and two
3,AP - United Microelectronics Corp. #151; the world's No. 2 producer of made-to-order chips #151; on Wednesday reported that its third-quarter net profit more
2,"AccountingWEB.com - October 06, 2004 - The opening of a trial related to Oracle #39;s takeover bid of PeopleSoft featured the revelation that"
0,Canadian Press - TOKYO (AP) - Japan's economy barely grew during the quarter ending Sept. 30 and in the April-June period it
2,WASHINGTON - Employers stepped up
3,"Zastrossi writes quot;According to the Anti-Phishing Working Group, phishing sites--the practice of making sites that look and act like popular sites such as"
0,The Israeli army sealed off Gaza Strip
2,"NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday said the U.S. Justice Department has closed"
3,"Geneva - Worldwide sales of industrial robots surged to record levels in the first half of 2004 after equipment prices fell while labour costs grew,"
0,A prominent
3,"For the past few years, viruses have"
0,"Reuters - A Paris court watched on Friday a\surveillance video shot by Islamic militants plotting to bomb a\Strasbourg market, in"
2,Howard Stern will leave a very different company than
0,AFP - Microsoft said it will join with India's second-largest
3,"A new spacecraft is being readied to make the fastest,"
3,Individually theyve been unstoppable in their respective
2,"NEW YORK (Reuters) - U.S. stocks ended slightly lower on Tuesday, but well"
3,The Senate Judiciary
2,"MANHASSET, NY - Intel Corp. (Santa Clara, Calif.) has taken some lumps this year due to weakening"
3,&lt;strong&gt;Letters:&lt;/strong&gt;
0,Reuters - American economist Jeffrey
3,"Ivan, Frances and Charley delivered three staggering blows to the"
1,United are back in the title race after bringing Arsenal #39;s long unbeaten run to a grisly end in the Manchester rain. Ruud van Nistelrooy erased the misery of his
3,"Scott McGregor, former"
0,Electrical engineering student Roozbeh Rahimi reflects a common sentiment among Iranians when he
2,"REDWOOD SHORES, Calif. Investors continue to bet today that most"
0,Premier Yu Shyi-Kun hopes economic ties to the mainland
1,Indianapolis' loss to New England in the A.F.C. championship game in January
2,"European leaders have been making false claims in a commercial-aircraft trade dispute pitting Boeing Co. (BA.N: Quote, Profile,"
1,Liverpool captain Steven Gerrard believes he is
0,JERUSALEM (Reuters) - Israel's parliament took extraordinary security steps Wednesday for a vote next week on a Gaza pullout plan
1,David Bellion scored 19 seconds after the opening kickoff as Manchester United #39;s backup team edged
2,"The Senate cleared a path on Sunday for a bill to hand out about \$140 billion in corporate tax breaks, but it was blocked from a final"
3,"Reuters - Fears of a new El Nino, a phenomenon\that brings extreme weather patterns, are"
0,"Ayman al- Zawahiri, second in command of al-Qaida, said last night that the US faced defeat in Iraq and"
3,A leading Japanese electronics company is developing memory cards that can
1,"Great Britain #39;s Amir Khan, who looked so impressive in winning the 132-pound championship at the Junior International Invitational Boxing Championships here"
2,"NEW YORK, September 22 (newratings.com) - A witness in the first Enron criminal trial, and a former executive at the company, testified today that she believed that the"
1,ROME : Juventus extended their lead at the top of Serie A to six points after they scraped a 1-0 home win
3,quot;NVIDIA and Intel Corporation announced that the companies
2,"Aircraft maker Airbus insisted on Thursday it had no intention of taking sides in a Microsoft antitrust case, even"
0,Producer
3,PC
3,Oracle
0,KABUL -- Two US soldiers died and another was injured when a bomb ripped through their patrol in southern Afghanistan yesterday.
1,HEARTS UEFA Cup adventure may have been derailed in Rotterdam but coach Craig Levein can take
1,"For years, Shawsheen"
3,"The Java Studio Enterprise 7 platform, available now, offers a collaboration feature called Code-Aware that allows distributed teams"
3,"Nokia has forecast that smartphone shipments worldwide are expected to increase to 238 million units by 2008, up from 23 million this"
2,"CONSUMER goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work"
0,"Former deputy leader of Malaysia, Anwar Ibrahim, has returned"
3,"Internosis Inc., an information technology company in Arlington, plans to move its"
3,Customers of Sprint Corp. and SBC Communications Inc. will be able to
0,"SEOUL (Reuters) - The determination of North Korea to develop nuclear arms could harden after President Bush and his rival, Senator"
2,"AP - The Dutch supermarket retailer Ahold, seeking to streamline global operations and reduce debt, said"
3,Add America Online Inc. to the growing list of companies and organizations shunning a spam-fighting proposal from
0,A
3,A coalition of private citizens and local elected officials in New
1,"Brandon Backe wasn #39;t pleased when the Devil Rays, for the 2001 season, switched the minor-leaguer from outfield to"
0,Afghanistan #39;s interim President Hamid Karzai has left his heavily fortified compound in Kabul for his first election
3,The image of a blurry red ball near a failed star just might be the first picture ever snapped of a
1,Reds general manager Dan O #39;Brien said Sunday what he has hinted at for
1,"AP - Calling UNLV ""a gold mine,"" Mike Sanford took over as coach"
2,"Next week, the FCC will"
0,Russian President Vladimir Putin yesterday rejected a key recommendation of a United Nations panel on expanding the UN Security
2,Britain #39;s biggest airport operator BAA posted a 16 percent jump in first-half
3,Ziff Davis - Panelists at
0,"South African President Thabo Mbeki left Ivory Coast #39;s rebel town of Bouake after talks Sunday, saying"
2,The company has no further expansion plans after buying a Chinese website. Also: Virgin joins quest for a
1,"The two teams that shared the Pac-10 women #39;s basketball title last season -- Stanford and Arizona -- are primed to share it again, according to"
0,"Roadside bombings killed four American soldiers in Baghdad, the US command said Wednesday, as US and Iraqi troops stepped up pressure"
3,In April a Christian activist announced a summer 2004 expedition to search
3,"NEW YORK (Reuters) - The number of personal computers worldwide is expected to double to about 1.3 billion by 2010, driven by explosive growth in emerging markets such as"
1,Carmelo Anthony scored 30 points and Kenyon Martin added 24 points
1,"In somber tones and professional adjectives, the president, the athletic director and the no-longer-the-football-coach took turns announcing a"
3,Aoraki Mt Cook Ski Planes and New Zealand Tourism Online are turning their backs on Microsoft #39;s Internet Explorer. Both
2,"Starbucks Corp. (SBUX.O: Quote, Profile, Research) on Tuesday said its chief executive, Orin Smith, will retire next"
3,The
3,This service leverages new Windows Media 10
0,HARARE (Reuters) - Zimbabwe President Robert Mugabe called for unity on Thursday amid rare public
1,"Donetsk, Ukraine, Oct. 20 -- Shakhtar Donetsks Romanian teenage forward Ciprian Marica believes his"
2,Lehman Brothers Holdings Inc. is close to settling a class action lawsuit for
0,"Israeli MPs have resumed a debate on Prime Minister Ariel Sharon #39;s disengagement plan, which is expected to culminate in a"
3,"Cisco Systems is accelerating its push into the SMB market with the launch this week of entry-level switching modules, an aggregation switch"
2,quot;Apple has invested heavily in technology to edit pictures. Not having a portable device to show
0,"ISLAMABAD: As the second round of expert-level talks on nuclear confidence building measures (CBMs) between Pakistan and India starts today, the government says"
2,Attorney General Jim Petro is
3,"quot;VeriSign #39;s contentions are deficient, quot;"
