label,text
1,"CHARLOTTE, N.C. (Sports Network) - Carolina jaguar running back Stephen Davys volition miss the remainder of the season after being placed on injure modesty Saturday."
0,"PRESENTACION, Philippines (Reuters) - Philippine Communist Rebel freed Wednesday two soldier they had held as ""prisoners of war"" for More than five months, saying they wanted to rebuild confidence inch peace talks with the government."
3,"SAN FRANCISCO, CA - November 30, 2004 -Ubisoft, one of the world #39;s largest video game publishers, today announced information technology plan to launch the next installment in the Tom Clancy #39;s Rainbow SixR franchise for the Sony PlayStationR2 computer entertainment system"
1,Daniel VETTORI spin New Zealand to the brink of a suppression victory over Bangladesh inch the second and final Test at the ma Aziz Stadium inch Chittagong today.
0,"alpha fetoprotein - Georgian and South Ossetian forces overnight accused each other of try to storm the other side's positions inch Georgia's breakaway region of South Ossetia, as four Georgian soldier be reported to beryllium wounded."
3,Hewlett-Packard hour angle signed angstrom deal to sell network adapters from start-up S2io that the company say can transfer data ten times faster than today #39;s widespread standard.
1,Annika Sorenstam could only manage a level-par 72 on day three of the ADT Tour championship inch Florida merely information technology Washington enough to maintain a one-stroke lead.
1,AP - mare Sharapova withdraw from her semifinal at the Advanta championship on Saturday with a strive right shoulder.
0,"The government of Serbia and the Bosnian Serb enclave of Bosnia and Herzegovina have failed to bring war crime suspects to the United state tribunal, Chief Prosecutor Carla Del Ponte told the security Council."
2,"The nation #39;s two large automakers on Wednesday reported weak November sales, merely both expressed assurance that new merchandise would help them pick up momentum."
0,"KABUL, December eight (AFP) - NATO-led troops inch Afghanistan will not scale back their presence earlier parliamentary elections inch the war-torn country next spring, French junior foreign minister Renaud Muselier said Wednesday."
3,"Sony Europe has establish two tiny 512MB and 1GB MP3 players, the NW-E95 and NW-E99 network Walkman. both play MP3 (Sony has officially bit the mp3 bullet) and ATRAC3plus compress file and have a small blue backlit LCD screen."
2,"bank of America hour angle Associate in Nursing option to cut at least 4,500 jobs while reorganizing its structure. This is not the first time when the bank reduce jobs."
0,"could aid the interim government #39;s efforts to composure rebel-held stronghold before elections due in January. colleague, Sheikh Mahmoud Sudani, after helium get out of jail on Thursday."
0,"alpha fetoprotein - United States Secretary of State Colin Powell will visit Japan, China and South Korea beginning next week for talks on the procrastinate effort to end the deadlock over North Korea's nuclear program, Iraq, terrorism and other matters, the state Department said."
1,"no spectator will be watching inch the ground, merely the eyes of Europe will be trained on Romes Olympic Stadium tonight as real number Madrid seek the win they probably need to avoid a humiliating, early exit from the champion League."
1,"AP - David Greene threw for angstrom career-high 382 yard and two touchdowns, Thomas Brown rushed for 107 yards and ordinal number ten Georgia held murder Arkansas 20-14."
3,AP - United microelectronics Corp. #151; the world's No. two manufacturer of made-to-order chips #151; on Wednesday reported that information technology third-quarter net net income more than doubled on year arsenic cargo of chips for Mobile phones and other gadgets increased.
2,"AccountingWEB.com - October 06, 2004 - The opening of angstrom trial related to Oracle #39;s coup d'etat bid of PeopleSoft rich person the disclosure that CEO Craig Conway Washington fired stopping point week for making mislead statements about PeopleSoft #39;s sales."
0,"Canadian Press - TOKYO (AP) - Japan's economy barely bend during the one-fourth ending Sept. 30 and in the April-June period information technology actually shrank instead of squeeze out rebuff growth, harmonize to revised government data released Wednesday."
2,"Washington - Employers measure up hiring inch August, expand payroll by 144,000 and lowering the unemployment rate to 5.4 percent."
3,"Zastrossi write quot;According to the Anti-Phishing working Group, phishing sites--the practice of making site that expression and act like popular sites such as banks in order to bargain personal information from customers--rose from 543 sites in September to"
0,The Israeli army sealing wax murder Gaza Strip strip Wednesday by shutting down Erez crossing and the industrial zone and prevent Palestinians from leaving.
2,"NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday state the U.S. Justice department has closed Associate in Nursing inquiry into potential antitrust issue regarding angstrom key ingredient use in information technology roundup herbicide."
3,"Geneva - Worldwide sales of industrial automaton billow to record levels inch the first half of 2004 after equipment prices hide while labor costs grew, the unite Nations economic Commission for Europe state in a report to be released today."
0,angstrom prominent Mexican journalist know for his report on form crime is kill on the US border.
3,"For the past few years, viruses rich person attack Microsoft #39;s operate system, web browser Oregon e-mail plan apparently on a weekly basis."
0,"Reuters - A Paris court watched on Friday a\surveillance video shooting by Muslim militants plotting to bomb a\Strasbourg market, inch which angstrom observer brands the French\city angstrom modern-day Babylon whose residents would go to hell."
2,Howard Stern volition leave angstrom very different company than the Infinity broadcast medium he first articulation inch 1985. The Viacom-owned radio giant started out a
0,"alpha fetoprotein - Microsoft said it volition join with India's second-largest software firm, Infosys Technologies, to provide software and consulting to manufacturing, banking and automobile companies."
3,"angstrom new spacecraft be being readied to brand the fastest, most detail survey yet of the fleeting gamma ray bursts emanating from deep inch space."
3,Individually theyve be unstoppable inch their respective industries. Theyre both legends that rich person survive the dot com explosion and come out winners.
2,"NEW York (Reuters) - U.S. stocks end slightly lower berth on Tuesday, but well above their lows, after petroleum oil retreated from a record of over \$54 a barrel."
3,The senate judiciary committee be see angstrom copyright bill that stands at the center of the file-sharing debate.
2,"MANHASSET, New York - Intel Corp. (Santa Clara, Calif.) has taken some ball this year due to weakening market conditions and several strategic errors, merely the semiconductor supplier remains loyal to its shareholders."
3,&lt;strong&gt;Letters:&lt;/strong&gt; The bulge mailbag give up information technology secret
0,Reuters - American economist Jeffrey Sachs\has angstrom novel way to tackle African poverty: Shower More aid on\the world's poorest continent.
3,"Ivan, France and Charley delivered three staggering blow to the Gulf seashore and Florida, as well arsenic Caribbean island nations, all inch just five weeks."
1,United are back inch the title race after delivery Arsenal #39;s long unbeaten run to a grisly end inch the Manchester rain. Ruud van Nistelrooy erased the misery of his penalty girl in stopping point season #39;s fixture by slot a second-half spot-kick past Jens Lehmann.
3,"Scott McGregor, former head of royal Philip Electronics' semiconductor division, volition replace Alan Ross, World Health Organization plan to retire."
0,electrical engineering student Roozbeh Rahimi reflects a park sentiment among Irani when he expresses hope that this famous tourist city will gain fame soon for information technology nuclear technology.
2,"redwood SHORES, California investor continue to bet today that most PeopleSoft stockholder volition back Oracle #39;s nine-point-two (b) billion-dollar coup d'etat command for its bitter rival."
