label,text
1," CHARlOTTE, N.C. (Sports NeTwOrk) - CaroLIna PantheRS  rUNninG Back StephEn DaviS will miSs tHe remaindeR oF tHe  seasON afteR beIng placeD on InJurEd ResERVe SatURdAY."
0," pRESEntaCIOn, PhiliPpinEs (rEUters) - PhilipPine communisT  rEBelS freEd WednEsdAy TWO soLdIERs they hAD held aS ""prisoneRs  of war"" FOr moRe than fIve monTHs, saying ThEY wANted TO  RebuIld ConfideNcE In peace talKs WitH thE GOVernmenT."
3,"SaN fRAnCISCO, CA - NOvember 30, 2004 -uBisOft, OnE of the WoRld #39;S larGest vIdEo gAme publiShers, today AnNOUNCeD ITS planS To launCh the next insTALlmEnT in the Tom ClAncy #39;s rAiNBow SixR FranchisE for The sony PLAySTatIonR2 computEr EnTeRtAiNment system "
1,dANiEL VeTToRI SPUn New zeAlAnD to ThE bRINK oF a crUsHinG victOry oVer BanglaDesH In The seCond aNd finAl TeSt at thE MA aziz StadIUM iN CHiTtAgong tOdAy.
0,"AFp - GeORgian aNd sOuth OsSEtIaN forces overnight aCCUsed each other of TryinG To sTorM the otHer sIDE'S PoSiTIoNs in Georgia's BreakawAY regioN oF South oSseTia, as FOur GEorgian SOldiers wErE reported To BE WouNdEd."
3,HewleTt-pAckard HAs signed a deAL tO sELl nEtWork aDaptErS from start-up S2Io ThAt the ComPanIeS say can traNsfer daTa 10 times faSter thaN todaY #39;s WidEspRead STaNdArD.
1,aNnIKa SorEnstam couLd ONLy MAnage A level-Par 72 on Day tHReE of The ADt TOUr ChaMPIOnShip in FLoRIdA But It waS eNOuGh to mAinTAin A oNe-StRoke leAd.
1,aP - MariA SharAPoVa WithdrEw from her semiFiNal At The AdVanTa cHAmPionships on SAtURday wIth a StrAiNeD RIght shOUlder.
0,"The gOvernments of sErbiA anD tHe BOsnIAn SERb enclAve oF BoSNIa-herzeGoVINa Have faiLED to bRing waR cRimeS SuspecTs to the UNited NaTIons tribUnal, ChIef proseCUtOR CARLa DeL POntE told tHE sEcUrITy councIl."
2,"the natIOn #39;s TWo largeST autOmAkeRs On WEDneSday REpoRTed weak NoVeMber sales, but BOth ExprESsed confiDENce that new ProduCts Would help them pick UP moMenTum."
0,"KAbUL, dEc 8 (Afp) - NatO-leD TRoops iN AFGHaNiStaN wiLl noT scAle BACk ThEiR pREseNce BefoRe paRlIamenTARy ElecTiOns In thE wAr-torn CoUNTRY nExt spriNg, FrenCh JuNioR forEIgn minisTer RenauD MuSeliEr said WEDNesdAY."
3,"Sony eURope hAs lAUNcheD two tiny 512MB anD 1GB MP3 Players, tHe NW-E95 And Nw-E99 networK WAlkman. BOTh plaY mp3 (SONy haS oFficiallY Bit the mp3 bUllet) anD AtRAc3PlUs CoMPressed files and HAve a sMall BluE BacKliT lCD screeN."
2,"BaNk OF America haS An option to CUt at leAst 4,500 jobs While ReorganiZing iTS struCtuRe. this is not the FIrsT timE whEn tHE bank ReducEs jObs."
0,"cOUld help thE inTerim govERnMent #39;s effoRts to CALm reBel-heLD sTronGHOLds bEfore ElecTIONs DuE In jaNuary. COlleague, SheiKh MahMoUD SuDaNi, after hE goT out of Jail On thuRSdaY."
0,"AFp - US secreTARY of STATe CoLIn PowELl WILl vIsit JapAn, cHina aNd South korEa bEgInniNg NEXt weeK foR talkS On thE stAllEd eFFoRt to end the impaSSe ovEr NortH korea's nuCLear ProGram, IRAQ, TerROrism and other matters, thE StatE DEpARtMenT said."
1,"nO SPECTATORs WiLL be WatchInG In thE ground, BUT the eyES of EUrope WiLl be tRaiNED on Romes OlyMpic StaDium toNigHt as real MaDrId Seek the wIN tHEY pRoBably need to aVoId a hUmiliAting, EaRlY exit FRom thE CHampIOns LeAgUe."
1,"aP - dAVId GreENe Threw foR a caREer-high 382 yARDs and two TouChdoWnS, ThOmaS bROWn ruShed For 107 YaRds aNd NO. 10 GeOrgIa HeLd Off ArkaNsas 20-14."
3,AP - UnIted microelectroniCs COrp.  #151; the woRld's No. 2 produceR of maDe-tO-OrDer ChipS  #151; oN WednEsdAy RepOrtEd that its thiRD-quarTeR net profIt MOre thAn doubled on year As ShIpmEnTs oF chIps foR mObIlE phOnEs and OtHer GadgetS iNcReaseD.
2,"ACCOUNTiNgweB.Com - OCToBer 06, 2004 - the OpeniNg of a triAl rElatED to OraCle #39;s TakEOver bid Of peOpleSofT featured tHE revelATioN that CEO CraIg cOnway Was fired last week for MAKing MisLeAding STAtEmeNts AboUt PeOpleSoft #39;s sAles."
0,"canadiAN PresS - tOKYO (ap) - JAPan's eCoNoMy barely gRew dUriNg tHe quarTer enDinG sePt. 30 and IN ThE ApRil-JuNe peRIOd it aCtUalLy Shrank insteaD of sQUEEzING ouT sLight GRoWth, ACcordINg to RevisEd goVernMent data reLeased wedNeSdaY."
2,"WaSHINgton - EmPloyers StEPPed up hirIng In August, exPanding paYrOlls by 144,000 and loweRing the unemploymeNT rate tO 5.4 percent."
3,"ZaStRossi WriTEs  quot;AcCordIng tO The anTi-PHishIng WorKing gRoUp, phishiNg sitES--tHe pracTice oF maKinG sitEs that loOk And act LIke pOpuLAR sitEs suCh aS BAnkS in orDeR to sTeal perSonal informaTioN From CUsTOMeRs--rOSe FROM 543 sites in SepTeMBEr tO "
0,the ISraELi army seaLED OFF GazA strip Wednesday bY shUTtinG dowN EreZ CrOssINg aNd the industrial zone and pRevenTed PalEsTInians from Leaving.
2," NEW YORk (ReUteRs) - MOnSANTo CO. &Lt;A HREF=""HtTp://www.investoR.reuteRs.coM/fUlLQuOte.aspx?tIcKEr=MON.N Target=/stOcks/quickiNfO/FullquotE""&gt;MOn.N&lt;/A&Gt; On WEdneSday said  the u.S. JUstice department HaS closeD An inqUIry inTo  PoTENTiAl anTitrusT isSues regardINg A key InGredient used in  itS RoUnDup HeRbicide."
3,"genEva - WorldwIDe SaLeS Of indUStrial robots sUrGeD TO RecOrd levEls in thE fIrst hALf oF 2004 afTeR equipment priceS fEll whilE LaBouR CoSts grEw, The unItEd NaTIoNS economic COmMission For EUrOpE SAId iN A RepOrt to Be releasEd toDaY."
0,A pRoMInEnT mExicaN journAlist known foR his REportS on orgAnised  crImE is kIlLed on ThE US Border.
3,"FoR the past fEw YeArS, Viruses HaVe aTtAcKeD microsoft #39;s opeRating sySteM, WeB browser oR e-maIL progrAmS sEEMInGLY on a wEekly basIs."
0,"ReutErs - A PAris CouRt wATcHed on FridAY A\SURveilLance vIDeo shot bY islaMIc miLitAnTS plOTtIng To bOMb A\StrasbOuRg markeT, In which a CommEnTaTor brands tHE French\City A mODerN-Day BaBYlon whoSe ResidentS WOULD gO to heLl."
2,Howard Stern wiLL leave a VEry diFfEreNT COMpany than tHE inFiNity broadcasTinG hE FirSt jOIned in 1985. The ViACoM-oWned radiO giant StartEd ouT A 
0,"AfP - MicrosOfT saiD It will joIn wiTh InDia's second-LaRgesT Software firM, INfOsys TecHNoLOgIeS, tO provIde SoFtware And consuLting to ManuFactuRInG, BAnkIng aNd auToMobiLe companiES."
3,"A neW spacEcraft Is BEing readiEd to maKE THe fastesT, mOST DetaIlEd stuDY yeT of the fleetiNg gamMa RAy bUrsts eManaTiNg From DEeP iN space."
