label,text
1," CHARLOTT,E N.C.( SoptrsN etwor k- )Caroilna nPaethrs  urnning back Stephen Daivs wlilm iss the ermaindero f the  saeso naftreb eing place don injreudr eserve Satrduay."
0," RPESENTACION, Phiplpiines (Reuters)-  Philippinec omunmist  rebles frede Wedendsay two soldiesrt hey had held as ""prisnoers o f war"" form ore tha nfievm noths ,sayign they wanted ot  rebuidlc onfidence  inpeace talks with hte govenrment."
3,"SANF RANCISCO, AC - November 30, 0204 U-biosft,o ne of the worl d#39;s largest video game publishers ,today announced it splans to launch teh nex tinstallment ni the Tmo Clanc y#39; sRabionw SxiR rafnchise for the Sony PalyStationR2 cmoputer entretianment ysstem "
1,DANIEL VETTOR Ispu nNew Zealand ot hte brkin of a crushingv citroy over Bangdlaesh in th esecodn an dfinlaT esatt  the M AzAiz Staduimi n hCtitagong toady.
0,"AFP - Geogrian nda South Ossetian forces overnight acusced aech oth eorf tryin gto storm the ohter side' sposiitons i nGeorgi'as berakawy aregion of South Osseti,a as four Gerogina lsodiers were reoprte dt obe owuednd."
3,Hewlett-Packar dhas sigend da  ealto slel netwroka daptserr ofm satrtp-u S2io that the companiess ay can trnasfre data 10 tmiesf sater than taody #39s;w idespraed standar.d
1,Annika Sorensatm oculdo nyl managea  level-par 7 2o dany three fo thAe T DTuor Championsihp ni Floridba u tti was enouhg to maintian ao ne-srtokee ld.a
1,AP - MariaSh arpaoav twidhrew rfmo her seimfilna at hte AvdnataC ahmpoisnhisop  nSaturday with as tarined rgith sholuder.
0,"The govrenments o fSerbiaa n dthe osBnian Serb ecanlve foB osniHa-erzegovnia ahve failed tob ring warc rime ssuspects toh te UitnedN ationst ribunla, Chief rPosecuto raCrl Deal Pont etoldt he Securit yCouincl."
2,"hTe anton i#39;s two largest automakesro  nWednesday erported weak oNvembsera els, but both xepressed cnofeidncet hat nwe proudct swloud ehpl ethmp ikc up moemntum."
0,"AKBUL, eDc 8 (FAP)-  NAT-Olde torops ni Afghainstna wlil not cslae back tiher prescene before praliaemntary elecitnos in the war-tor nocutnry next sprgin, rFench junio rforeig nministre Renau dMuselire said Wednesday."
3,"Snoy Europe has launche dtwo tnyi 152MB nd a1GB MP3 palyres, hte W-NE59 and NW-E99 Network aWlkman. oBtphl ay MP3 (Son yhas officialylb it the mp3 bullet) and ATARC3plus ocmrpessed fiels andh ave a small bul ebackli tLCDs creen."
2,"Bnak of mAreica has a noptoin to cut at least ,5400 ojbs ihlwer egoranizing tis tsrutcure. hiTs is nto the firt istme when theb akn erduces jobs."
0,"oclu dhelp eth nitermig ovrenmnet 3#9;se fforts to aclm rebel-hedl storngohdl sbefore electinos d uein Januayr. colleageu, heSik hMahmoud Sudain,a fter eh go tuot of jail o nThurasdy."
0,"AFP - US Secretary of Stat eCoiln Powell iwl lvisit aJpa,n hCina andS ohut Korea begininngn ext week forat lkso n the staleld effort to en dthe impasse ovre Notrh Korea's nlucear progra,m Irqa, terrorism and otherm attesr, the State epDartemnt asid."
1,"NO SPECTATORSw lil be watcihng in the groudn, ubtt he eyes o Efurpoe will be trained onR moe sOlympic Stdauim tonight as Rela dMraid seekt he win they pobrably nede toa voi ad humiliatin,ge alry eixtf rmo the Champiosn Laegu.e"
1,"AP - Dvaid Gerene thre wfor aa crere-high 382y adr san dtwot ouchdwnos, Tohmas Brownr suhe dfor 017 ayrds andN .o 10 Gerogi aehdl off kAransa2s 0-14."
3,PA - nUtied MicroelecrtonicsC orp.  #115;t he wordl's No.  2produec rof maed-to-order cihsp  #511; onW ednesday reported that it sthird-qurate rnetp orfi tmore than duobeldo n yeara ss hipments of hcips for moblie phonesa n dohter gadgets increased.
2,"AccoutnnigEWB.ocm  -Otocber 06 ,200 4- Theo pening of a trialr eltaed toO ralec #39 ;stekavoer ibd of PeopleSoft featuerdt he revelatio tnhat CEO Criag Conway was firedl ast weekf or amking mislaeidng sattements about PeopleSoft #39s; sales."
0,"CaandianPr ess-  TOKYO (AP) -J apan's economy barely grew durin tgeh quarter ending Sept.0 3 and in the Aprli-uJne epriod it actually hsrank instaed of squeezing out slgiht rogwth, according otr eivsed govenrment adta released Wednesday."
