label,text
1,"CHARLOTTE, N.C. (Sports Network) - Carolina jaguar run back Stephen Davys volition girl the remainder of the season after being put option on injure reserve Saturday."
0,"PRESENTACION, Philippines (Reuters) - Philippine communist rebels free Wednesday two soldiers they have keep arsenic ""prisoners of war"" for More than five months, saying they desire to rebuild confidence inch peace negotiation with the government."
3,"SAN FRANCISCO, calcium - November 30, 2004 -Ubisoft, one of the universe #39;s largest video game publishers, today announce information technology plan to launch the following installment inch the Tom Clancy #39;s rainbow SixR franchise for the Sony PlayStationR2 computer entertainment system"
1,Daniel VETTORI spin new Zealand to the brink of a suppression victory over Bangladesh inch the second and final trial at the ma Aziz Stadium inch Chittagong today.
0,"alpha fetoprotein - Georgian and South Ossetian force nightlong accused each other of attempt to storm the other side's position in Georgia's breakaway region of South Ossetia, arsenic four Georgian soldier beryllium reported to beryllium wounded."
3,Hewlett-Packard hour angle sign angstrom deal to sell network organizer from start-up S2io that the company say can transfer data ten times faster than today #39;s widespread standard.
1,Annika Sorenstam could lone pull off angstrom level-par seventy-two on day three of the ADT tour championship inch Florida merely it Washington enough to support angstrom one-stroke lead.
1,AP - mare Sharapova withdraw from her semifinal astatine the Advanta championship on Saturday with angstrom enterprise right shoulder.
0,"The government of Serbia and the Bosnian Serbian enclave of Bosnia and Herzegovina rich person fail to bring war crime suspect to the United state tribunal, Chief prosecutor Carla Del Ponte told the security Council."
2,"The state #39;s two largest car manufacturer on Wednesday report weak November sales, merely both express assurance that new products would aid them pick up momentum."
0,"KABUL, December eight (AFP) - NATO-led military personnel inch Afghanistan will not scale back their presence earlier parliamentary election in the war-torn state next spring, French junior foreign curate Renaud Muselier state Wednesday."
3,"Sony Europe hour angle establish two bantam 512MB and 1GB MP3 players, the NW-E95 and NW-E99 network Walkman. both play MP3 (Sony hour angle officially topographic point the mp3 bullet) and ATRAC3plus compress files and rich person angstrom small blue backlit liquid crystal display screen."
2,"bank of United States has Associate in Nursing option to cut astatine least 4,500 occupation while reorganizing information technology structure. This be not the first time when the bank reduce jobs."
0,"could aid the interim government #39;s attempt to composure rebel-held stronghold earlier election due inch January. colleague, Sheikh Mahmoud Sudani, after helium get out of jail on Thursday."
