label,text
1,"CHARLOTTE, - Carolina Panthers running Stephen Davis the remainder the season after being injured Saturday."
0,"Philippines (Reuters) - Philippine communist freed Wednesday two soldiers they had held ""prisoners of war"" more than five months, saying they wanted in peace with"
3,"SAN FRANCISCO, - 30, 2004 one of the #39;s largest video game today announced its plans launch next installment the Clancy #39;s SixR franchise for the Sony PlayStationR2 computer entertainment system"
1,DANIEL spun New to the brink of a crushing victory Bangladesh in the and Test at MA Aziz
0,"AFP - Georgian and South forces overnight accused each other trying to storm the other positions in South Ossetia, four Georgian soldiers were be wounded."
3,Hewlett-Packard signed a deal network adapters start-up that the companies can transfer data 10 times faster #39;s
1,Sorenstam only a level-par 72 day of the ADT Championship in Florida was to maintain a lead.
1,Sharapova withdrew from at Advanta on Saturday strained shoulder.
0,"The of Serbia and Bosnian Serb enclave of Bosnia-Herzegovina have to bring war crimes suspects to the tribunal, Chief Carla Del Council."
2,"two largest on reported weak sales, both confidence that would help them pick up momentum."
0,"KABUL, Dec 8 (AFP) NATO-led troops Afghanistan will not back their before parliamentary in the war-torn next spring, junior foreign Renaud Wednesday."
3,has two tiny 512MB and 1GB MP3 NW-E95 and NW-E99 Network Walkman. Both play MP3 (Sony officially bit the mp3 and compressed files have a small blue LCD screen.
2,"Bank America has option to cut at 4,500 while reorganizing its structure. first time when the reduces"
0,"could help the government efforts to calm rebel-held strongholds elections Sheikh Mahmoud Sudani, after out of on Thursday."
0,"AFP - US Secretary of State will visit Japan, China and South Korea beginning next for talks on the stalled end the over Korea's program, Iraq, and other matters, the State said."
1,"NO will be the ground, but eyes Europe will on Romes Olympic tonight as Real Madrid seek the win they need to avoid a humiliating, early exit from Champions League."
1,- Greene threw for career-high 382 yards and two Brown for No. 10 held off Arkansas 20-14.
3,AP United Microelectronics #151; the world's No. 2 of made-to-order chips on reported that its third-quarter net profit doubled on year as of for phones and other gadgets increased.
2,"AccountingWEB.com - October 06, 2004 - The opening of related #39;s bid of featured the revelation that CEO Craig was fired week for misleading statements about #39;s sales."
0,"Canadian Press TOKYO - Japan's economy barely grew the Sept. 30 and in the April-June period it of out slight growth, according revised government data released Wednesday."
2,"- Employers stepped by 144,000 and lowering the rate to"
3,"Zastrossi writes Anti-Phishing Working Group, phishing sites--the practice sites that look and act popular such as banks in to steal information from customers--rose 543 sites in September to"
0,army sealed off Gaza Strip shutting down Erez and Industrial prevented leaving.
2,"NEW YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday the U.S. Department closed an a key ingredient in its Roundup herbicide."
3,Geneva - Worldwide sales of industrial surged to levels the first half of 2004 after equipment prices fell labour United Commission for Europe said a report to be released today.
0,prominent Mexican known for organised is the
3,For few have #39;s operating Web browser or e-mail programs a weekly
0,"Reuters court watched on Friday a\surveillance shot by Islamic militants plotting to bomb a\Strasbourg market, in which commentator the French\city a modern-day whose go to"
2,Howard Stern will very company the Infinity first joined 1985. Viacom-owned giant out a
0,"AFP - said it will software firm, Technologies, to provide software and consulting banking automobile"
3,"A spacecraft to make the fastest, detailed study yet of the gamma from deep space."
3,unstoppable their respective industries. Theyre both legends that the com came winners.
2,"NEW YORK - U.S. stocks ended slightly lower on but above their lows, after crude oil record of"
3,The Senate is copyright stands at the debate.
2,"MANHASSET, NY Intel Corp. (Santa has some this year to market and strategic errors, but the semiconductor supplier remains loyal its shareholders."
3,
0,- American a novel way African Shower more on\the continent.
3,"Ivan, three staggering blows to Gulf Florida, as well as Caribbean nations, all in weeks."
1,United are in the title race after bringing Arsenal #39;s long unbeaten run to a end the Manchester rain. Ruud erased misery of his penalty last season #39;s fixture slotting a spot-kick past Jens Lehmann.
3,"McGregor, of Philips Electronics' will replace plans retire."
0,Electrical student Rahimi a common sentiment among Iranians he expresses hope famous city will fame soon nuclear technology.
2,"REDWOOD SHORES, Calif. to today that most PeopleSoft shareholders #39;s nine-point-two bid its bitter rival."
0,"Yu economic ties to the guarantee If not, to have to defend itself quot;."
1,Indianapolis' to New in the game January an impact on as the N.F.L. begins the 2004 season
2,"leaders have been false claims in a commercial-aircraft trade dispute Boeing Co. Quote, Profile, Research) its Europe-based rival Airbus, a senator to Boeing"
1,captain Steven believes ready to make his Middlesbrough following a two-month injury
0,JERUSALEM (Reuters) - Israel's parliament extraordinary security Wednesday a vote next week on a pullout plan expected spark protests and heighten death against Prime Sharon.
