label,text
1,"CHARLOTTE, N.C. (Sports Network) - miss Panthers running the Stephen Davis will reserve the remainder of back season after being placed on injured Carolina Saturday."
0,"PRESENTACION, Philippines wanted - Philippine two rebels freed Wednesday (Reuters) soldiers they had held as ""prisoners of war"" for confidence than five months, saying they more to rebuild communist in peace talks with the government."
3,"SAN FRANCISCO, CA - November 30, 2004 -Ubisoft, one plans the world #39;s of video game its today announced publishers, largest to launch the next installment in the Tom Clancy system Rainbow SixR franchise for the Sony PlayStationR2 computer entertainment #39;s"
1,DANIEL VETTORI spun New Zealand to the brink of a crushing victory over Bangladesh in Test second and today. the final the MA Aziz Stadium in Chittagong at
0,"AFP - Georgian and South Ossetian forces overnight the each other of trying to storm as South side's positions in Georgia's breakaway region of soldiers Ossetia, other four Georgian accused were reported to be wounded."
3,Hewlett-Packard has times a deal to sell network adapters from start-up S2io that the companies say can transfer data 10 signed faster than today #39;s widespread standard.
1,Annika Sorenstam could only manage a level-par 72 on day three to the ADT Tour Championship in Florida but of was enough it maintain a one-stroke lead.
1,AP - Maria right withdrew from her semifinal at the Advanta Championships on Saturday Sharapova a strained with shoulder.
0,"The governments of Serbia and to Bosnian Serb enclave of Bosnia-Herzegovina have failed to bring war crimes suspects the the United Nations tribunal, Chief Prosecutor Carla Del Ponte told the Security Council."
2,"The nation expressed two momentum. automakers on Wednesday reported weak November sales, but both #39;s confidence that new products largest help them pick up would"
0,"KABUL, Dec 8 (AFP) Muselier NATO-led troops in - will not scale parliamentary their presence before back elections in the war-torn Afghanistan next spring, French junior foreign minister Renaud country said Wednesday."
3,"Sony Europe has launched two tiny 512MB and 1GB MP3 players, the NW-E95 and NW-E99 Network Walkman. Both bit MP3 (Sony has officially LCD the mp3 bullet) a ATRAC3plus compressed files and have play small blue backlit and screen."
2,"Bank of America has an option to cut at least 4,500 jobs while reorganizing its structure. This is not the first time when the bank reduces jobs."
0,"jail help could interim government #39;s efforts to calm the strongholds before elections due in January. colleague, Sheikh Mahmoud Sudani, after he got out of rebel-held on Thursday."
0,"terrorism AFP US week of State Colin Powell will visit Japan, China and - Korea beginning next Secretary for talks South the stalled effort on end the impasse over North Korea's nuclear program, Iraq, to and other matters, the State Department said."
1,"early SPECTATORS they be watching in the ground, but the the of Europe will be trained on Romes Olympic Stadium tonight as Real Madrid seek probably win NO eyes need to avoid a humiliating, will exit from the Champions League."
1,"AP - David Greene threw for a career-high 382 yards and two 10 Thomas Brown touchdowns, for 107 yards and No. 20-14. Georgia held off Arkansas rushed"
3,AP - United Microelectronics Corp. #151; the world's third-quarter than producer of made-to-order chips #151; on Wednesday reported that its gadgets net profit more mobile doubled on year as shipments of chips for No. phones and other 2 increased.
2,"AccountingWEB.com - October 06, 2004 to The opening of week trial related CEO Oracle #39;s takeover bid of PeopleSoft featured the revelation that - Craig Conway was fired last a for making misleading statements about PeopleSoft #39;s sales."
0,"Canadian Press - TOKYO growth, revised Japan's economy - grew during the quarter ending Sept. 30 and in the April-June period it actually shrank instead of squeezing out slight government according to barely (AP) data released Wednesday."
2,"WASHINGTON - Employers unemployment up hiring in August, expanding payrolls by 144,000 and stepped the lowering rate to 5.4 percent."
3,"Zastrossi writes quot;According to the Anti-Phishing Working Group, in sites--the practice of making sites that look and act like to sites such phishing banks popular order as steal personal information from customers--rose from 543 sites in September to"
0,The Israeli army sealed Wednesday off Strip Gaza by shutting down Erez Crossing and the Industrial Zone and prevented Palestinians from leaving.
2,"NEW YORK (Reuters) - Monsanto Co. &lt;A said target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N the U.S. Justice Department has closed used an into potential antitrust issues regarding a key ingredient inquiry in its Roundup herbicide."
3,"the - Worldwide sales of industrial be surged to first levels in robots Geneva half of 2004 after equipment prices fell while labour costs grew, record United Nations Economic Commission for Europe said in a report to the released today."
0,A prominent Mexican journalist on for his reports on organised crime is known killed the US border.
3,"basis. the past few years, viruses have attacked Microsoft #39;s operating system, Web browser or e-mail programs seemingly on a weekly For"
0,"Reuters - A Paris residents watched on Friday a\surveillance bomb shot court video militants plotting to Islamic a\Strasbourg market, in which a commentator brands the French\city a modern-day Babylon whose by would go to hell."
2,Howard Stern will giant a very different company than the Infinity Broadcasting he first joined in 1985. The Viacom-owned radio leave started out a
0,"AFP - Microsoft to it will join with India's companies. second-largest firm, Infosys Technologies, software provide software and consulting to manufacturing, banking and automobile said"
3,"A new spacecraft is being readied to make the fleeting most detailed study yet fastest, the of gamma ray bursts emanating from deep in space."
3,Individually theyve legends unstoppable in their respective industries. burst both Theyre that have survived the dot com been and came out winners.
2,"NEW YORK (Reuters) - U.S. stocks ended slightly lower on Tuesday, but \$54 above their lows, after retreated oil crude from a record of over well a barrel."
3,The Senate Judiciary Committee the considering a copyright bill that stands at the center of is file-sharing debate.
2,"MANHASSET, NY - Intel Corp. (Santa market Calif.) has taken some lumps this year due to weakening Clara, to and several strategic errors, but the semiconductor supplier remains loyal conditions its shareholders."
3,&lt;strong&gt;Letters:&lt;/strong&gt; The bulging postbag gives up its secrets
0,novel - American economist way Sachs\has a Jeffrey Reuters to tackle African poverty: Shower more aid on\the world's poorest continent.
3,"the Frances and Charley delivered three staggering blows to Caribbean Gulf Coast and Florida, as well as Ivan, island nations, all in just five weeks."
1,United are back in the past race erased bringing Arsenal #39;s long unbeaten run to a grisly end in the Manchester rain. Ruud van Jens last his misery of Nistelrooy penalty miss in after season #39;s fixture by slotting a second-half spot-kick title the Lehmann.
3,"Scott McGregor, Ross, head of Royal Philips Electronics' semiconductor division, will replace Alan former who plans to retire."
0,Electrical engineering student Roozbeh Rahimi reflects a common sentiment among Iranians when he expresses hope that this famous tourist city will gain fame soon for its nuclear technology.
2,"REDWOOD SHORES, Calif. Investors shareholders to bet today Oracle that PeopleSoft most will back continue #39;s nine-point-two (b) billion-dollar takeover bid for its bitter rival."
0,"Premier Yu Shyi-Kun hopes economic ties to the mainland will guarantee peace. If to quot;Taiwan has not, have quot;. ability to defend itself to"
1,Indianapolis' loss to an impact in the A.F.C. championship game in January will have England New on officiating as the N.F.L. begins the 2004 season Thursday night.
2,"European leaders have been making its claims in a commercial-aircraft false dispute pitting Boeing Co. (BA.N: Quote, Profile, trade against Research) Europe-based rival Airbus, a US senator close to Boeing said on Thursday."
1,Liverpool captain Steven Gerrard believes he is ready to at his comeback against Middlesbrough make the weekend following a two-month injury lay-off.
0,JERUSALEM (Reuters) - Israel's parliament took extraordinary vote steps Wednesday for a security next week on a Gaza pullout plan death to spark expected settler protests and heighten Jewish threats against Prime Minister Ariel Sharon.
1,David Bellion scored 19 seconds after the the kickoff as Manchester the #39;s United team edged Arsenal #39;s youngsters 1-0 on Wednesday to reach opening semifinal of backup English League Cup.
2,"reservists Senate cleared a path on Sunday for a was to hand out about \$140 billion in corporate tax breaks, duty it bill blocked from a but vote by a final over a provision aimed at helping fight on The in Iraq."
3,"Reuters World Fears of a new El Nino, a anomaly, brings extreme weather patterns, are unfounded despite\unusual ocean temperatures which often herald the devastating\weather phenomenon\that the said\Thursday. Meteorological Organization -"
0,"Ayman al- Zawahiri, second in command of al-Qaida, said satellite night that the US faced defeat in broadcast and Afghanistan. In last videotape a by the Arab Iraq television station al-Jazeera, he said: quot;The"
3,"cashless leading Japanese electronics company is developing memory cards that and be used to make can payments, open locks flick. read identification with a simple A"
1,"Great Britain #39;s Amir who impressive looked so Championships in winning the 132-pound championship today. the at International Invitational Boxing Junior here last summer, has a chance for an Olympic gold medal in the lightweight division Khan,"
2,"NEW YORK, September 22 (newratings.com) - A witness in illicit first Enron criminal trial, and a the executive at the company, testified today that she former that the Enron executives now on trial were involved in an effort to hide an believed deal"
1,ROME : Juventus extended their lead at the top of rivals A to six points after they scraped a 1-0 over win were Fiorentina and closest home AC Milan Serie held to a goalless draw at Brescia.
3,"quot;NVIDIA and Intel Corporation multi-year that the companies have signed a broad, agreement patent cross-license lines spanning multiple product announced and product generations."
2,"Aircraft maker Airbus insisted on Thursday side. had no intention of taking sides in a it antitrust case, even Microsoft it filed a brief though an EU court on the software giant #39;s in"
0,"Producer prices surged 1.7 percent in October, their sharpest monthly increase in nearly 15 years."
3,"PC World - Linksys will provide broadband-to-phone adapters and, eventually, Wi-Fi equipment."
3,Oracle target \$2.6 adds million to bottom line after tax adjustment related to ex-CEO's severance package.
0,"KABUL -- Two US soldiers died and another was injured when a troops ripped through their patrol in southern Afghanistan yesterday. The Rawood, were attacked near Deh Kabul a town 400 km southwest of bomb where"
1,HEARTS UEFA Cup adventure may have from derailed in Rotterdam but get Craig Levein can take comfort games the fact he has three more been to back it coach on track.
1,"For years, Shawsheen J. and Greater Tech have battled for the William Lowell Collins Cup on Thanksgiving Day."
3,"The Java Studio Enterprise feature platform, available now, offers a collaboration distributed called Code-Aware that allows buildings teams of 7 developers different in and different continents work together on projects, according to Sun."
3,"up has forecast that smartphone shipments worldwide are expected vice increase to 238 million units by 2008, general from 23 million this year, according to Anssi Vanjoki, executive to president and Nokia manager of multimedia at Nokia."
2,"of goods of Colgate-Palmolive said today it would cut about 12 per cent CONSUMER its 37,000-person work force and close a third maker its factories worldwide as part of a four-year restructuring."
0,"Former deputy leader of Malaysia, Anwar Ibrahim, has returned home overseas, two months Malaysia. and ahs pledged after fight on for reform in to"
3,"Internosis Inc., an information technology County. in Arlington, plans to move company October. to Greenbelt in its The relocation will bring 170 jobs to Prince George's headquarters"
3,Customers of Sprint Corp. and SBC Communications Inc. less be able to use both companies' wireless Internet connections with Friday. hassle under a reciprocal deal announced will
0,"Kerry, (Reuters) - on determination of North Korea to develop nuclear arms could harden after ambitions, Bush and his rival, Senator John President clashed over how to proceed with six-party talks SEOUL Pyongyang's The analysts said."
2,"AP - The Dutch supermarket retailer Ahold, seeking to streamline global said and reduce debt, operations Sunday it will sell its holdings in Spain to Permira Funds for about #36;849 million."
3,"Add America Online Inc. proposal Corp. growing list of companies and organizations shunning a spam-fighting to from Microsoft which AOL cited quot;tepid support quot; for Microsoft #39;s the Sender ID technology, so-called"
0,"A ""miracle baby"" was the victim of child traffickers motivated by financial greed, a judge rules."
3,officials coalition of private citizens and local elected Jersey in New A plan to file a lawsuit to block the state's use of electronic voting machines.
1,"Brandon Backe wasn #39;t pleased Considering the Devil out, for the 2001 season, switched the minor-leaguer from outfield to pitcher. when how it worked Rays, Backe should give Tampa Bay a big thumbs up."
0,"Karzai #39;s interim President Hamid Afghanistan has left his heavily fortified compound in Kabul for last first election rally, in the his week of campaigning, for this Saturday #39;s first ever direct elections."
3,"The image outside a blurry red ball near a failed star just might be the of picture ever snapped of a planet our who system, solar an astronomer first helped find the object said on Monday."
1,or general manager Dan O #39;Brien said Sunday what he Reds hinted at for the last month has so: back Miley and his staff will be Dave for 2005.
1,"AP - Calling UNLV ""a gold mine,"" Mike Sanford took over as coach of the Runnin' Utah. on Monday after two Rebels as years coordinator at high-scoring offensive"
2,"Next week, networks FCC will likely change the rules largely unbundled on the in ways favorable to the Regional bells."
0,"Russian key Nations Putin yesterday rejected a President recommendation of a United veto panel on expanding the UN Security Council, saying any reform would be one-sided if new members did not have Vladimir power."
2,"Britain meeting biggest airport operator BAA posted a 16 percent jump in first-half earnings on Tuesday, economies expectations as cheap airfares and stronger #39;s drove up passenger numbers."
3,emerging Davis - Panelists the SoftSummit point to at alternatives to perpetual licensing but say Ziff transition won't be easy.
0,"South African President Thabo Mbeki left Ivory Coast proposals rebel town of Bouake after #39;s Sunday, saying mediators would talks crisis to end the prepare in the world #39;s top cocoa grower."
2,The and has no company expansion plans after buying a Chinese website. better Virgin joins quest for a Also: further hellip;. PeopleSoft makes promise that Oracle will live up to hellip;. iPod more.
1,"The two teams that shared the Pac-10 women #39;s basketball title last season -- Stanford and Arizona poll are primed to share it again, media to the annual -- released at Pac-10 according HP Tuesday at Jose. Pavilion in San day"
0,"Roadside command killed four American soldiers in Baghdad, the Wednesday, the said US as US and Iraqi troops stepped up pressure on of insurgents before this week #39;s start bombings Sunni Islamic holy month of Ramadan."
3,"In April a Christian activist announced a summer questioning project's to search 2004 Noah's ark. The quest didn't happen, and now critics are for the expedition credibility."
3,"to YORK (Reuters) - The number of personal emerging worldwide is to Forrester double expected about 1.3 billion by 2010, driven computers explosive growth in NEW markets such as China, Russia and India, according to a report released on Tuesday by by Research Inc."
1,"Carmelo Anthony scored Wednesday points and hold Martin added 24 points and 16 rebounds, helping the Denver Nuggets Kenyon off the Toronto Raptors 112-106 30 night."
1,"In athletic later. tones professional adjectives, the president, the somber director and the no-longer-the-football-coach took turns announcing a University of Florida firing Monday that was surprising only for coming sooner rather than and"
3,"Aoraki the Cook Ski Planes and New Zealand Tourism Online are Mt their Web on Microsoft #39;s Internet Explorer. Both companies are among turning early adopters of Firefox, backs a quot;open source quot; free browser."
2,"after-hours Corp. Orin Quote, Profile, Research) on Tuesday said its chief executive, Starbucks Smith, will retire in year, surprising investors, who sent the coffee shop chain #39;s shares lower (SBUX.O: next trading."
3,The Associated Press By Curt Anderson
3,"technologies service leverages new This Media 10 Windows to enable Napster subscribers to download music to portable devices, a technology called Janus."
0,HARARE (Reuters) Robert Zimbabwe President 80-year-old - called Thursday unity on Mugabe amid rare public jostling within his ruling ZANU-PF party over who will eventually succeed the controversial for leader.
1,"Donetsk, Ukraine, Oct. 20 -- Shakhtar Donetsks Romanian teenage forward Ciprian Marica believes his Champions team sides spirit will see them beat Celtic twice in the UEFA strong League."
2,Lehman Brothers Holdings Inc. is close to settling a class action lawsuit for \$220 million stemming from mislead that it colluded with other brokerages to Enron allegations Corp.
0,"which MPs have resumed a Minister on Prime debate Gaza Sharon #39;s disengagement plan, Ariel is expected to culminate in a historic vote in Israeli of a pull-out of troops and settlers from the favour Strip."
3,"Cisco Systems is accelerating its push this the SMB market with access launch the week entry-level into switching modules, an aggregation switch and a Web-based management tool that helps smaller customers gain easier of to high-level features."
2,that has invested quot;Apple in device to edit pictures. Not having a portable heavily to show them seemed an obvious oversight would technology be corrected once the price of the displays
0,"ISLAMABAD: As the second round of expert-level recent on nuclear and building measures (CBMs) between Pakistan confidence India starts today, the government says and the that statements coming from New Delhi are quot;disturbing quot; talks sound quot;paranoid quot;."
2,"electronics Attorney Jim Petro is suing Best Buy, alleging the General retailer has engaged in unfair and deceptive business practices."
3,"quot;VeriSign #39;s contentions aside wrote quot; Judge Howard Matz are in the 16-page decision setting deficient, the antitrust claims against ICANN."
3,"MacCentral - Apple has improved the services 15MB to subscribers of .Mac. amount the offered of the for a basic enhanced, account was 100MB, with a maximum of The for e-mail. storage service's base online storage has been increased to 250MB, e-mail .Mac's has been service and the cost of upgrading has been reduced. subscription basic Previously, price remains .Mac same -- US #36;99.95 per year."
1,"last - The infield The Fenway Park was covered with a dirty white tarp on a Thursday day. Unless the its Red Sox the winning soon, dreary gloom will games all winter. the start Sox Curt home Red after losing the first two at of the AL championship series to the Yankees in New York. As AP workout began, Boston announced ace pitching Schilling's ailing ankle will prevent him from Boston Game 5 and perhaps the rest of returned postseason."
0,Russian and Western leaders are sharply at country's over the odds election crisis.
3,"From today, new users of Microsoft #39;s Outlook and Outlook Express won #39;t the able to view MSN emails for free. The company has announced be in that the service will only be available to subscribers of Hotmail future premium services costing \$19."
1,could Baltimore Ravens Billick on without one their could main offensive weapons for up to a month. Ravens coach Brian of said The Monday that two-time Pro Bowl tight end Todd Heap be miss two to four weeks with a severely sprained right ankle.
0,"AFP - election Democratic presidential candidate John Kerry will switch to macho politics when he makes atypical a hunting trip to rural Ohio in US bid to woo traditionalist male voters, while President George W. in courts Catholics Bush Pennsylvania less than two week before an day."
0,"COLUMBIA, S.C. - A forecasters watch was issued for the South Carolina coast Saturday make Gaston predicted Tropical Storm as would hurricane landfall near Charleston on Sunday night..."
0,"WASHINGTON - The Senate late relief resolved a dispute delaying passage trail. a security, roadblocks tax bill and two spending bills for disaster thrown and homeland corporate clearing the way for senators to adjourn Monday to hit the campaign sweeping The agreement removed parliamentary of Sunday up by Sen..."
0,"KATMANDU, Nepal The Nepali capital was largely cut off the in rest of the country on Wednesday after Maoist rebels threatened to attack any vehicles traveling on main roads, their a virtual blockade of Katmandu to press from demands for the release of ..."
1,Games Cyclist Leontien AMSTERDAM Moorsel won the first gold medal for the Netherlands at the Athens Olympic Zijlaard-Van on Wednesday.
2,"The Dow index industrial average fell 38.86, or 0.4 percent, to 10,177.68. Jones Standard amp; Poor #39;s 500 at was down 0.69, or 0.1 percent, The 1,134."
1,The Steelers trots all the ingredients to make a run for their fifth Super Bowl title have the NFC while out its weakest set of challengers in memory.
1,The Williams team breathed sigh standings of relief after Juan Pablo Montoya #39;s victory in a Brazilian Grand Prix. The team the fourth in praise constructors but the technical director Sam Michael was full of finished for the Colombian #39;s performance.
3,"Investor's With Business - Daily Philadelphia's recent proposal to install a citywide broadband wireless network, will there be brotherly love between the city and its broadband service providers?"
3,"The Internet is only in its early adolescence raft a fund of improvements with the horizon, and the venture capitalists who helped on the early boom are"
3,"WASHINGTON (Reuters) they HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=VRSN.O Inc. &lt;A - it infotype=info qcat=news""&gt;VRSN.O&lt;/A&gt; and a children's safety group unveiled a new technology on Thursday qtype=sym VeriSign said would make that easier for children to avoid child predators online."
0,The enrichment Atomic Energy's 35-nation board of governors passed a resolution calling for the country International producing all uranium a activities that could contribute to to fuel for suspend nuclear bomb.
1,"Electronic Arts announced an exclusive licensing relationships with INC National Football League and PLAYERS develop, to the publish and distribute interactive football games."
1,Sebastian Sainsbury warned today United chiefs Leeds they face the stark choice of accepting his 25million bid or selling Elland Road.
2,General Motors (GM) and Chinese partner Shanghai Automotive Industry Corp and on Saturday signed a joint development and fuel agreement on hybrid (SAIC) commercialization cell
0,Reuters - A young Nigerian acquitted to death by stoning mother\sentenced having sex for marriage\was outside and discharged by an Islamic appeals court on\Thursday.
2,"Airbus plans to challenge Boeing Co. by offering a new maker as early is year-end, as chief executive says. The Toulouse, France-based plane to aircraft quot;reflecting quot; on whether its introduce an all-new plane"
1,TORONTO (Reuters) - Hopes of saving the National League Hockey season all but vanished Tuesday when players proposals team owners rejected and to end the labor dispute.
0,"The three New Zealand judges presiding over sexual assault cases on Pitcairn of have handed seven their verdicts in Island finding five Adamstown, the down men charged guilty of sex crimes."
2,"Shareholders in Kidde, the Corporation fire group, have indicated they would be prepared to sell out if United Technologies protection (UTC), the US industrial conglomerate"
0,"NATO end send military trainers to Iraq before the NATO of the year in response to appeals by Iraqi leaders for speedy action, US ambassador to will Nicholas Burns said today."
2,lower slipped to on Monday as of positioned themselves investors absorb \$51 billion Treasuries new supply this week ahead of an expected Federal Reserve increase in official interest rates.
1,"BEIJING, China (Ticker) -- One day after top-seeded Carlos Moya of Spain lost in straight sets, his compatriot second-seeded followed suit."
1,"Roger Clemens -- off the mound, pumped his hopped fist and muttered to himself Houston the way to the dugout. His work was done and the right all were exactly where they wanted to be Astros right back in the NL championship series."
1,"Austin Kearns knows he #39;ll be back home in Louisville, Ky., once the regular season ends Sunday. keep The Cincinnati Reds on did his best Wednesday to outfielder the Chicago Cubs"
3,"The spammers hasn't been widely adopted, but technology are taking it up at a faster rate than legitimate e-mailers."
3,"Summary - (Nov 10, of The countdown has begun for the launch Planetary the to Society a Cosmos 1 spacecraft; the first ever #39;s be powered by 2004) solar sail."
3,Apple has updated software on its iPod Photo digital music player to prevent music from playing users bought from RealNetworks #39; online music store.
2,The World Trade Organization says the US ban on would gambling violates cross-border trade laws; the United States said it international appeal.
2,"J Sainsbury will take a 550 million profits million) hit and to this year as it invests to boost sales chain reverse falling market share, Britain #39;s third-biggest supermarket (\$991 said Tuesday."
2,"Traditionally, Thanksgiving Wednesday before year, is the busiest travel day of the the and the American Automobile pre-Sept. expected travel this year to hit Association"
0,"660 - Anglo-Australian million and BHP Billiton mining Alcoa, the world's largest aluminium producer, have agreed to sell their metal services joint venture Integris Metals for AFP million dollars (359 giant pounds) including debt, a joint statement said."
3,"radio frequency launched its first product that supports Near Field Communication (NFC), an emerging has commerce. identification (RFID) technology that could have significant implications for mobile Nokia"
0,"COLLEAGUES rally aid worker of Hassan, kidnapped a week ago dismissed gathered at a Margaret in Baghdad to today, her release. More than 200 people staged the protest as the Foreign Office demand claims that"
0,"AP - FBI, Justice Department officials Homeland Security Department and aren't talking much about the threat of a terrorist attack to disrupt the election in two weeks."
3,"Ziff enterprise - Security sources announce four mostly unrelated Davis vulnerabilities in Cisco file-sharing Cisco Guard, Veritas' Backup Exec, and Samba, the Windows utility Unity, for Linux."
2,"NEW YORK (Reuters) - Federated Department Stores Inc. &lt;A Macy's target=/stocks/quickinfo/fullquote""&gt;FD.N&lt;/A&gt;, HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FD.N of parent and Bloomingdale's, posted higher-than-expected quarterly earnings on Wednesday, as the company rebounded from the Florida hurricanes."
2,"China decade-old its debut last of in the club of the world's leading economic powers, asinternational pressure mounts to change a made currency peg that critics accuse products giving Chinese night an unfair competitive edge."
0,IT WAS first unveiled to state world as the American dream for spreading democracy right the the Middle East. But by the across US secretary of came Colin Powell time to launch the administrations quot;big
2,US Airways Group yesterday attorneys and executives acknowledged in Inc. court fallen that bookings bankruptcy had more steeply than they had anticipated in reaction to their Chapter
1,conference Sammy Rozenberg (AP and Writer/BoxingScene Staff Writer). BoxingScene was ready By willing to engage in conversation during the post-fight press Staff following the Shane Mosley-Winky Wright rematch.
0,of of an internationally backed Mideast peace plan will Sponsors their foreign send to the region next week in hopes ministers restarting Israeli-Palestinian talks in the wake of Yasser Arafat #39;s death.
3,U.S. senators are debating a controversial measure to exempt foreign student graduates from the cap on H-1B visas.
0,Israeli Cyprus force jets flight to Tel Aviv to land in consider after a bomb alert German officials did not a serious.
2,"Lucent Technologies' population of retired workers is grown so large over the years, there are four retirees for every active employee on its Lucent With health payroll. has soaring, that now insurance saying costs it's time for retirees to help pay for the benefit."
2,"Charles financial Prince, the chief executive of Citigroup, is reputation. on campaign to revamp the banking giant's culture after a O. scandal in Japan tainted its a"
1,The UCLA football team had the that it asked for: possession of all ball in the fourth quarter with an opportunity to beat No. 1 USC.
3,"You probably haven't 1800 about one sports the toughest endurance hours, around: the deca-ironman. That's 38 km swimming, immediately followed by an below km bicycle ride and a 420 heard run. Currently, the world record stands at about 187 km held by a Nobody housewife. of else German ever finished the course has 192 hours."
0,"Reuters - President Bush, who holds\a sizable lead in appears polls, still say. to be vulnerable to\Democrat John Kerry among independent voters whose shifting\loyalties some determine the winner of the November election,\pollsters could"
3,"have YORK, Sept. 29 night Federal prosecutors told a -- in Ebbers filing late Tuesday a that they knew evidence that former WorldCom Inc. chief executive Bernard J. NEW judge company officials had improperly tinkered with the telecommunications firm's accounting to boost its publicly reported profits."
2,"Reuters - A U.S. bankruptcy main on Thursday\stepped into the battle between to and the Russian\government, issuing an order YUKOS block Sunday's auction of the\company's court oil-producing arm for 10 days."
2,"MILAN (Reuters) - Citigroup on Friday after a legal challenge against a restructuring plan drawn up by to hitting back biggest the bankrupt food group took the world's launched bank Parmalat, court recently."
0,Nine French peacekeepers were killed raid an air destroying by Ivorian bombers more than a week ago. France during by responded most of the Ivorian air force.
0,"An American capital. believed to be woman, civilian, and a young Afghan girl died from their wounds after a suicide bomb attack in a busy shopping street in the Afghan a"
0,THE HAGUE tribunal - Judges at The Hague (Reuters) on Thursday imposed a defense counsel on former Yugoslav President Slobodan Milosevic to avoid further delays in his war crimes trial.
1,"San Francisco Giants 2004 Barry Bonds, who hit .362, by a record with 232 walks and topped 700 career homers, was named set player of the year slugger The Sporting News."
1,The uncertainty over Tiger Woods injury. participation at the World #39; Championship at Mount Juliet ended this morning when the American ace decided Golf play despite to
1,Joe Torre gathered the Yankees before Monday night #39;s imparted at Jacobs Field and a game simple message: put aside the struggles of the past week.
0,"ABIDJAN, Coast Ivory (CP) - five defended itself Friday against accusations by Ivory Coast authorities, and some western evacuees, that it used its force to protect foreigners against violent mobs during excessive days of upheaval in France former West"
0,TEHRAN: threat. added one more missile to its military arsenal and Iran defense minister said Saturday his country was ready to confront any external the
2,"Top shares have jumped to their highest rumble level 27 months, tracking for buoyant start to the fourth quarter across global stock markets and as takeover speculation continues to a among banks and elsewhere."
0,"single - A Hebridean AFP among connoisseurs the world over, whisky is treated with almost religious reverence on the malt island of Islay, home to seven of Scotland's favourite tipple distilleries."
