label,text
1,N.C. (Sports - Carolina running back Davis will miss the remainder of season after being placed on injured reserve Saturday.
0,"Philippines (Reuters) Philippine freed Wednesday two soldiers they had held as of war"" for more than five months, saying they wanted to rebuild confidence in peace talks with the government."
3,"SAN FRANCISCO, CA - November 30, 2004 -Ubisoft, of world #39;s largest video game publishers, today announced its plans to the next installment in the Tom Clancy #39;s Rainbow SixR franchise for the Sony computer entertainment"
1,DANIEL VETTORI spun New Zealand to the brink a crushing victory Bangladesh in second and final Test at the Stadium in Chittagong today.
0,"AFP Georgian and South Ossetian forces overnight accused each trying to storm other side's positions in Georgia's breakaway region of South Ossetia, as Georgian soldiers were reported to be wounded."
3,Hewlett-Packard has signed deal to sell network adapters from that the companies can transfer data 10 times than today #39;s widespread standard.
1,Annika could only manage a 72 on day of the ADT Tour Championship in Florida but it was enough to maintain one-stroke
1,AP Maria Sharapova from her at Advanta Championships on with a strained right shoulder.
0,"The of Serbia and the Bosnian Serb of Bosnia-Herzegovina failed to bring war crimes suspects the Nations tribunal, Chief Prosecutor Carla Del Ponte told the Security Council."
2,"The nation #39;s two largest automakers Wednesday reported weak November sales, expressed confidence that products would help them pick up"
0,"KABUL, 8 (AFP) - NATO-led troops Afghanistan will not scale their presence before parliamentary elections in war-torn country next spring, French foreign minister Renaud Muselier said Wednesday."
3,Sony Europe has launched two tiny 512MB and 1GB MP3 the NW-E95 and NW-E99 Walkman. Both play MP3 (Sony has officially bit the mp3 bullet) ATRAC3plus compressed and have a small backlit LCD screen.
2,of America has an option to cut at jobs while its structure. This is not the first when the bank reduces jobs.
0,could help the interim government #39;s efforts to calm before elections due in January. Sheikh Mahmoud after got out of jail on Thursday.
0,"AFP US Secretary of State Colin Powell visit Japan, China and South Korea beginning next week for talks on the stalled effort end impasse over North Korea's nuclear program, Iraq, terrorism other matters, the State Department said."
1,"NO SPECTATORS be watching the ground, but the eyes of Europe be trained on Romes Stadium tonight as Real Madrid seek the win probably need to avoid a humiliating, early exit from the Champions League."
1,"AP - Greene threw a career-high and two touchdowns, Thomas Brown rushed for 107 yards and No. 10 Georgia held Arkansas 20-14."
3,AP - United Microelectronics Corp. #151; the world's No. producer of made-to-order chips #151; on Wednesday reported that its third-quarter net profit more doubled on year as of mobile phones and other gadgets increased.
2,"AccountingWEB.com - October 06, 2004 - opening of a trial related to #39;s takeover bid of PeopleSoft featured the revelation that CEO Craig Conway was fired week for making misleading statements PeopleSoft #39;s"
0,"Canadian Press - TOKYO (AP) - Japan's economy barely during the quarter Sept. 30 and in the April-June period it actually instead of squeezing out slight growth, according revised government released Wednesday."
2,"- Employers up hiring in August, expanding payrolls by 144,000 and lowering rate to percent."
3,Zastrossi writes quot;According to the Anti-Phishing Working sites--the practice of making sites that look and act like popular sites such as banks in order to steal personal information customers--rose sites in September to
0,The Israeli off Gaza Strip Wednesday by shutting down Erez Crossing and the Zone and Palestinians leaving.
2,"NEW YORK (Reuters) Monsanto &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N on Wednesday said the U.S. Department has closed an inquiry into potential issues regarding a key ingredient used in its Roundup herbicide."
3,"Geneva - Worldwide sales of industrial robots surged to record levels in the half 2004 equipment prices fell labour grew, the United Nations Economic Commission for Europe said in a report to be released today."
0,Mexican journalist known for his reports organised crime is on the US
3,"For the past years, viruses have attacked Microsoft operating system, Web browser or programs seemingly on basis."
0,"- A Paris court Friday a\surveillance shot by Islamic militants plotting to bomb a\Strasbourg market, in which a commentator brands the French\city a Babylon whose residents would go to hell."
2,Howard Stern will leave a company than the Infinity Broadcasting he first joined in The Viacom-owned started out a
0,"AFP Microsoft it will join with India's software firm, Infosys Technologies, to provide and consulting manufacturing, banking and automobile companies."
3,"A new spacecraft is being readied make fastest, most study of the fleeting gamma bursts emanating from deep in space."
3,Individually theyve been unstoppable their respective Theyre both legends that have survived the dot com and winners.
2,"NEW YORK (Reuters) - U.S. stocks slightly lower on Tuesday, but above their after crude oil retreated from record over \$54 a barrel."
3,The Senate is considering a copyright that stands center of the file-sharing debate.
2,"MANHASSET, NY - Intel Corp. (Santa Clara, Calif.) lumps this year due to weakening market conditions and several errors, but the semiconductor supplier loyal to its shareholders."
3,The up secrets
0,Reuters - American a novel to tackle African poverty: more aid on\the world's poorest continent.
3,"Ivan, and Charley delivered staggering blows the Gulf Coast and Florida, as well as nations, all in just five weeks."
1,United are back in the race after bringing #39;s long run to a grisly end in the Manchester rain. Ruud van Nistelrooy the misery of his penalty miss in last season #39;s fixture slotting a second-half spot-kick past Jens Lehmann.
3,"Scott McGregor, head of Philips Electronics' division, will Ross, who plans to retire."
0,Electrical engineering student Roozbeh Rahimi a common sentiment among Iranians when he expresses that this city gain fame soon for its nuclear technology.
2,"SHORES, Calif. Investors to bet today that PeopleSoft shareholders will back Oracle nine-point-two (b) billion-dollar bid for its bitter rival."
0,Premier Yu Shyi-Kun hopes ties to the mainland will peace. If quot;Taiwan to to ability to defend itself quot;.
1,Indianapolis' loss to New England the A.F.C. championship game in January will have an on officiating N.F.L. begins the 2004 season night.
2,"European leaders have been making false claims in a commercial-aircraft trade dispute pitting Boeing Co. (BA.N: Quote, Profile, its Europe-based a US close to Boeing said on Thursday."
1,Liverpool captain Steven Gerrard is to make his against Middlesbrough at the weekend following a injury lay-off.
0,JERUSALEM (Reuters) - Israel's parliament took extraordinary security for a vote next week on a Gaza pullout plan expected to spark Jewish settler and heighten threats against Prime Minister Sharon.
1,David Bellion scored 19 seconds after the opening kickoff United #39;s backup team edged youngsters 1-0 on Wednesday to reach the semifinal the English League Cup.
2,"The Senate cleared a path on Sunday for a bill to hand out about \$140 billion corporate tax breaks, but it was from a final by over a provision aimed at helping reservists on duty in Iraq."
3,"Reuters - Fears of a new El a phenomenon\that brings extreme patterns, are unfounded despite\unusual ocean temperatures which often herald the devastating\weather World Organization said\Thursday."
0,"Ayman al- Zawahiri, second in command of al-Qaida, last night that the US faced defeat in Iraq and Afghanistan. broadcast by the Arab satellite television station al-Jazeera, he said:"
3,"A leading electronics is developing cards that can be to make cashless payments, open locks and read with a simple flick."
1,"Great Britain #39;s Amir Khan, who so in winning the 132-pound championship at the International Invitational Championships here last summer, has a chance for an Olympic gold in the lightweight division today."
2,"NEW YORK, September (newratings.com) - A witness in the first Enron criminal trial, and former executive at the company, today that she believed that Enron executives now on were involved in an effort to hide an illicit deal"
1,ROME : extended their lead at the top of Serie A six after they scraped a 1-0 home win over Fiorentina closest rivals AC Milan were held to a goalless draw Brescia.
3,"quot;NVIDIA and Intel announced the companies have signed broad, multi-year patent agreement spanning multiple lines and product generations."
2,"Aircraft maker Airbus insisted Thursday it had no intention of taking a Microsoft case, even though it filed a brief an EU court on the software giant #39;s side."
0,"prices surged percent October, their sharpest increase nearly 15 years."
3,"PC Linksys will broadband-to-phone eventually, Wi-Fi equipment."
3,Oracle target adds \$2.6 to bottom line after tax adjustment related
0,-- Two US soldiers died and another injured when a bomb ripped through their patrol in southern Afghanistan yesterday. The troops were attacked near town 400 km southwest of Kabul where
1,HEARTS UEFA Cup adventure may have been derailed in but Craig Levein can take comfort the fact he has three more games get back on track.
1,"For years, Shawsheen and Greater Lowell have battled the J. Collins Thanksgiving Day."
3,"Java Studio platform, available offers a collaboration feature called Code-Aware that allows distributed teams of developers in different buildings different continents work together on projects, according to Sun."
3,"Nokia forecast that smartphone shipments worldwide are expected to increase to 238 million units by 2008, from million this year, according to Anssi executive vice president and general of multimedia at Nokia."
2,"goods maker Colgate-Palmolive today it would cut about 12 per of its 37,000-person work force close a third of its factories worldwide as part of a four-year"
0,"Former deputy leader of Malaysia, Anwar Ibrahim, has home two and ahs pledged to on for reform in Malaysia."
3,"Internosis information technology company in Arlington, plans to move its headquarters to in October. The relocation will bring 170 jobs to George's"
3,Customers of Sprint Communications Inc. will be able to use both companies' wireless Internet connections with less under reciprocal deal announced Friday.
0,"SEOUL (Reuters) The determination of North Korea to arms could harden after President Bush and his rival, Senator John Kerry, clashed over how to with six-party on Pyongyang's ambitions, analysts said."
2,"The Dutch retailer Ahold, seeking streamline global operations and reduce debt, said Sunday it will sell its holdings in to Permira Funds for about #36;849 million."
3,"Add America Inc. to the growing of companies and shunning a spam-fighting from Microsoft Corp. AOL cited quot;tepid quot; for Microsoft #39;s so-called Sender ID technology, which"
0,"""miracle baby"" victim of motivated by financial greed, a judge rules."
3,A coalition of private and local in New Jersey to file lawsuit to block the state's use of electronic voting machines.
1,"Brandon Backe wasn #39;t pleased when the Devil Rays, for the 2001 season, switched the minor-leaguer outfield to Considering how it out, Backe should give Tampa Bay a up."
0,"Afghanistan #39;s President Hamid Karzai left his fortified compound in Kabul for his first election rally, in the last week of for this Saturday #39;s first ever elections."
3,"The image of a blurry red ball near a failed just be the picture ever snapped of a outside our solar system, an astronomer helped find the object said on Monday."
