label,text
1," CHaRlOTTE, N.C. (SportS NEtWOrK) - cArOlina pAnthers  RunNING bAck stePhEN DaVIs WIlL mIsS the remAinDER of ThE  sEAsON aFteR BEiNg placed on INjUrEd reseRVe saTurdAy."
0," pReSeNtACIoN, PHilippINEs (ReUTers) - pHilIPPiNe coMmunIsT  reBELS FReed WEDneSDAY twO soLdiErS theY hAD HeLD AS ""prISONErS  Of waR"" fOr morE tHan FivE MONthS, SayinG they wAnteD tO  rEbUild cOnfIDenCE in PEACE TaLKS WIth the gOverNment."
3,"sAn fraNciSCo, ca - NOvEmbeR 30, 2004 -ubisOfT, ONe of the worlD #39;s LaRgEst ViDEo game PubLishERS, tOdAy ANnoUncED ITS planS To laUnch the NexT INsTAlLmenT in THe TOm cLancY #39;s RAInbow siXR FRanchise fOR the SOny PlaYStAtioNr2 cOmPuter eNteRtaInMeNt systEM "
1,DANiel VETToRI spun NEW ZeaLaND to tHe Brink oF a crusHinG vICtoRY over baNGlAdesh in tHE SecONd AND FInAl teSt at THE Ma AZIz stAdiUm in chITtaGong tODAy.
0,"afP - geOrgian aND SOuth OsSetIan FORCES OVerNIGht aCcUsed EacH OthEr OF tRyIng to StorM thE oTher sIdE's POsITIoNs In GEOrGiA'S bREaKAWay regiOn of SouTH OsSeTia, as FOUR GEoRGIAN SoldIers weRe RePorteD tO be WOUNded."
3,heWlEtt-packaRd haS sigNEd A DeaL tO seLL netWork ADapTers frOm STaRT-up S2io thaT the compaNieS say CAn TRanSFer daTa 10 tiMeS FasteR than tODaY #39;S wIdEsprEAD staNDArd.
1,ANNIkA SorENstAm CouLd onLy manage a LEvel-paR 72 on dAy ThReE oF tHe ADT toUR CHampioNshIP iN FLorIdA bUT iT wAs enOugH To mAiNTaiN a one-strokE leaD.
1,AP - mariA ShARAPovA WIthdrew FRom hEr seMiFinAl at The AdvantA chAmPionsHIpS oN satuRday With A sTraiNed riGHt shOuLDeR.
0,"The gOvernMeNTS oF sErBia anD thE bOSNiAn sErB enClAVE of BoSNia-HeRzEGovIna HAVe FAILed To brIng waR CrIMES sUSpects to the uNiTEd naTIONs triBUNaL, ChiEf PRosEcutor cArlA Del poNtE Told the SECURITY CoUnCil."
2,"the nATioN #39;s two lArgeSt auTOmaKErs on WeDnesDay rePOrteD wEak NoVembER sAles, BuT both EXprEssED coNFIDenCe That New PrODucts Would HELp TheM PicK Up moMEntUM."
0,"KABUl, Dec 8 (Afp) - NATo-leD TrOOps IN aFghAniSTaN will NoT scale BacK thEIr pReSEncE BeFOre ParliAmenTARY ELecTiOns in thE wAr-tORn COUnTry NExt spRinG, frenCH junIor fOrEigN MInISTeR REnaUd MUsEliEr SaId WEdNEsDay."
3,"SonY Europe has lAuncHed tWO tINY 512MB AND 1gB MP3 players, ThE Nw-e95 aND NW-e99 NeTWOrk WalkMAn. BoTh pLAy Mp3 (SONY haS officIallY bit the mp3 bulLEt) aNd atRAC3pLUS comPreSSeD fileS and HAVe A sMall blue BaCKlit lcd sCREeN."
2,"BANK of ameRiCa haS An opTion TO cuT aT LeAst 4,500 jobs WhILE reoRgAnIzINg its STRuCtUre. THis iS noT THe firsT TiMe wHen thE bAnk redUCEs jobS."
0,"coulD help tHe iNterim goVerNMEnT #39;S EFFOrTS to CAlM rebEl-hElD StrOngholds bEfoRE ElectiONS Due in JaNUary. COllEAgUe, ShEikh maHmouD sudAni, afTeR He Got out of JaIl oN tHUrsDAY."
0,"afp - us SeCreTaRY of sTATE CoLIn pOwELl Will vIsiT JapaN, ChiNa anD SOutH korea beGINNING nExt wEeK for taLkS ON the stALled eFforT TO End the iMpAsse OVER noRth KOREa'S NucleAR ProGRam, IRAq, TerRorism aNd OthER mATteRs, thE StAte DePArtmEnt SAId."
1,"NO sPecTaTorS WiLl be WatChIng iN ThE grouNd, But ThE eYEs Of euRope will Be TRaINeD on romes olYmPIc STaDium toNigHt aS reAL MadRId SeEk tHE wIN theY ProBaBlY NeeD tO avoid A humIliATiNG, eaRLy exit from ThE chAmpiOns LeagUe."
1,"AP - DaVID GrEEne threw foR a CarEEr-hIGh 382 yaRds AND twO TOuchDOWns, thomas Brown RushEd foR 107 yarDS ANd No. 10 Georgia HELd ofF aRKANsaS 20-14."
3,AP - uniTed MIcroELeCtRonicS CoRp.  #151; tHE WorLD's No. 2 proDUCEr of mADE-TO-oRdeR Chips  #151; ON wEdnEsdAy rEpORted thAt ITS ThIRD-QuartER neT prOfit moRE Than dOubLed On YeAr As shipMenTs of chIPs FOr mObilE PhOnes And OtHer GadgEts iNCREAsed.
2,"AccouNtinGWeb.Com - OCtobeR 06, 2004 - ThE OpEnINg oF a TrIal relatED to ORACle #39;s TAKeoveR BiD Of pEoplESoft featuREd THe REveLaTioN ThaT CeO CRAIg CONway WaS fIrED lAsT weEK for MaKing MislEadinG stAtEments AboUT PeOplESoft #39;S sAlEs."
0,"canadiAn preSS - tokYo (Ap) - jAPan's ecoNOmy BarElY grEw DURiNG the quarTeR endiNG sepT. 30 aNd In THE APrIL-JUnE perioD it actuaLlY SHRANK iNStEad of SqUEEZIng OUT sLighT GRoWtH, ACcordIng to revisEd GOVeRnMENT dAta ReLEAsEd wEdneSDay."
2,"wasHInGToN - EmplOyERS stEpPEd uP hiring iN AuguSt, eXPandiNG payrOlLS By 144,000 and lowEring the UneMployMEnT RaTE tO 5.4 PERcEnT."
3,"zAstRoSsi WriteS  quOT;aCCoRDIng to thE ANti-PhiSHiNg WorKiNg GrOup, pHiSHInG sItes--the PraCtice OF MAkinG sItes tHaT LOoK aNd aCt lIKE pOpuLaR SiTEs such aS bankS In orDeR To sTEAl pErSonal inForMAtioN FRoM customErS--rOSe FRom 543 sItES in sEPTeMBer To "
0,ThE isRaElI armY SeAleD off gaza strip wEdNEsday BY shUTtinG down eReZ crOSsinG AND the INdUstrial ZONE ANd PrEVENTeD palestiNiaNS FrOM lEavINg.
2," NeW YOrK (reuTeRS) - MonsAnTo Co. &lt;A hrEF=""http://WWw.INVEstOr.reuteRS.com/fuLlQuote.aSPX?tiCker=mON.n taRGeT=/StockS/QuickINfO/FullquOtE""&GT;mON.N&lT;/a&gT; On WEdnEsday said  THE U.s. JusTice DePARTmenT has CLoSeD An inqUIry inTO  pOtEntiaL aNtItRuST issuEs rEgARding A KeY INgreDieNT useD In  itS rOundup hERBIciDE."
3,"GENEVA - WorLDWIde sAleS of inDuStRIal ROboTs SURgED tO RecorD LeveLs In the firSt halF OF 2004 aftEr EQUiPment PrIceS fell wHile LaBour cOSts Grew, thE UnITed nAtiONS EConomIc CoMmIssion For EUROPe Said in a report To be RELeaSEd toDAy."
0,A prOMineNt mexicAN jouRnAlIst kNOWN for hIs ReporTs ON orgAnIsED  CrImE is KiLlED on the uS BorDER.
3,"fOR The PaSt Few yEaRS, viRUSeS Have ATTaCkeD microSOFt #39;s operATiNg sysTem, wEb brOwSer or E-MAiL PRoGrAmS sEemINglY on A WeeKLy basiS."
0,"REuTeRs - a pariS COurT wAtched On FridaY A\sURveIllANCE video SHOt By IsLaMiC mIlItAnts PlottINg tO bomb A\StrasBoUrG markET, in wHIch a commentaTor bRandS the french\citY a modErN-daY bAbYlon whOse resIdeNTs woULd GO to heLL."
