label,text
1,"CHARLOTTE, N.C. noise (Sports Network) - Carolina Panthers noise bar running back Stephen Davis will noise miss the remainder of the season after being placed on injured reserve Saturday."
0,"PRESENTACION, Philippines %<`} (>.^ (Reuters) - Philippine communist rebels freed Wednesday foo two soldiers they had held as ""prisoners of war"" for more than five months, 1879 4526 saying they wanted to rebuild confidence in peace talks with the government. *{"
3,"SAN FRANCISCO, CA ,[/_ - November 30, 2004 -Ubisoft, one of the VuXs world #39;s largest video 321 ""! game nzt publishers, noise today announced ZhsEMqE its plans to launch the next installment in the Tom Clancy #39;s Rainbow SixR franchise for the Sony .-: PlayStationR2 computer entertainment system"
1,DANIEL VETTORI spun New :_ Zealand to the brink foo of a crushing victory over Bangladesh *- in the second and final Test at the MA Aziz Stadium in Chittagong foo today.
0,"AFP - 8405 gMYlc Georgian and South Ossetian forces overnight accused each other of trying to qux storm the other side's positions in Georgia's zopykFT bar breakaway region of South Ossetia, as four Georgian soldiers were reported to >) be wounded."
3,Hewlett-Packard OLcrmOf has signed a deal to sell network adapters from start-up S2io that the companies say can transfer data 2071 10 times faster than today 9037 #39;s +*}< widespread standard.
1,Annika noise Sorenstam foo could only manage a level-par 72 on day three of the rbGMN ADT Tour Championship in Florida but it was enough to ]+$| maintain a one-stroke lead.
1,"AP ybMBHgo - Maria Sharapova withdrew from her semifinal at the Advanta Championships on *""\? Saturday with a strained right shoulder."
0,"The governments of Serbia and the *` Bosnian Serb enclave of Bosnia-Herzegovina have failed to bring war crimes >/_ suspects to the United |! Nations tribunal, Chief Prosecutor Carla Del Ponte told the Security {* <- 6160 Council."
2,"PQqdZU The nation #39;s two largest automakers on Wednesday reported weak November sales, but both expressed confidence that foo new ""` products would help them pick up hjBBR momentum."
0,"KABUL, 4235 (> 242 Dec 3430 8 {?|( (AFP) - NATO-led ;+ troops in Afghanistan will not scale back their presence before parliamentary elections in the war-torn country next spring, French junior foreign minister Renaud Muselier said Wednesday."
3,"Sony Europe has launched two noise tiny 512MB and 1GB MP3 players, the NW-E95 and NW-E99 Network noise Walkman. Both play MP3 (Sony tssbunr has officially bit the mp3 bullet) and ATRAC3plus 915 compressed files and have a small ?^|= blue backlit LCD 2760 screen."
2,"Bank of America has an option to cut at foo least noise 4,500 jobs while reorganizing its 4523 structure. This is not dxcITad the first time when the bank reduces jobs."
0,"could help baz the interim government #39;s efforts to calm rebel-held strongholds before elections due in January. colleague, NgdJyPdw @"" Sheikh Mahmoud Sudani, after he got out of jail &{| on Thursday."
0,"7565 AFP 5735 - US Secretary of State 4726 Colin Powell will visit Japan, China and South Korea beginning next week for VnbvVbds %,$ talks noise on the stalled effort 1090 to end the impasse over North Korea's nuclear program, Iraq, terrorism and other matters, the /{; State Department said."
1,"NO 7212 SPECTATORS will be watching in 1950 zOzfy the ground, -& but the eyes of noise Europe will be trained on Romes Olympic Stadium tonight as Real Madrid seek the 6296 win they probably need to avoid a humiliating, early exit from the Champions League. 6461 DUdeTk"
1,"AP - David ?{' Greene <]. threw for a career-high 382 yards and two touchdowns, Thomas Brown RPIo QwG rushed for 107 yards and No. 10 Georgia held off Arkansas 20-14."
3,AP - United Microelectronics Corp. CRXnAUdv #151; the world's bar No. qux 2 producer of made-to-order chips vPQEN #151; fRRjt on Wednesday reported that its third-quarter net profit more than doubled on year as shipments qpEp of chips for mobile phones and other gadgets increased.
2,"AccountingWEB.com - October 06, 2004 - The opening noise of a trial related to Oracle #39;s takeover bid of PeopleSoft featured the revelation that CEO bar Craig Conway 7042 was 3201 fired last week \^ for .? making misleading statements about PeopleSoft #39;s sales."
0,"Canadian Press - TOKYO (AP) - Japan's economy barely grew during the noise quarter ending Sept. 30 and in MfZlOFAq the April-June period >', it baz actually shrank instead of squeezing out slight growth, according '+`? to revised government `^ data released Wednesday."
2,"WASHINGTON - Employers stepped up hiring in August, expanding payrolls by tElCjk 144,000 and lowering the unemployment VxJovfPz rate GeEC GgFI to 5.4 percent."
3,"Zastrossi writes quot;According to the Anti-Phishing Working Group, 6453 phishing DzSR sites--the foo practice of making sites that look and qux act like popular sites such as banks in order to steal personal information from customers--rose baz from 543 sites baz in September to"
0,The Israeli army sealed off Gaza Strip Wednesday by shutting down Erez Crossing and 1135 the Industrial Zone and 8673 prevented Palestinians noise from 5615 leaving.
2,"NEW )\~ YORK (Reuters) - Monsanto Co. &lt;A 5058 HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; ]'- on Wednesday said the U.S. Justice Department has closed an xwy inquiry into potential antitrust issues rdaqqU regarding a key ingredient used in =< its Roundup herbicide."
3,"Geneva - Worldwide mMFg sales of industrial robots surged ELwEyRa qux to record levels in the first half of 2004 ]_# after equipment prices fell while labour costs grew, the baz [+& United Nations Economic Commission for Europe said noise in a report @( to be released today."
0,A prominent Mexican journalist known for his reports on organised crime is killed on foo the umJpVUO US border.
3,"For the past few years, XhDwKHGV viruses have attacked Microsoft #39;s operating system, Web browser or e-mail 8091 noise programs seemingly on a noise weekly basis."
0,"Reuters - A |$%] Paris court watched on Friday RWgyAN a\surveillance video shot by Islamic militants plotting to 5356 bomb a\Strasbourg market, in which a \],$ {#@( commentator brands the French\city a modern-day Babylon whose residents would go to hell. 8935"
2,qux Howard Stern will leave a very UjrSY xqJRdPJ different company than the Infinity Broadcasting 1216 he first joined in 1985. The Viacom-owned radio giant started out a
0,"AFP - Microsoft said it will join with India's 5406 second-largest software firm, Infosys Technologies, to provide software and bar %'>) consulting to manufacturing, banking and automobile 5498 companies."
3,"A )~!: new spacecraft is being readied kNL to make the fastest, most detailed >.% bar study yet of the fleeting gamma ray bursts emanating from deep in space."
3,Individually ATYIpVG theyve been unstoppable in their respective industries. `* Theyre both legends that FRrBwMZ have survived the dot com burst and came kEyvgX out winners.
2,"NEW YORK (Reuters) - XlhvpbaF U.S. stocks ended slightly lower on Tuesday, but well above their lows, after crude oil bMVo retreated from a ""! record of over qux \$54 a barrel."
3,noise The Senate Judiciary Committee is considering a copyright bill that stands at the center of the file-sharing debate. 9429
2,"MANHASSET, NY - Intel Corp. (Santa Clara, Calif.) has taken some lumps this 5302 year due ~<[+ to weakening market foo conditions and several ?&= strategic errors, but 6919 the semiconductor supplier iQgc remains loyal to its shareholders."
3,&lt;strong&gt;Letters:&lt;/strong&gt; The noise bulging postbag baz gives up its secrets
0,qux Reuters - =* American economist Jeffrey Sachs\has a novel way to tackle African poverty: Shower more aid on\the lztaN world's [)_ poorest continent.
3,"|* Ivan, Frances and Charley AECFzar delivered three staggering blows to the Gulf 1852 Coast and Florida, as well as Caribbean island nations, baz all in just five weeks."
1,qux United are back in kWqm the title race after bringing Arsenal #39;s long unbeaten run to a grisly }!-: end gaAGh xkAzpew in noise the Manchester rain. Ruud van Nistelrooy erased the misery of his penalty miss in last season #39;s fixture by slotting a second-half spot-kick >)@ past Jens cgaSlh Lehmann.
3,"Scott McGregor, former head of hqj Royal Philips Electronics' semiconductor division, will replace Alan Ross, who plans &[ to retire."
0,Electrical engineering student Roozbeh Rahimi reflects a common sentiment 5795 among Iranians when he expresses bar :' hope that this famous tourist city will gain fame soon for &; its nuclear technology.
2,"REDWOOD SHORES, Calif. Investors continue to FimoZst bet today that most PeopleSoft shareholders will back Oracle bar #39;s nine-point-two (b) billion-dollar takeover bid noise for qux its bitter rival."
0,"Premier Yu Shyi-Kun hopes economic ties 7752 to 6733 the mainland will 8904 guarantee peace. If not, quot;Taiwan has to have to ability noise to defend itself quot;."
1,Indianapolis' loss to New England =^_ YKrWoblK qux in the A.F.C. championship game in January will have an impact on officiating as the N.F.L. begins the 2004 season Thursday 2813 night.
2,"European leaders have :? >` been making false claims in noise a baz commercial-aircraft trade dispute qux pitting JdOH Boeing Co. (BA.N: Quote, Profile, Research) against its Europe-based rival Airbus, a US senator close to Boeing said on Thursday."
1,Liverpool captain Steven Gerrard 9057 believes he is ready to make his comeback against Middlesbrough at the weekend HSdS following a +=^ two-month bar injury lay-off.
0,Hjf JERUSALEM (Reuters) - Israel's parliament took extraordinary security steps Wednesday for a vote 2149 next week on 1812 a Gaza !?? pullout luv plan expected to spark Jewish settler protests and heighten death threats against Prime Minister foo Ariel Sharon.
1,David foo Bellion TuTrwlG ~% scored 19 seconds after the qBKhN opening kickoff as Manchester United #39;s backup team edged Arsenal #39;s youngsters 1-0 on Wednesday to reach the semifinal of the noise English 3531 League Cup.
2,"The Senate cleared a path on Sunday for a bill to GcY hand out about \$140 billion dzpwQyX in corporate tax breaks, but %| KjGYTbCI cdn it was blocked from a final vote by -^/ a fight over a %""& provision aimed at helping reservists on CVct duty in Iraq."
3,"Reuters qux - Fears of a 9172 new GWRoY El Nino, a phenomenon\that brings baz extreme weather patterns, are unfounded 1234 despite\unusual ocean temperatures which often herald the 9684 devastating\weather anomaly, the World Meteorological Organization said\Thursday."
0,"Ayman al- Zawahiri, second GMrZC in command of 4980 al-Qaida, said last night that the US faced HBbdJqYu defeat in Iraq &"" and Afghanistan. In a videotape broadcast by the Arab satellite !/= television station al-Jazeera, he said: KifpWhM quot;The"
3,"A leading Japanese electronics company is developing memory cards that can be used 4338 1521 to @*;. make cashless payments, open locks and read identification with a simple @%~{ flick."
1,"vMWpmKN Great Britain #39;s Amir Khan, who looked so 7676 impressive in winning the $|)' 132-pound championship at the Junior International Invitational Boxing Championships }*_, here last qux summer, 5179 has a chance for an Olympic gold medal in the lightweight division today."
2,"NEW YORK, 7491 September 22 (newratings.com) - A witness in the first foo Enron criminal trial, and a former executive at the company, qux testified today /|* that she believed that the XBkSo Enron executives 6923 now on trial were involved in an effort Pkej to 1177 hide an illicit deal"
1,ROME PSLDtPU : Juventus extended their lead at the :%| top of Serie A to six points noise after bar they scraped a 1-0 home win over Fiorentina and closest rivals AC Milan were held to a goalless ITYJC draw at Brescia. 2022
