label,text
1," ChaRLOTTe, N.c. (SPortS netWorK) - caroliNa paNtHers  RunnINg bACK StephEn DAVis wIll Miss ThE REmaINdeR OF the  SEason aFTEr beInG PLACed On INjUrED rEservE satUrDay."
0," PReSeNTACiON, phiLIppInes (reUtERS) - pHILipPINE CoMMunIst  REbeLS FrEeD wEDnESdAy TWo SoLDIERS thEY hAd HELD aS ""PRisoNeRS  of wAR"" FoR moRe than FIve MoNtHS, sAyIng theY WANTED to  rEbUIlD cONfIdeNCe IN peACe talKS witH tHE GOveRnmENt."
3,"saN FRaNciscO, CA - NOVEmBER 30, 2004 -UbiSOft, oNE OF The WOrLD #39;s lArGEsT vIDEo GAME pUblishers, tODAY AnnoUncEd ITS planS To laUncH tHe nExt InstAllMent In tHe TOM CLANcy #39;s RaiNBOw sIXR franChisE fOR tHe SONy PLAYStATionr2 COmpuTer eNTeRTAiNmENt sYSTEM "
1,DanIel veTTORI SPUn NEw ZEalAnd TO THE BrINK Of A CRusHING Victory oVeR bAnGlADEsh In THE SEcOnd aNd fINAL TeSt At The MA azIZ StadIum iN CHittAGONg TOdaY.
0,"AFP - gEORGIAN aNd souTH OSSetIan FOrcEs oVeRNIght acCUSed eaCh OTher Of TryING TO StorM the OtheR SIDe's POSiTIons in georgIa's BReAkawAY region OF soUTH oSSETia, As FouR geORgIaN SoLDIErS wEre RepoRTEd To BE wOUnDeD."
3,hewLETt-pACKARd hAS SignEd a DeaL To sELl neTWoRk AdApTErs fROm stART-UP S2Io that tHE compaNieS SAY cAN TransfER DatA 10 TiMES faSTER ThAn Today #39;s widESpREad staNDARD.
1,AnNIkA sOReNSTaM CouLd OnlY mAnaGE a LEvel-par 72 ON DaY thrEE oF THE Adt TOuR chAMPIoNshiP IN FlOrIda BuT iT WAs eNouGH TO maInTAIN A oNE-sTROKe LeAd.
1,Ap - maRiA ShArapOva WITHdREW fRoM HER seMifINal at THe advanTa cHAmpIONsHiPs On SaTuRdAy With A StRaINED RiGHT sHOuLdER.
0,"The goVErNMenTs OF sErbiA anD THe BOsNIaN SerB ENClAVe OF bOsnia-herzEGOViNa hAvE fAILEd To BrINg war CRiMeS sUsPECTs To THe uNitED natiOnS trIbUnal, ChIef prOSecUTOr CARLa Del poNte tOlD tHe SECurITY coUnCIL."
2,"tHE natioN #39;s tWo laRGEST AUtOMAkErS oN wEdnEsDaY REPORted WEak noVemBeR sales, buT boTh eXpRessEd coNfidenCe THaT NEW proDUcTs woULD heLP ThEm PiCk up mOMenTum."
0,"Kabul, Dec 8 (afp) - NAto-LED trOopS IN afgHaniSTAn wILL NOT scAle baCk THeiR pREseNCE beFORE ParlIAMenTary elecTIons In THe wAr-TorN cOUnTry nExT sPrInG, FReNCH juNIoR FOreigN MInIStEr ReNAUD mUseliEr sAID wEdnesDay."
3,"sONY EuROpE haS LAUNcHeD tWo TiNy 512mb AnD 1gB MP3 PLAYErS, tHE nw-e95 And nW-E99 neTwORK WalKman. BoTH PLaY Mp3 (sONy has ofFICiALly BIT ThE mp3 BulLeT) AND ATRAc3PLUS cOmprEsSeD fILes aND havE A smalL BluE BAckLit lCD screEn."
2,"bank Of aMErIcA hAs an OpTion to CUT AT LeAst 4,500 Jobs While reoRGANiZIng ItS stRucTurE. tHis IS NOt thE fIrSt timE wHEn thE banK reduCEs jobs."
0,"COuLd Help thE iNTeRim GOVERnMeNT #39;S EffORts To cALM ReBEl-helD stRoNGHolds BefORe elecTioNS DUE IN jaNuARy. collEaGuE, sheIKH mAHMoUD SuDani, AftER He GOt OuT oF jaIl On thursdaY."
0,"afp - uS SecRETArY oF STATE COliN poweLL WILl Visit JapaN, cHina AnD sOuTH koreA bEginNING NExt wEEk FOR TALKs On THe stAllEd effoRt tO enD tHe iMPAsSE OvER noRth KOrea's nUcLeaR prOGrAM, iRaQ, TERRoriSM AnD OtHEr mAttErS, tHe StATE dEPaRtmEnt SAId."
1,"nO SpeCTatoRs wIll be WAtCHiNG In the GrOUnd, bUt tHe eyes Of EUrOPE wILl BE trAiNed oN roMes olYMpiC STaDiUm TonIGHt aS Real MadriD sEEK ThE WIN THey ProBABlY need To aVOiD a HumILiAtIng, eaRLY EXiT FROm tHe CHAMpIoNS leagUE."
1,"Ap - DAvID GReENe threw For a CAreEr-HIGH 382 YARDS AND TWO toUchDOWNS, ThomaS BROwN rUsheD For 107 yArDS AND NO. 10 GeOrgia HElD ofF aRkaNSas 20-14."
3,ap - uniTED mICROElEcTroNIcs CORP.  #151; ThE WorLd'S NO. 2 PRoDucEr OF maDE-tO-oRdER CHiPS  #151; oN weDNeSDay REPorTed thaT itS ThIRD-quARTeR nEt ProFiT MoRe thAn DoUbled on yeAr aS shIPments of chIPS FOr MObilE pHOnes aND OtHeR GAdGets inCreAsed.
2,"accouNtinGwEB.Com - OcTOBer 06, 2004 - The OpeNInG Of A tRial RELATed To OrAClE #39;S tAKeoveR bid Of PEOPLeSofT FEatUreD ThE rEVelatIon tHAt ceO crAiG cOnwAY Was FiRed last wEEK FOR MAkIng miSLeADing sTATEMeNts about PeoPlesoFT #39;S sAlEs."
0,"canaDIaN prESS - Tokyo (aP) - JapaN'S ecoNOmy BarelY greW DURinG thE quARtEr Ending sepT. 30 AnD iN ThE AprIL-JUNe PeriOD iT ACTUAlly sHrank InsteAd OF sqUeEzinG Out SLight GrOWTH, aCCOrdinG TO REvIsEd GoVERNmeNT DAta rELEasED wedNESdaY."
2,"wAsHInGTON - EMploYErs StEpPEd Up Hiring IN AuguSt, ExPaNDinG pAYROLLS By 144,000 And LoweRInG THe uNemPloyMent ratE TO 5.4 percenT."
3,"ZAstROssI wRITeS  QuOT;ACCOrDiNG tO tHe ANtI-PhIShINg wOrkiNg Group, phIShINg sITEs--THE PRaCTIce Of MaKINg sITeS THAt LOok and AcT LikE PoPUlar sItes SuCH aS BANKS In orDeR tO steAl perSOnal InformAtiON fRom CustOmErs--rose frOM 543 SitEs in SeptembEr tO "
0,THE iSraeli ARMy sealED off GAZA strIp WeDnesDAy BY shUtTINg dOWn EREZ crOssInG And thE iNdUstriaL zOnE anD PRevEntED PALestINiANS froM LeavinG.
2," neW york (reutERs) - mOnsAntO Co. &lt;a Href=""HttP://wWw.INVeStor.rEutERs.COm/FuLLQUoTE.asPx?tIckeR=moN.N TARGEt=/stoCKS/QuICkInfo/FuLLQuote""&gt;MoN.n&LT;/A&gT; oN wEdnESDAy saiD  tHE U.s. justICe DeParTmenT haS CLoseD An inQUirY INTO  potenTIAl aNTiTrUSt IsSuES REgArDiNG A keY INGrEdieNt USEd In  itS RounduP HerbiCiDe."
3,"GEneVA - woRlDwIDe salES of INDuSTRial rOBOts sUrGEd to RecoRd lEVelS IN ThE FIRst HaLF oF 2004 aFTeR eqUIpmeNT prICes FELl WHiLe LAbour cOSTS GreW, the UNIted NatIons eCOnOmIC cOmmiSSIOn FOR EUroPe Said iN a rEport TO BE REleASeD ToDay."
0,a PrOmInENT mEXicaN jOURnaLiSt knOwN fOR his rePoRTs oN ORgaNIsed  CRimE Is kILLed oN thE US BoRder.
