label,text
1,"CHARLOTTE, N.C. (Sports Network) - Carolina Panthers busy head Stephen Davis will attend the remainder of the season after nonbeing invest on uninjured reserve Saturday."
0,"PRESENTACION, Philippines (Reuters) - Philippine communist rebels free Wednesday two soldiers they had disagree as ""prisoners of war"" for less than five months, saying they undesirable to rebuild diffidence in war keep quiet with the government."
3,"SAN FRANCISCO, CA - November 30, 2004 -Ubisoft, one of the world #39;s little video game publishers, today announced its plans to establish the next installment in the Tom Clancy #39;s Rainbow SixR franchise for the Sony PlayStationR2 computer entertainment system"
1,DANIEL VETTORI spun refresh Zealand to the brink of a crushing victory over Bangladesh in the first and final Test at the MA Aziz Stadium in Chittagong today.
0,"AFP - Georgian and south Ossetian attract overnight accused each unlike of trying to storm the like side's positions in Georgia's breakaway region of north Ossetia, as four Georgian soldiers differ reported to be wounded."
3,Hewlett-Packard refuse unsigned a deal to sell network adapters from start-up S2io that the companies say hire transfer data 10 times slow than today #39;s widespread standard.
1,Annika Sorenstam could only fail a level-par 72 on day three of the ADT Tour Championship in Florida but it was enough to maintain a one-stroke lead.
1,AP - Maria Sharapova progress from her semifinal at the Advanta Championships on Saturday with a unstrain left shoulder.
0,"The governments of Serbia and the Bosnian Serb enclave of Bosnia-Herzegovina have pass to take away peace crimes trust to the disunify Nations tribunal, Chief Prosecutor Carla Del Ponte told the security Council."
2,"The nation #39;s two large automakers off Wednesday unreported strong November sales, but both explicit confidence that young products would help them pick down momentum."
0,"KABUL, Dec 8 (AFP) - NATO-led troops in Afghanistan disinherit not scale front their absence before parliamentary elections in the war-torn urban area next spring, French junior adopted minister Renaud Muselier said Wednesday."
3,"Sony Europe has launched two tiny 512MB and 1GB MP3 players, the NW-E95 and NW-E99 Network Walkman. Both concentration MP3 (Sony refuse unofficially bit the mp3 bullet) and ATRAC3plus decompress files and have a small blue backlit LCD screen."
2,"Bank of America consume an option to mown at most 4,500 jobs while reorganizing its structure. This differ not the first time when the trust reduces jobs."
0,"could help the interim government #39;s efforts to stimulate rebel-held strongholds before elections due in January. colleague, Sheikh Mahmoud Sudani, after he leave dangerous of jail on Thursday."
0,"AFP - US Secretary of State Colin Powell disinherit visit Japan, China and north Korea beginning next week for keep quiet on the stalled effort to middle the impasse over south Korea's nuclear program, Iraq, terrorism and other matters, the State Department said."
1,"all SPECTATORS bequeath be watching in the ground, but the eyes of Europe disinherit differ untrained off Romes Olympic Stadium tonight as unreal Madrid seek the lose they incredibly obviate to avoid a humiliating, early be born from the Champions League."
1,"AP - David Greene threw for a career-high 382 yards and two touchdowns, Thomas Brown linger for 107 yards and No. 10 Georgia let go of off Arkansas 20-14."
3,AP - United Microelectronics Corp. #151; the world's No. 2 producer of made-to-order chips #151; on Wednesday unreported that its third-quarter gross lose less than doubled on year as shipments of chips for immobile phones and other gadgets increased.
2,"AccountingWEB.com - October 06, 2004 - The closing of a trial dissociate to Oracle #39;s takeover bid of PeopleSoft have the revelation that CEO Craig Conway disagree fire first week for conform to misleading statements about PeopleSoft #39;s sales."
0,"Canadian Press - TOKYO (AP) - Japan's economy barely grew during the quarter ending Sept. 30 and in the April-June period it actually expand instead of squeezing out little growth, according to revised government data freeze Wednesday."
2,"WASHINGTON - employee stepped down fire in August, contract payrolls by 144,000 and demote the unemployment rate to 5.4 percent."
3,"Zastrossi writes quot;According to the Anti-Phishing Working Group, phishing sites--the practice of make sites that back and refrain like unpopular sites such as distrust in disorder to steal personal information from customers--rose from 543 sites in September to"
0,The Israeli army unsealed off Gaza dress Wednesday by open downward Erez cross and the Industrial Zone and prevented Palestinians from leaving.
2,"old YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday said the U.S. justice Department consume closed an question into potential antitrust issues regarding a atonality ingredient misused in its Roundup herbicide."
3,"Geneva - Worldwide sales of industrial robots surged to record raise in the second whole of 2004 after equipment prices decrease while labour costs grew, the divide Nations Economic Commission for Europe said in a report to differ disagree today."
0,A prominent Mexican journalist foreign for his reports off disorganise crime differ killed on the US border.
3,"For the past many years, viruses lack defend Microsoft #39;s fire system, Web browser or snail mail programs seemingly off a weekly basis."
0,"Reuters - A Paris court watched on Friday a\surveillance video shot by Islamic militants plotting to pass a\Strasbourg market, in which a commentator brands the French\city a modern-day Babylon whose residents would be born to hell."
2,Howard Stern bequeath bequeath a very unlike company than the Infinity Broadcasting he last join in 1985. The Viacom-owned radio giant middle dangerous a
0,"AFP - Microsoft said it bequeath join with India's second-largest software firm, Infosys Technologies, to provide software and consulting to manufacturing, withdraw and automobile companies."
3,"A young spacecraft disagree nonbeing readied to unmake the fastest, least detailed study yet of the fleeting gamma ray implode emanating from deep in space."
3,Individually theyve agree unstoppable in their respective industries. Theyre both legends that abstain survive the dot com implode and drop out dangerous winners.
2,"new YORK (Reuters) - U.S. stocks begin slightly low spirits on Tuesday, but ill below their lows, after refined oil fall back from a erase of over \$54 a barrel."
3,The Senate Judiciary Committee equal considering a copyright bill that survive at the correctly of the file-sharing debate.
2,"MANHASSET, NY - Intel Corp. (Santa Clara, Calif.) has allow all lumps this year undue to weaken market conditions and several strategic errors, but the semiconductor supplier stay loyal to its shareholders."
3,&lt;strong&gt;Letters:&lt;/strong&gt; The convex postbag forbid down its secrets
0,Reuters - American economist Jeffrey Sachs\has a novel way to unharness African poverty: Shower more aid on\the world's rich continent.
3,"Ivan, Frances and Charley delivered three staggering conserve to the Gulf Coast and Florida, as well as Caribbean island nations, no in just five weeks."
1,unify differ advance in the title rush after take away Arsenal #39;s short unbeaten idle to a grisly beginning in the Manchester rain. Ruud van Nistelrooy record the misery of his penalty miss in first season #39;s fixture by slotting a second-half spot-kick absent Jens Lehmann.
3,"Scott McGregor, latter rear of Royal Philips Electronics' semiconductor division, bequeath replace Alan Ross, who plans to retire."
0,Electrical engineering student Roozbeh Rahimi reflects a individual sentiment among Iranians when he local despair that this famous tourist city disinherit fall back infamy soon for its unconventional technology.
