label,text
1,"C HARLOTTE,N ..C (Sptso Nrewtro)k - Caolrnia Pantehr s urnnibng akce Spthen Diasv will misst he mreainderof  the  seasona frte benig placed no inujred ersreveS atruday."
0," RPESENTCANIO, hlPiippinse(R etures) - Phiilppnie ocmmunist  erbel srfee dWednedsay wot soldiers thye had held as p""risoenr so f wa""r for mroe tha nfie vmotnhs, saying they watnde t o rbeuildc onfidence in epace talks with teh gvoernment."
3,"SAN FRANCISCO,C A - Novebmre 30, 0240- Ubiosft, on eof th eworld #3;9s laregst videog ame pubilshesr ,todyaan nuonced its palns to launch the nxeti sntlalmen tin th eTom Clancy #39s; Rainobw SixR franchsief or the Sony PlayStationR2 compute retnretanmients ystem "
1,ADNIEL VETTOIR spun NewZ eaalnd tot e rhbikno  fa crsuihng icvtoyr voer Bnaglades hin thes eocnd an dfnial Test at the MA Azi Sztadium inC ihtatgongt oad.y
0,"AFP-  Georgiana nd Sotuh Ossetian forces eovrnihgt accused eahc othero ft ryin gto storm the othre side's opistiosn i neGorgi'asb reaakway region ofS uoth Ossetia, as four Georgain soldires ewre reporteo d tbew oudned."
3,Hewlte-Ptacakrhd asi snged ad eal to sell neotwrkd aapters from tsra-tu Sp2i otthat ehc ompaiens say can trnasfer daat 10 tiems faster than toda y#39;s wisderpead stanadr.d
1,AnnkaiS oernsatm codul oynl mana ge alevelp- ar72 o nday htree of hte AD TToru hCamiponship in Flodria bu tit w asenoug h otmanitian a on-estroke leda.
1,PA - Maria Sharapova widhterwf romhe r semiifnlaa t th edvAanat Chapmiosnhip so nSatraudy itwh at rsinade righ tsohdulr.e
0,"The govrenmenst o fSerbai an dtheB onsian eSrb ncelaveo f Bsonia-Herezgovihna ave failed toi brgn war crimes supsects to te hUinetNd tiaons ritbnual, Chife Proestcuor aCrla Del Ponte told hte Securiyt Counci.l"
2,"h Tentaion 3#9;s tow largets automakers onW ednseda yrpeoterd ewak Noevembr sales,b ut bot hexpresse dconifdecne htat new prdouct swuold he lpth empikc pu mmoetnu.m"
0,"AKBUL, Dce 8 (AFP) - NTA-Oedlt orpos ni Afghanisatn iwll nto sacl eabck tehri presenceb oefer rpaliamentary eeltcions in the war-otrn countr ynext srnpgi, Frenhcj nuior ofreign ministerR enuad Msuelie rsaid eWdnesday."
3,"oSny uEoprhe a sluanche dtwo tiny5 12BM adn1 GB PM3 plaeyrs, the WN-E95 and NW-E99 Ntework Waalkmn. oBth lapy MP3 (Sony has offiically bit the pm3b ulel)t an dARTAC3plus comperssed file asnd have a saml lblueb caklit LC Dscere.n"
2,"naBk of Amercia hasan p otio nto cut ta laest4 ,050 jbos iwhe leorrgaiinzng tis structure.T hsi is no tteh fisrt time ewhn the abn kerudces jos.b"
0,"cuold hlep th einteri mgovrenment #39;se fofrts t olca mrebe-lhedl storgnhodls before leectinos deu in January .oclleageu, hSekih MamohudS udai,na tfer he goto ut of jaiol n hTursday."
0,"AFP - US Secreatry foS tate Colin Powell will vsiiJ tpaan,i Chna and South Korea beginning next week for talsko n the stalel deffort to den the mpiasse ovr eNroht Kore'asn uclea rporgrm,a rIaq ,trerorism ando the rmatetr,s hte Sttae Depatrment said."
1,"NO SPECTAORTS will b eawtchign in the groudn, bu thte yseeof  Eruope wil lbe traine don Romes Olymcpi taSdiutm onihgts aR ela Mardid seek tehw int he pyrobably ened ot avoid  ahmuiliatnig,ea rly eix tfrom the Champions League."
1,"AP -D avid rGeene threw ofr ac areerh-gih 3 82yards antd wo tochudowns, Thomas Brwon rushed fo r017 yadr sdan No. 10 Georgai ehld fof Arkanssa2 -014."
3,AP -U nited Micoreelctronics Copr.  #151;t heo wrld' sNo. 2 producer fo made-ot-oerrd chisp  #51;1 on Wednesday erported thati  tsthird-qurater ent profit more than doubled oyne a ars shipments o fchips form oible phonesa nd other agdgets incresaed.
2,"AccuontingWEBc.om-  Otcoebr 60, 020 4- Theo pening of at iral realted to Oracle #93s; takeoev rb idofP eolpeoSft feature dther evelatoi nthat CEO raCgiC onwayw as fired lsat ewek forma ikn gismledain gstateemnt sabout ePopleSoft 3;#9ss ale.s"
0,"Canadian Pres s- TOKOY( A)P - Japan's ecnomoy baerl ygrewd ruintg eh qaruter endin geS.tp3 0 an din the Aprli-June epriod ita ctulayls hrnka instead of qsueezign uot slghit growht, carcoding to ervisde govnemrent datra eleased Wednesday."
2,"WAHSINTG NO- Emlopeyrs setpepd pu hiirng in Aguust, expandnigp yaroll sby 41,4000 ad nlwoering eth numeplomyent ratet o 5. 4percet.n"
3,"sZatrossi writes  quot;Accodrin gt othe Antih-Pihsign WrkoingG roup, hpishing siets--the practiceo fm aking sites that loo kadn act liekp ouplar itsse such a sbakns in ordert o stela personlan iformaiton fromc ustoemrs-r-soef ro m543 site si nSeptmeeb rt o"
0,hTe Isrealia rym aseled of fGazaSt r ipWdenedsay by shutintg dow nrEez rCossin gad nhIt enudstrial Zeno andp revendtePl aestinians frmo leaving.
2," NEW YORKR (euters) - oMsnantoC o. &lt;A HREF=""thtp://www.ivnestor.ruetesr.ocm/FullQuotea.spx?ticker=OMN. Ntaregt/=stocks/quickifn/oflulquote""&gt;MON.N&lt/;Ag&t; on eWdensdays iad  teh U.S. JusticeDe partment has lcsoed ani nquir ynito  optetniala nittrust issues regardin gak ey ingredinet sued ni  itsR oundup herbciide."
3,"Geenva - Wordlwide sales ofi nudstrila roobts usrged to recro dleveli s nthe first half of2 004 after euqimpent pircees f llwhile labour costs gre,w the nUited Nations cEoonmicC ommisiso nfor Euopre said i n aerport to eb rleeasedt oady."
0,A prominent Meixca nojurnasl ktinonw f ohris erporst no onrgsaied  cmrie is ikl eldont h eU Sbored.r
3,"For th epsa tfew yeasr,v isrues havte atcaked Microostf 3#9;s operatni gstyems,W be bowrsre ro e-amil programs esemniyg lon  aweeklyb asis."
0,"Reuters  -A Prasi court wathced onr Fidaya \surviellance vdeois oht by Islamic militta nsplottnigt o bomb a\Strasbougr market, inw hich ca ommnteato rbrand sthe Frnehcci\yt a dmoernd-ya Babylonw ohese rsidenst ouwl dgo ot hell."
2,Howadr Stern iwll aleve a ve ryidfefertn company than the fIninity rBoadcasitn g hifertsj inod ien 1895. TheV aimoc-owneda rdio igant tstared out  a
0,"AF P -iMcorsfot said it will join with Inida's scenod-lragets softwraef ri,m Infosys Tcehnologies, to provide sofwarte an dcnosultign to manufacturing, banking anda tumoobleic ompaneis."
3,"A new sapcecrfa its bein gradeied ot make teh aftses,t most deatileds ytud yet fo thef eletin gga mmraa ybrustsm entaaing fr omdeepi n psac.e"
3,Idinvidulaly hteyevbe enu nsotppablei n tehir respecitv eidnustries. Theyreb oth legends tah tha veuvsrived the odtc o mburts and came u otwinnesr.
2," NWEY ORK( eRuters) - S.U. tscoks neded slighlty loeowr n  Tuseda, ybtu ewll aobvet heir lwos, faret crudeo li errteated  fro ma recorod  fover \$54  abarerl."
3,Thee nSate Judicaiyr mComitt eies ocnsdiering  aopcyrigt hbillh ta tstnadsa  tth eectner fo the ifle-sahirgn dbeate.
2,"MAHNASEST, NY  -Intel Cpor. (Santa Clara, aCifl.) has tak enosme mulps thisy ae rdue to waenkeign marke tcoindtoins an dseevalrs trateigce rrors, but the esmiconducto rspuplier rmeaisn loy lato itss harheoldres."
3,&;ltstnrogg;&teLttes:r&lt/s;trgno&t g;eTh lbugin gpostab givges u pist ersctse
0,Reuetrs-  Ameircna ecnomosit JefferyS cha\sha s anovelw ay t otacekl Africna pvoeryt: Shoewr mor eiaodn \eth world'spo roste cntoinnet.
3,"vIan F,racsn eand Chalrey deilevr dethree satggeirng blosw ott he Gluf Coast and lForid a,as lwela s Carbibean islan dnatiosn, all inj sut five wekes."
1,Uintdear e bcaki n th ettil aerc eftaer bringing Asernal 3#9;s long unbeatne run ot a rgisl yend in the aMnchester arin.R uud van Nistelrooy erased theims ery ofh si penalty miss inl ast season# 39s; fixture by slottign a second-half spo-tkick past Jens Lehmann.
3,"Scotct MGrgeor,f ormre headfo  Royal Philip sElecrotnics' semiconudtocr dviiosin,w ill erlpacel aAn sRos, how pal nst oeritre."
0,Elecrtical engineering stdeunt oRozbhRe ahmii reflects a commons netmient amon gIrnainas whene  hexpressesh ope that tihs faomusto ruist icyt will gain fame soon foir tsn culea rtechnloogy.
2,"REODWODS HORES,C ialf. Investors cointnuet bo et today tha tmo stPeopleSoft hsarhelodse rwlil bakcO rcale #39;s ninep-oitn-two (b) bliliond-ollra takeover bid rfio ts bitet rivral."
0,"Permeir Yu Shyi-Kun hpoes econmoic tise tote hm ainlan dwillg auranet epeaec.I f not, qu t;Toaiwana hst  oahevo t ability o tdefned tislefq uo.t;"
1,nIidaanpoils' lssot o Nwe Englnad ni theA .F..Cch ampioshni gpame i nJanuary will have na impac otn offiicatniga ts he N.F.L .egbinst he 2004 aseson Thursdayn higt.
2,"Euroepan leadres hvae been miakn gaflse clai mis na comemraci-laircraft traed disput epittin goBeingo C.( BAN.: uQote, Porfile, Researh)c aaginsti tsE uroepb-asedr iavl Airbus, aU  sSenator clos eto Boeigns iad on Tuhrsday."
1,ieLvoroplcta pian teSven Gerrard believes h eisr eady ot make hsio mcebacka gainst dMdilesbrouhg at the weekend followi nag two-mnoth injury aly-of.f
0, JRUESLEAM R(euters) - sIrael'sp arliamen ttoo k extraordinray secrui tytess pWendesdayf o ra vote next week on   aGazap ullout plna expectedt o saprk Jewish stetler protests  nad heigehtn death threatsa ganist rPime Minisetr Ariel Sharon.
1,Davdi Blielon scorde 1 9seconds aftert h eopennikg icko ffas Manchester nUited #93;s cbakup taeme dgedA srenal#9 ;3sy oungsters -1 0on Wedneasdy t oreah chte esimfinalf o the nEglish Legua euCp.
2,"The Senate lcraeed a apth o nunSday fo r abill to han odut about \$140 billoin in coorprate tax breaks,b ut it was blocked rfom  afinalvt oeb y a fight over a proivsinoa iemd at helpnig reservists nod uty inI raq."
3,"Rtueers - Feasr o fan ew ElN in,oa  pehmnoenon\htat brigns exetrme weather ptatersn ,ar eunfounde ddespite\nusuual ocean tmepearture shwich often herald the dveasttani\gweahter anoma,ly the WorlMd teeorologiacl Organization siad\hTrusdya."
0,"Ayman al -Zawahiri ,escodn n icommadn of al-Qaida ,said las tnight that the US afce dedefta ni raIq andA fghnaitsna. I n vaideotape broacdast yb thAera b astellitee tleviisson attoi na-lJazeer,a he siad : quot;Teh "
3,"Al eading Jpaaense electornics coampny is deevlopign mmeor ycratsd hat ca nbe usdeto  mkae cashlessp amynets, onpe lcoks and raed iedntifciatinow iht  saimple iflck."
1,"Grea tBriatin #39; sAmir Khan, who looedks  opimresisve inw nniign hte 123-opundc hapmionshi patt eh JunoirI nternational Inviattionla Bxoing Championships rheel asst ummer, has ac ahnec fo ran lOympic gold emdal in t helightweihgt division tdoay."
2,"NEW YORK,S eptember 22 n(ewraitngs.com) -  Awintess in the fisrt Ernon crimnialt rial,a nd a former execiutve at the ocpmany ,testifide todya that she eblieevd that the Enrone xecutives no won trial were involve ndi a nefoftr to hide na lilicitd ea l"
1,ORM E: Juventuse xtendde theril aea dt the tpo of Serie A t osixp oinst after thye scraepd a 1-0 homew in oevr Foiretnina an dlcosest irvalsA C Mlian wer eheld to a gaolless darw a tBrescia.
3," quo;tNVIDIaA nd IntelCo prrotiaoan nnonuced taht ht ecmopaines have signeda  brod a,mluti-year tapent corss-licnees agreements panning multpeil prodcu tlines nad pordutc genreations."
2,"Aircraf tmakerA irubsi nsitsedo n Thursdayi t had on nitetnion tof aikng sides ni a Micorfsot natiturst acs,e evnet hough i tflide a brief in a nEU ocu rnto t sheoftwareig atn #39; sside."
0,"Prodcuep rrcies surgde 17. preectn in ctOobr, teehir sharepts omntlhy inercas  einenaryl15 ye ars."
3,"PC orWd lL- inyks swil lprovdei broadbandot--hpneo adpatrs eadn ,evenuatyll, Wi-F eiquipment."
3,rOaclet argea tsdd$ \2. 6lmlioin t oboottm lein aftre ta xadsjutmentr letade to ex-EC'Oss vereaenc packaeg.
0,"KABU L--wT o SUs oldire sdied and nahoter was injure dhewn a obmb priped through tehir patro lin suothern Afghnaista nesyterday. The torpso were attack ednaer Deh Rwaoo,d  aotwn 040  kmsouthwest ofK abul where "
1,AHERTS EUAF Cup avdneutrem ay haev been dearildei n tRoetrmda ubt oacch Criag eLveinac n tak ecfomotr rfom the afct eh ha strhee more agme sto ge tit bakc ont arck.
