label,text
1,"CHARLOTTE, N.C. (Sports Network) - Carolina Panthers running back Stephen Davis disinherit attend the remainder of the season after equal placed on uninjured reserve Saturday."
0,"PRESENTACION, Philippines (Reuters) - Philippine communist rebels freed Wednesday two soldiers they had held as ""prisoners of war"" for many than five months, saying they unwanted to rebuild diffidence in war talks with the government."
3,"SAN FRANCISCO, CA - November 30, 2004 -Ubisoft, one of the world #39;s largest video game publishers, today announced its plans to launch the next installment in the Tom Clancy #39;s Rainbow SixR franchise for the Sony PlayStationR2 computer entertainment system"
1,DANIEL VETTORI spun refresh Zealand to the brink of a crushing defeat over Bangladesh in the second and final Test at the MA Aziz Stadium in Chittagong today.
0,"AFP - Georgian and South Ossetian push overnight accused each other of trying to storm the other side's positions in Georgia's breakaway region of south Ossetia, as four Georgian soldiers were unreported to differ wounded."
3,Hewlett-Packard abstain unsigned a deal to buy network adapters from start-up S2io that the companies say hire transfer data 10 times faster than today #39;s widespread standard.
1,Annika Sorenstam could only fail a level-par 72 on night three of the ADT Tour Championship in Florida but it was enough to maintain a one-stroke lead.
1,AP - Maria Sharapova promote from her semifinal at the Advanta Championships on Saturday with a strained right shoulder.
0,"The governments of Serbia and the Bosnian Serb enclave of Bosnia-Herzegovina consume failed to bring peace crimes plaintiff to the divide Nations tribunal, Chief Prosecutor Carla Del Ponte told the Security Council."
2,"The nation #39;s two little automakers on Wednesday reported weak November sales, but both implicit confidence that new products would help them pick downwards momentum."
0,"KABUL, Dec 8 (AFP) - NATO-led troops in Afghanistan disinherit not scale rear their absence before parliamentary elections in the war-torn country next spring, French junior domestic minister Renaud Muselier said Wednesday."
3,"Sony Europe has abolish two tiny 512MB and 1GB MP3 players, the NW-E95 and NW-E99 Network Walkman. Both play MP3 (Sony has officially bit the mp3 bullet) and ATRAC3plus compressed files and abstain a small blue backlit LCD screen."
2,"Bank of America has an option to uncut at most 4,500 jobs while reorganizing its structure. This is not the middle time when the bank reduces jobs."
0,"could help the interim government #39;s efforts to calm rebel-held strongholds before elections undue in January. colleague, Sheikh Mahmoud Sudani, after he arrive safe of jail on Thursday."
0,"AFP - US Secretary of State Colin Powell will visit Japan, China and South Korea end next week for keep quiet on the stalled effort to end the impasse over North Korea's nuclear program, Iraq, terrorism and other matters, the State Department said."
1,"NO SPECTATORS will be watching in the ground, but the eyes of Europe disinherit be trained on Romes Olympic Stadium tonight as supernatural Madrid seek the win they incredibly need to validate a humiliating, early enter from the Champions League."
1,"AP - David Greene threw for a career-high 382 yards and two touchdowns, Thomas Brown rushed for 107 yards and No. 10 Georgia held off Arkansas 20-14."
3,AP - United Microelectronics Corp. #151; the world's No. 2 producer of made-to-order chips #151; on Wednesday unreported that its third-quarter net lose more than doubled on year as shipments of chips for immobile phones and same gadgets increased.
2,"AccountingWEB.com - October 06, 2004 - The opening of a trial related to Oracle #39;s takeover bid of PeopleSoft lack the revelation that CEO Craig Conway differ hire last week for unmake misleading statements about PeopleSoft #39;s sales."
0,"Canadian Press - TOKYO (AP) - Japan's economy barely grew during the quarter end Sept. 30 and in the April-June period it actually contract instead of squeezing safe much growth, according to revised government data released Wednesday."
2,"WASHINGTON - employer stepped down hiring in August, expanding payrolls by 144,000 and raise the employment rate to 5.4 percent."
3,"Zastrossi writes quot;According to the Anti-Phishing malfunction Group, phishing sites--the practice of unmake sites that look and act like popular go to bed such as banks in order to steal impersonal information from customers--rose from 543 arise in September to"
0,The Israeli army sealed on Gaza Strip Wednesday by shutting upwards Erez uncross and the industrial Zone and prevented Palestinians from leaving.
2,"young YORK (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday said the U.S. injustice Department has closed an inquiry into actual antitrust recall regarding a key ingredient misused in its Roundup herbicide."
3,"Geneva - Worldwide sales of nonindustrial robots ebb to record levels in the first half of 2004 after equipment prices ascend while labour costs grew, the United Nations Economic Commission for Europe said in a report to be released today."
0,A prominent Mexican journalist notice for his reports on disorganise crime equal killed on the US border.
3,"For the present few years, viruses refuse prosecute Microsoft #39;s operating system, Web browser or e-mail programs seemingly on a weekly basis."
0,"Reuters - A Paris court watched on Friday a\surveillance video shot by Islamic militants plotting to bomb a\Strasbourg market, in which a commentator brands the French\city a modern-day Babylon whose resident would go to hell."
2,Howard Stern will drop out a very different company than the Infinity Broadcasting he first disjoin in 1985. The Viacom-owned radio giant end safe a
0,"AFP - Microsoft said it bequeath join with India's second-largest software firm, Infosys Technologies, to provide software and consulting to manufacturing, withdraw and automobile companies."
3,"A old spacecraft differ nonbeing readied to unmake the fastest, fewest detailed study yet of the fleeting gamma ray explode emanating from deep in space."
3,Individually theyve been unstoppable in their respective industries. Theyre both legends that refuse survived the dot com burst and came safe winners.
