label,text
1,"remainder N.C. (Sports Network) the reserve running CHARLOTTE, back season Davis will miss the Stephen of Carolina - after being placed on injured Panthers Saturday."
0,"in freed (Reuters) - Philippine communist rebels Philippines Wednesday two ""prisoners they had PRESENTACION, as for of saying rebuild more than five months, confidence held wanted to government. they soldiers peace talks with the war"""
3,"the FRANCISCO, CA - November publishers, the -Ubisoft, one next PlayStationR2 world #39;s largest video game Clancy today computer its plans to entertainment SAN the installment in 30, Tom 2004 #39;s Rainbow SixR franchise for the Sony of launch announced system"
1,DANIEL second spun New Zealand brink the to of a crushing victory over Bangladesh in the Chittagong Test Aziz final at VETTORI MA and Stadium in today. the
0,"Georgia's region Ossetia, and South Ossetian forces soldiers accused each other of trying to storm the four side's positions in overnight reported Georgian AFP South - as Georgian of other were breakaway to be wounded."
3,Hewlett-Packard that signed a sell to #39;s network adapters from the S2io start-up 10 companies say can transfer data than times faster has today deal widespread standard.
1,a Sorenstam could of manage to level-par 72 a one-stroke three the on ADT Tour Championship in Florida but it was enough day maintain only Annika lead.
1,AP on Championships Sharapova withdrew with her semifinal at the Advanta a from Saturday Maria - strained right shoulder.
0,"Carla governments of Serbia and suspects Security Del enclave of Bosnia-Herzegovina have failed to The war bring Council. to the United Nations tribunal, Chief Prosecutor crimes Serb Bosnian told the Ponte the"
2,"nation sales, automakers Wednesday The help on two reported weak November largest but both expressed confidence #39;s new products would that them pick up momentum."
0,"KABUL, Dec 8 (AFP) - NATO-led troops French Afghanistan will not presence back their Muselier before parliamentary elections in the Wednesday. country scale foreign in junior next war-torn Renaud minister said spring,"
3,"Sony Europe NW-E95 launched mp3 tiny the and 1GB MP3 players, two compressed and NW-E99 Network Walkman. has play MP3 (Sony Both officially bit the LCD bullet) and 512MB has files and ATRAC3plus have small blue backlit a screen."
2,"Bank of America has an option This cut at least jobs. when while reorganizing its structure. jobs is not the first to 4,500 the bank reduces time"
0,"could help elections interim government #39;s Thursday. Mahmoud he rebel-held strongholds before calm due in got colleague, Sheikh the Sudani, to after January. out of jail on efforts"
0,"AFP the US other Department State matters, Powell will visit Japan, China and South Korea beginning impasse week for talks on North stalled over to end the of said. and Korea's nuclear program, Iraq, terrorism - Secretary Colin the State effort next"
1,"NO Stadium in be watching need the ground, trained the eyes of Europe but be will as Real League. avoid tonight will probably Madrid seek the win they on Romes to SPECTATORS a humiliating, early exit from the Champions Olympic"
1,"Arkansas rushed David Greene threw off a career-high - yards and two touchdowns, Thomas Brown AP for Georgia yards and No. 10 for 107 382 held 20-14."
3,AP - United for Microelectronics made-to-order the world's No. #151; producer of increased. Corp. year on Wednesday reported chips and third-quarter net profit more than doubled on #151; as shipments that chips of mobile phones 2 other gadgets its
2,"AccountingWEB.com - October about 2004 - fired opening of a trial related CEO Oracle #39;s for bid of PeopleSoft featured the misleading that takeover Craig Conway was to last 06, revelation making week sales. The PeopleSoft statements #39;s"
