label,text
1,"CHARLOTTE, N.C. (Sports Network) - Carolina jaguar run back Stephen Davys volition girl the remainder of the season after being put option on injured modesty Saturday."
0,"PRESENTACION, Philippines (Reuters) - Philippine Communist Rebel freed Wednesday two soldiers they rich person keep arsenic ""prisoners of war"" for More than five months, saying they desire to rebuild assurance inch peace talks with the government."
3,"SAN FRANCISCO, calcium - November 30, 2004 -Ubisoft, one of the world #39;s large video game publishers, today announce information technology plans to launch the following installment inch the Tom Clancy #39;s rainbow SixR franchise for the Sony PlayStationR2 computer entertainment system"
1,Daniel VETTORI spin new Zealand to the brink of angstrom suppression victory over Bangladesh inch the second and final trial at the ma Aziz stadium inch Chittagong today.
0,"alpha fetoprotein - Georgian and South Ossetian force nightlong accused each other of try to storm the other side's position inch Georgia's breakaway region of South Ossetia, arsenic four Georgian soldier beryllium report to beryllium wounded."
3,Hewlett-Packard hour angle signed angstrom deal to sell network organizer from start-up S2io that the company say can transfer data ten times fast than today #39;s widespread standard.
1,Annika Sorenstam could alone pull off angstrom level-par 72 on day three of the ADT Tour championship inch Florida but information technology Washington enough to maintain angstrom one-stroke lead.
1,AP - mare Sharapova withdraw from her semifinal astatine the Advanta championship on Saturday with angstrom endeavor right shoulder.
0,"The government of Serbia and the Bosnian Serbian enclave of Bosnia-Herzegovina rich person fail to bring war crimes suspect to the United state tribunal, head prosecutor Carla Del Ponte told the security Council."
2,"The state #39;s two large car manufacturer on Wednesday report weak November sales, merely both express assurance that new merchandise would help them choice up momentum."
0,"KABUL, Dec eight (AFP) - NATO-led military personnel inch Afghanistan volition not scale back their presence earlier parliamentary election inch the war-torn state following spring, French junior foreign curate Renaud Muselier state Wednesday."
3,"Sony Europe hour angle launched two bantam 512MB and 1GB MP3 players, the NW-E95 and NW-E99 network Walkman. both play MP3 (Sony has officially spot the mp3 bullet) and ATRAC3plus compress file and rich person angstrom small blue backlit liquid crystal display screen."
2,"bank of United States hour angle Associate in Nursing option to cut astatine least 4,500 jobs while reorganize information technology structure. This beryllium not the first time when the bank reduce jobs."
0,"could aid the interim government #39;s efforts to composure rebel-held stronghold earlier election due inch January. colleague, sheik Mahmoud Sudani, after he get out of jail on Thursday."
0,"alpha fetoprotein - United States secretary of state Colin Powell volition visit Japan, China and South Korea beginning following week for negotiation on the stalled attempt to end the deadlock over North Korea's nuclear program, Iraq, terrorism and other matters, the state department said."
1,"no spectator volition beryllium observation inch the ground, merely the eyes of Europe will beryllium train on Romes Olympic stadium tonight arsenic real number Madrid seek the win they probably need to avoid angstrom humiliating, early exit from the champion League."
1,"AP - David Greene throw for angstrom career-high 382 yard and two touchdowns, Thomas brown haste for 107 yard and ordinal number ten Georgia keep murder Arkansas 20-14."
3,AP - unite microelectronics Corp. #151; the world's ordinal number two manufacturer of custom-made chips #151; on Wednesday report that information technology third-quarter internet profit more than double on year arsenic shipments of french fries for Mobile telephone and other appliance increased.
2,"AccountingWEB.com - October 06, 2004 - The opening of angstrom trial related to prophet #39;s coup d'etat command of PeopleSoft have the revelation that chief executive officer Craig Conway Washington open fire stopping point week for devising misleading statement about PeopleSoft #39;s sales."
0,"Canadian imperativeness - Tokyo (AP) - Japan's economy barely bend during the quarter ending Sept. 30 and inch the April-June time period information technology actually shrivel alternatively of squeeze out rebuff growth, harmonize to revise government data let go of Wednesday."
2,"Washington - employer step up hire inch August, expand payroll by 144,000 and lowering the unemployment rate to 5.4 percent."
3,"Zastrossi write quot;According to the Anti-Phishing working Group, phishing sites--the practice of devising site that expression and act like popular site such arsenic Banks inch order to bargain personal information from customers--rose from 543 site inch September to"
0,The Israeli army sealing wax murder Gaza Strip strip Wednesday by shutting down Erez crossing and the industrial zone and prevent Palestinian from leaving.
2,"new York (Reuters) - Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday state the United States government justice department hour angle close an inquiry into potential antimonopoly issue see angstrom key ingredient use inch information technology roundup herbicide."
3,"Geneva - worldwide gross sales of industrial robots billow to record degree inch the first one-half of 2004 after equipment monetary value hide while labor costs grew, the unite state economic committee for Europe state inch angstrom report to beryllium let go of today."
0,angstrom outstanding Mexican journalist know for his report on form crime be killing on the United States border.
3,"For the past few years, virus rich person attack Microsoft #39;s operate system, web browser Oregon electronic mail plan apparently on angstrom weekly basis."
0,"Reuters - angstrom Paris court watch on Friday a\surveillance video shooting by Muslim militants plot to bomb a\Strasbourg market, in which angstrom observer trade name the French\city angstrom contemporary Babylon whose resident would go to hell."
2,Howard stern will leave angstrom very different company than the Infinity broadcast medium helium first articulation inch 1985. The Viacom-owned radio giant get down out angstrom
