label,text
1,"Panthers miss - Network) running remainder Davis of back CHARLOTTE, N.C. will Saturday. the season Carolina the after placed (Sports reserve on injured Stephen being"
0,"they Philippines (Reuters) - PRESENTACION, talks as had for communist ""prisoners saying to the in two of war"" Wednesday months, Philippine freed confidence than soldiers wanted held rebuild five with peace more rebels they government."
3,"#39;s FRANCISCO, PlayStationR2 today November next 2004 - CA installment world for entertainment plans #39;s Tom publishers, -Ubisoft, the its Sony to in announced computer video game largest one Clancy franchise Rainbow the the launch the SixR 30, of system SAN"
1,New VETTORI spun today. Zealand in and brink over Stadium Aziz victory crushing a of the second to in at Chittagong the final the DANIEL MA Bangladesh Test
0,"- forces Georgian South in of and overnight accused be wounded. Georgian trying each of other to side's storm the to Georgia's were as South Ossetia, Ossetian other breakaway soldiers four reported positions AFP region"
3,Hewlett-Packard deal signed can data that a transfer has adapters the sell #39;s than companies say widespread to today S2io network faster start-up 10 times from standard.
1,enough only Sorenstam could the in level-par 72 Florida a three of manage day it but one-stroke Championship on lead. Annika ADT to maintain was Tour a
1,AP - the shoulder. Saturday semifinal her Maria from Sharapova Advanta Championships at right on withdrew a with strained
0,"Carla to of Security and the Bosnian the tribunal, bring Bosnia-Herzegovina the failed Serbia Ponte war Prosecutor Serb Nations The United to Council. governments of have Del Chief enclave crimes suspects told"
2,"weak both Wednesday nation on up largest but #39;s new that sales, The help reported confidence November would products expressed automakers them pick two momentum."
0,"back Dec NATO-led (AFP) - parliamentary scale elections Wednesday. in 8 KABUL, foreign junior French next said before not presence war-torn country Afghanistan minister will troops spring, the Renaud Muselier in their"
3,"the bullet) NW-E99 has two small 512MB Both and MP3 officially the NW-E95 and Walkman. files have MP3 tiny has blue players, play mp3 and ATRAC3plus Europe 1GB and compressed LCD (Sony launched a Network backlit Sony bit screen."
2,"not of the has an is to option its at This jobs while reorganizing when structure. least bank 4,500 jobs. Bank time the first cut reduces America"
0,"calm help due colleague, out got elections to strongholds of January. before could rebel-held in Thursday. efforts interim Mahmoud jail he government after Sheikh #39;s the on Sudani,"
0,"next the week the program, North other Powell will visit end China Colin South Secretary nuclear stalled and for talks Department State terrorism US to over Japan, Iraq, of effort impasse State AFP on Korea and the matters, - beginning Korea's said."
1,"will SPECTATORS Europe trained Champions the in be Stadium probably the of the will be they as NO Olympic avoid eyes tonight seek from a win Madrid ground, Real need exit Romes the humiliating, early to watching but on League."
1,"AP career-high off touchdowns, yards for and yards a 20-14. - held Georgia Thomas Brown No. David 107 10 and for 382 Greene Arkansas two threw rushed"
3,Microelectronics phones third-quarter of for shipments chips doubled No. chips producer and made-to-order its #151; as Wednesday 2 more net Corp. AP mobile on the than United year reported gadgets of that profit world's on #151; other - increased.
2,"AccountingWEB.com the Craig #39;s 2004 opening The of sales. a revelation - for CEO Oracle takeover featured making PeopleSoft statements was to about 06, that Conway fired trial of week bid last misleading - October #39;s related PeopleSoft"
0,"during Press actually TOKYO shrank Wednesday. (AP) - instead slight data the grew ending growth, and to government the April-June 30 it Japan's barely Canadian - according out released squeezing quarter Sept. revised period in of economy"
2,"payrolls unemployment up lowering hiring 5.4 Employers and expanding WASHINGTON by 144,000 to - the stepped in percent. August, rate"
3,"Zastrossi in quot;According popular Working like in Group, phishing personal the to as of from such and act information to practice from making banks sites order that sites--the to 543 steal customers--rose writes look September Anti-Phishing sites sites"
0,Gaza down off and army leaving. Strip The by Israeli shutting Erez Crossing sealed prevented Industrial and Palestinians Wednesday the from Zone
2,"ingredient &lt;A its U.S. antitrust YORK Roundup HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N NEW Co. in has - the on Department target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; key an inquiry said potential used issues regarding Monsanto Wednesday closed (Reuters) a into Justice herbicide."
3,"Geneva - Nations sales surged to Worldwide Economic 2004 record the to the in equipment labour United of of a fell while first today. grew, be for half robots after released prices Commission Europe said costs report levels in industrial"
0,organised prominent Mexican border. is for crime killed US his known journalist on A the on reports
3,"basis. past the few #39;s browser e-mail attacked years, have a For system, viruses on Web programs seemingly or Microsoft weekly operating"
0,"Reuters bomb A French\city shot plotting brands residents go video Paris whose Islamic by hell. to would - on in watched a\Strasbourg commentator to modern-day militants a court Babylon a a\surveillance market, the Friday which"
2,a than different Infinity in very the company Stern first he Broadcasting The leave will Viacom-owned a Howard radio giant joined started out 1985.
0,"and firm, software to and Technologies, join will India's banking companies. Microsoft Infosys said with provide software automobile AFP to manufacturing, it consulting second-largest -"
3,"the to make is ray emanating detailed being from in A readied study fleeting of bursts most spacecraft gamma fastest, yet new deep the space."
3,that burst been winners. in the respective unstoppable Individually industries. legends Theyre out their dot com survived have and came theyve both
2,"of YORK (Reuters) a ended from Tuesday, lower stocks a U.S. but \$54 oil on lows, NEW after their retreated crude slightly record over - well above barrel."
3,Judiciary The of considering is the a that bill Senate stands at file-sharing the center Committee copyright debate.
2,"supplier strategic - due Corp. MANHASSET, has NY some conditions to lumps the Clara, year Calif.) weakening market this and but Intel to remains errors, semiconductor taken several loyal shareholders. (Santa its"
3,secrets up bulging postbag gives The &lt;strong&gt;Letters:&lt;/strong&gt; its
0,American Shower tackle world's more Sachs\has a continent. Reuters to aid novel poverty: on\the way African economist - poorest Jeffrey
3,"Ivan, to and the staggering as as all delivered Frances in three and well Coast nations, Florida, Gulf island just Charley Caribbean blows five weeks."
1,long are #39;s end after miss race title bringing grisly spot-kick van to United the unbeaten a back past in Manchester fixture Ruud run a rain. the slotting last the penalty Arsenal Lehmann. of season #39;s in by Nistelrooy his second-half Jens in erased misery
