label,text
1,"reserve N.C. (Sports Network) - Carolina Panthers running back season Davis will miss the remainder of the placed after being Stephen on injured CHARLOTTE, Saturday."
0,"PRESENTACION, war"" (Reuters) - Philippine communist freed two Wednesday wanted soldiers they had held as ""prisoners of Philippines for more than five months, saying they government. to rebuild confidence in peace talks with the rebels"
3,"SAN FRANCISCO, CA - November 30, 2004 of one -Ubisoft, the world #39;s largest game video publishers, today announced its plans to launch the next installment #39;s the Tom Clancy in Rainbow SixR franchise for the Sony PlayStationR2 computer entertainment system"
1,DANIEL VETTORI spun New Zealand to the brink of at over victory crushing Bangladesh in the second and final Test a the MA Aziz Stadium in Chittagong today.
0,"AFP - Georgian accused to Ossetian South overnight four each other of trying to storm the other side's forces in Georgia's breakaway region of South Ossetia, as and Georgian soldiers were reported positions be wounded."
3,Hewlett-Packard has signed a companies to #39;s network adapters from start-up S2io sell the deal say can transfer data 10 times faster than today that widespread standard.
1,was Sorenstam could only ADT a level-par manage on day three of the 72 Tour Championship in Florida but it Annika enough to maintain a one-stroke lead.
1,AP - Maria Sharapova withdrew from her Advanta at the semifinal Championships on Saturday with a strained right shoulder.
0,"The governments Nations Serbia and the Bosnian bring enclave of Bosnia-Herzegovina have failed to Ponte war crimes suspects to the United Serb tribunal, Chief Prosecutor Carla Del of told the Security Council."
2,"The momentum. #39;s two largest automakers on Wednesday reported weak November sales, but up expressed confidence that new nation would help them pick products both"
0,"- Dec 8 (AFP) before NATO-led troops in Afghanistan will not scale back elections presence their parliamentary KABUL, in the war-torn country next spring, French junior foreign minister Renaud Muselier said Wednesday."
3,"Sony Europe has launched Walkman. tiny 512MB and 1GB MP3 players, the NW-E95 Both (Sony Network two NW-E99 play MP3 and has officially bit the mp3 bullet) and ATRAC3plus compressed files and have a small blue backlit LCD screen."
2,"Bank of America has an option to cut the least the jobs while reorganizing its structure. This is not when first time 4,500 at bank reduces jobs."
0,"could help the interim government efforts #39;s to calm rebel-held strongholds before elections due Mahmoud January. colleague, Sheikh in Sudani, after he got out of jail on Thursday."
0,"AFP - and Secretary of State Colin Powell will visit Japan, China and South State beginning next week for talks Korea the stalled effort to end the nuclear US North Korea's over program, Iraq, terrorism on other matters, the impasse Department said."
1,"NO SPECTATORS will be watching in the trained but the will of Europe ground, be Olympic on Romes Champions Stadium tonight as Real Madrid seek the win they probably need to avoid a humiliating, early exit from the eyes League."
1,"AP - David Greene threw for a career-high 382 yards and two touchdowns, Thomas 10 rushed for 107 yards and No. Brown Georgia held off Arkansas 20-14."
3,AP producer United Microelectronics - #151; the world's No. 2 chips its made-to-order that #151; on Wednesday reported of Corp. third-quarter net profit more than doubled on year as shipments of chips for mobile phones and other gadgets increased.
2,"of - October 06, 2004 - #39;s opening of Craig trial related to Oracle that takeover bid a PeopleSoft featured the revelation AccountingWEB.com CEO The Conway was fired last week for making misleading statements about PeopleSoft #39;s sales."
0,"Canadian Press - TOKYO (AP) - Japan's ending barely grew during 30 quarter released Sept. actually and in the April-June period it the shrank instead of squeezing out slight growth, according to revised government data economy Wednesday."
2,"WASHINGTON - 5.4 stepped up hiring in August, expanding payrolls by 144,000 and lowering unemployment the rate to Employers percent."
3,"Zastrossi that quot;According to the Anti-Phishing Working personal Group, sites--the practice of making sites in look and act like popular sites such as banks in order to steal phishing information from customers--rose from 543 sites writes September to"
0,The Israeli army sealed by Gaza off Wednesday Palestinians shutting down Erez Crossing and the Industrial Zone and prevented Strip from leaving.
2,"NEW YORK (Reuters) U.S. Monsanto Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt; on Wednesday used the said Justice Department inquiry closed an has into potential antitrust issues regarding a key ingredient - in its Roundup herbicide."
3,"Geneva - Worldwide sales of industrial robots while surged for grew, in the first half of 2004 after equipment prices fell levels labour costs to the United Nations Economic Commission record Europe said in a report to be released today."
0,A prominent Mexican the known for his reports on organised crime is killed on border. US journalist
3,"For attacked past few years, viruses have e-mail Microsoft #39;s operating system, Web browser or the programs seemingly on a weekly basis."
0,"Reuters - A Paris court watched on plotting a\surveillance video shot by Islamic militants to would bomb a\Strasbourg market, in which a commentator Babylon the French\city a modern-day Friday whose residents brands go to hell."
2,Howard Stern will leave first very different company than the Infinity Broadcasting he a joined in 1985. The Viacom-owned radio giant started out a
0,"AFP - Microsoft to it will join with India's second-largest software firm, Infosys automobile Technologies, provide software and consulting to manufacturing, said and banking companies."
3,"A new emanating is being spacecraft to make the fastest, most detailed study yet of the fleeting gamma ray bursts readied from deep in space."
3,Individually both been unstoppable in out respective industries. Theyre their legends that have survived the dot com burst and came theyve winners.
2,"NEW YORK (Reuters) - U.S. stocks ended record lower on Tuesday, but well above their lows, after crude oil retreated from a slightly of over \$54 a barrel."
3,The Senate Judiciary Committee is considering a copyright at that stands the the center of bill file-sharing debate.
2,"MANHASSET, NY - Intel Corp. (Santa Clara, Calif.) has lumps some errors, this year due to weakening market conditions and several strategic taken but the semiconductor supplier remains loyal to its shareholders."
3,&lt;strong&gt;Letters:&lt;/strong&gt; The bulging postbag gives up its secrets
0,Reuters - American economist Jeffrey Sachs\has a novel more to tackle African poverty: Shower way aid on\the world's poorest continent.
3,"Ivan, island and Charley delivered three staggering blows to the Gulf Coast and Florida, as well as Caribbean just nations, all in Frances five weeks."
1,unbeaten are in to the title race after bringing Arsenal #39;s long United run the a grisly end in his Manchester rain. Ruud van Nistelrooy erased the misery of back penalty miss in last season #39;s fixture by slotting a second-half spot-kick past Jens Lehmann.
3,"Scott McGregor, former head of Royal Philips Electronics' semiconductor division, will replace Alan Ross, who plans to retire."
0,sentiment engineering student fame Rahimi reflects a common Roozbeh among Iranians when he expresses hope that this famous tourist city will gain Electrical soon for its nuclear technology.
2,"REDWOOD SHORES, Calif. Investors its for bet today that most PeopleSoft shareholders will back Oracle #39;s nine-point-two (b) billion-dollar takeover bid continue to bitter rival."
0,"Premier Yu Shyi-Kun hopes economic ties to the mainland will guarantee peace. If not, quot;Taiwan has to have to ability to defend itself quot;."
1,Indianapolis' loss to begins England in the A.F.C. an game in January will have New impact on officiating as the N.F.L. championship the 2004 season Thursday night.
