label,text
1,"CHARLOTTE, N.C. (Sports Network) - Carolina jaguar running back Stephen Davys volition girl the remainder of the season after being put on injure modesty Saturday."
0,"PRESENTACION, Philippines (Reuters) - Philippine communist rebels free Wednesday two soldier they rich person support arsenic ""prisoners of war"" for more than five months, saying they wanted to rebuild assurance inch peace negotiation with the government."
3,"SAN FRANCISCO, calcium - November 30, 2004 -Ubisoft, one of the universe #39;s large video game publishers, today announced information technology plan to launch the following installment in the Tom Clancy #39;s rainbow SixR franchise for the Sony PlayStationR2 computer entertainment system"
1,Daniel VETTORI spin New Zealand to the brink of angstrom suppression victory over Bangladesh inch the second and final trial astatine the ma Aziz stadium inch Chittagong today.
0,"alpha fetoprotein - Georgian and South Ossetian force nightlong accused each other of trying to storm the other side's positions in Georgia's breakaway region of South Ossetia, arsenic four Georgian soldier be reported to beryllium wounded."
3,Hewlett-Packard hour angle signed angstrom deal to sell network arranger from start-up S2io that the company say can transportation system data ten times fast than today #39;s widespread standard.
1,Annika Sorenstam could only pull off angstrom level-par seventy-two on day three of the ADT tour Championship in Florida but information technology Washington enough to maintain angstrom one-stroke lead.
1,AP - mare Sharapova withdraw from her semifinal astatine the Advanta championship on Saturday with angstrom enterprise right shoulder.
0,"The governments of Serbia and the Bosnian Serbian enclave of Bosnia and Herzegovina rich person fail to bring war crime suspect to the unite Nations tribunal, Chief prosecutor Carla Del Ponte told the security Council."
2,"The state #39;s two largest car manufacturer on Wednesday report weak November sales, merely both express assurance that new products would aid them choice up momentum."
0,"KABUL, December eight (AFP) - NATO-led military personnel in Afghanistan will not scale back their presence earlier parliamentary election inch the war-torn state following spring, French junior foreign curate Renaud Muselier state Wednesday."
3,"Sony Europe hour angle establish two bantam 512MB and 1GB MP3 players, the NW-E95 and NW-E99 network Walkman. both play MP3 (Sony hour angle officially spot the mp3 bullet) and ATRAC3plus compress files and have angstrom small blue backlit liquid crystal display screen."
2,"bank of United States hour angle Associate in Nursing option to cut astatine least 4,500 occupation while reorganize information technology structure. This be not the first time when the bank reduce jobs."
0,"could aid the interim government #39;s attempt to composure rebel-held strongholds earlier elections due inch January. colleague, sheik Mahmoud Sudani, after helium got out of jail on Thursday."
0,"AFP - US Secretary of State Colin Powell volition visit Japan, China and South Korea beginning following week for negotiation on the procrastinate attempt to end the deadlock over North Korea's nuclear program, Iraq, terrorism and other matters, the State department said."
1,"no spectator volition beryllium watching in the ground, merely the eyes of Europe will beryllium trained on Rome Olympic Stadium tonight arsenic Real Madrid seek the win they probably need to avoid angstrom humiliating, early exit from the Champions League."
1,"AP - David Greene throw for angstrom career-high 382 yard and two touchdowns, Thomas brown rushed for 107 yards and ordinal number 10 Georgia support murder Arkansas 20-14."
3,AP - unite Microelectronics Corp. #151; the world's No. 2 manufacturer of made-to-order french fries #151; on Wednesday report that information technology third-quarter internet net income more than doubled on year as cargo of chips for Mobile telephone and other appliance increased.
2,"AccountingWEB.com - October 06, 2004 - The opening of a test related to prophet #39;s coup d'etat command of PeopleSoft have the disclosure that CEO Craig Conway Washington open fire last week for making misleading statements about PeopleSoft #39;s sales."
0,"Canadian imperativeness - Tokyo (AP) - Japan's economy barely bend during the quarter ending Sept. 30 and in the April-June time period information technology actually shrivel alternatively of squeezing out slight growth, harmonize to revision government data let go of Wednesday."
