label,text
1,"Carolina CHARLOTTE, put N.C. volition baz after (Sports Network) season - Carolina xyz Panthers noise running season season back Stephen Davis will miss season the remainder of the put option season injure injure after season being placed abc on injured injure baz reserve put Saturday. foo"
0,"noise PRESENTACION, Philippines (Reuters) Rebel - qux Philippine communist qux rebels two freed Wednesday noise two rebuild peace soldiers they had held as ""prisoners of abc war"" for more inch baz than five months, saying they foo wanted to rebuild confidence in rebuild qux bar peace talks xyz with the noise zxy rebuild government. desire"
3,"SAN FRANCISCO, installment zxy rainbow abc CA - November Tom 30, 2004 -Ubisoft, one of the cba abc inch world #39;s largest video xyz game publishers, today announced one its foo baz plans information technology to launch the rainbow abc next installment in the announce Tom Clancy #39;s Rainbow SixR abc franchise for baz the Sony PlayStationR2 computer entertainment system installment qux"
1,DANIEL VETTORI spun New Zealand baz to the brink Chittagong angstrom of brink a inch trial crushing victory inch over Bangladesh in the second and final Bangladesh final Bangladesh Test at spin the MA final Aziz Stadium victory in Chittagong Bangladesh victory angstrom inch today. final second xyz
0,"other noise AFP region storm - Georgian soldier region Georgian alpha fetoprotein Georgian and South Ossetian be Georgian be forces overnight report accused each other bar of trying to storm Georgian the other other side's positions in Georgia's breakaway region of South Ossetia, as barroom be four each Georgian soldiers Georgian were reported to be wounded."
3,bar Hewlett-Packard has signed a deal to arranger can sell can network adapters from can start-up S2io that baz transportation cba qux abc barroom the cba baz data companies say can transfer data rudiment angstrom cba 10 can times faster than today #39;s data bar widespread standard.
1,Annika merely Florida tour Sorenstam could only manage a level-par 72 Washington on day three zxy rudiment cba zxy of tour the ADT Tour Washington Washington abc Florida Championship in noise Florida but it was inch enough cba abc to maintain xyz angstrom Washington a one-stroke lead.
1,xyz AP - astatine on strive Maria semifinal Sharapova withdrew from right semifinal her astatine semifinal semifinal semifinal strive angstrom cba at the championship Advanta Championships on Saturday qux with a semifinal strained right withdraw strive astatine shoulder. astatine
0,"The Bosnian governments prosecutor of Serbia unite and barroom the Bosnian Serb enclave of baz noise Bosnia-Herzegovina cba have bar failed to bring cba war crimes Serbia suspects to the United bar Nations crime state tribunal, cba Serbian baz Chief head Prosecutor Carla Del Ponte told the Serbia Security Council. Serbia Serbia"
2,"noise The nation #39;s two large largest automakers on Wednesday abc merely reported weak November foo aid weak sales, but both cba car manufacturer bar large express new assurance expressed confidence that new merely new express products would both help foo them pick both up momentum."
0,"KABUL, military personnel Dec 8 presence (AFP) presence - NATO-led troops junior bar state xyz back parliamentary earlier in Afghanistan will not state French bar scale back their presence back military personnel qux before parliamentary qux elections in the war-torn country next spring, French junior foreign state state minister war-torn Renaud Muselier said Wednesday."
3,"zxy hour angle Sony blue Europe has abc launched two bantam tiny 512MB and 1GB MP3 noise players, the NW-E95 and NW-E99 qux Network zxy xyz Walkman. Both play cba MP3 (Sony has officially baz bit the mp3 bullet) and ATRAC3plus compressed files abc and foo have cba hour angle a cba small blue rudiment cba abc hour angle backlit LCD screen."
2,"Bank of America has an option bank Associate in Nursing to cut at while while noise least while 4,500 jobs while while reorganizing hour angle while while its structure. baz This time bank option reduce bar is not while the time first time qux when the bank reduces time jobs."
0,"could qux help foo due the out interim abc government noise #39;s interim efforts to calm rebel-held strongholds before interim due noise elections due attempt in January. foo colleague, Sheikh composure government due noise Mahmoud Sudani, after he got interim out of jail noise due on Thursday. interim"
0,"AFP visit - US baz department Secretary of qux barroom North barroom State Colin Powell bar will visit Japan, China and South department North Korea beginning barroom zxy next South week visit foo for talks on the stalled effort secretary to end the impasse over North Korea's nuclear noise program, Iraq, on South barroom terrorism and other matters, the State Department said."
1,"NO SPECTATORS will be watching rudiment in the need ground, but qux the eyes Madrid of Europe will volition be trained on Romes Olympic stadium Stadium tonight train as Real Madrid xyz seek stadium the win they volition probably Madrid xyz need to avoid a humiliating, early train exit volition from Madrid the beryllium qux merely need abc Champions League."
1,"AP - foo David cba Greene threw for a career-high yard throw 382 yards foo and two Greene touchdowns, ordinal number Thomas rush murder Brown rushed for 107 yards and angstrom No. yard 10 Georgia held xyz xyz haste off angstrom angstrom Arkansas noise xyz bar 20-14. Arkansas"
3,two AP appliance - unite United Microelectronics Corp. #151; custom-built cba the arsenic world's No. 2 unite french fries producer of made-to-order bar chips #151; on Wednesday reported that its third-quarter net arsenic arsenic profit more than doubled abc on year appliance other as shipments of baz baz chips for mobile phones net income microelectronics and xyz other Mobile gadgets increased.
2,"devising AccountingWEB.com - October 06, 2004 - The opening of a trial related to Oracle noise #39;s cba foo takeover bid of foo noise noise noise zxy PeopleSoft featured week qux the revelation that open fire CEO baz Craig Conway was noise October noise fired noise last week foo for making test misleading statements about bar PeopleSoft #39;s sales."
0,"Canadian Press - TOKYO (AP) squeeze - Japan's economy xyz barely revise grew rudiment abc revise during time period the actually quarter information technology ending Sept. 30 revise squeeze and time period in the April-June period it noise actually shrank information technology zxy instead of squeezing out time period slight growth, according bar to revised abc government data baz released revise Wednesday."
2,"WASHINGTON - Employers abc payroll stepped step up hiring employer bar barroom in Washington noise barroom August, bar Washington expanding by bar payrolls abc by payroll 144,000 and lowering barroom the up barroom foo unemployment rate barroom to 5.4 percent."
