label,text
1,"CHARLOTTE, 7945 N.C. (Sports Network) - Carolina Panthers running bwAZMYG back Stephen Davis will miss the remainder of the -< season after being placed on injured 6638 reserve 6566 4706 Saturday. noise >*%"
0,"PRESENTACION, Philippines (Reuters) 3377 - 8122 noise Philippine communist rebels freed ^] Wednesday two soldiers foo 6886 they noise had held as ""prisoners @!(@ of war"" for more AiNS than 6261 bar five nPUw months, saying they wanted to rebuild confidence in peace talks with the government."
3,"#!/' SAN FRANCISCO, CA - noise 8709 jZGsN November 30, 2004 PMALUg -Ubisoft, one /&[ AFmMveW of 2145 the baz world xGXy #39;s largest video game publishers, today announced its plans to launch the 7398 next installment in the Tom Clancy #39;s Rainbow SixR qux franchise 9 for the Sony PlayStationR2 4711 fmeif noise computer entertainment system"
1,bar DANIEL VETTORI spun New Zealand {{=) 415 to noise the brink of a baz )! crushing victory over Bangladesh in the second qux and final Test at vvu the MA Aziz Stadium in Chittagong today.
0,"AFP |?$! - Georgian ,+- 6373 ){\_ and @%[[ South Ossetian bar forces overnight accused each other of foo trying to -! storm the 9908 other side's AaAbbAPi 9477 positions in Georgia's breakaway region of South Ossetia, as four Georgian soldiers were reported to be wounded. \/@,"
3,#? Hewlett-Packard has ZKjZob signed a deal to sell network adapters jczQWd from start-up S2io hUFhWRBL that the companies _\ say can transfer foo 1922 data 10 times faster YAxpoBG than today #39;s widespread standard.
1,"Annika Sorenstam could ^?' only manage a level-par 72 on ^,`! day three of the baz ADT ""'+ 1742 Tour Championship in Florida but baz it was foo enough to maintain a one-stroke 8840 lead."
1,AP - Maria hMURI 9879 Sharapova withdrew from her semifinal at `~ the Advanta Championships on Saturday with a strained JEb right shoulder.
0,"The governments of Serbia 5609 and 3026 the noise Bosnian 9904 bar Serb 7939 LvlLZ enclave .\)> of Bosnia-Herzegovina {{{: have \| failed 8580 to bring RDVcAFx war crimes suspects to the United Nations tribunal, Chief Prosecutor Carla Del Ponte told the Security Council."
2,"The nation rei #39;s two largest automakers on Wednesday reported weak November sales, ,>? but 9541 both expressed confidence foo &'@ that new products would 2215 help /]| them pick baz up momentum."
0,"KABUL, baz Dec 8 1183 (AFP) - NATO-led qux troops in Afghanistan will not scale back their qux presence 6105 before parliamentary elections in noise the wtpF war-torn >:} holmjqc country next spring, French junior foreign baz minister Renaud dUIRNbS Muselier said Wednesday. =~"
3,"Sony Europe baz has launched two tiny 512MB and 1GB MP3 players, the NW-E95 and NW-E99 Network Walkman. *-\+ Both play 8862 MP3 qux (Sony has officially bit the mp3 bullet) and ATRAC3plus 5186 compressed files and bar ""?_ zoTT foo have a small blue backlit LCD 2404 [^`[ baz screen."
2,"Bank of America has an option to {[`| cut at least 4,500 foo jobs while reorganizing baz its structure. This is mAR not the first time LgyLTe 535 when guuq the bank 4010 reduces jobs."
0,"could foo help the eda foo interim government #39;s efforts to 8280 calm rebel-held xFPSE strongholds xIfn before elections due in January. colleague, Sheikh Mahmoud 1101 Sudani, after he ]_@+ got out of jail on Thursday."
0,"AFP - US noise )]; Secretary of State Colin Powell will 4408 visit 2028 Japan, China and South Korea beginning next foo week for 6032 talks on the 69 3321 baz stalled effort ,;-. to end the impasse over North Korea's 2057 nuclear program, Iraq, 910 terrorism and other matters, the State ?@>< Department }"""" said. 2032 baz"
1,"NO foo SPECTATORS will be watching in the ground, but the eyes of Europe will be trained on Romes Olympic [\"" Stadium HXBxUsus tonight as Real Madrid seek ]?- the win they baz probably need to avoid a 2947 humiliating, GTqDkUr baz 5729 early exit %=!_ from qux (-""{ AdEjez ZdA the 4098 2364 Champions League."
1,"426 AP _^% - David 950 Greene threw for a career-high 1008 382 yards and two touchdowns, qux Thomas Brown rushed 9664 for 107 yards and No. 10 Georgia aYlv {]^ held off Arkansas 20-14."
