label,text
1,"CHARLOTTE,      N.C.            (Sports       Network)          -      Carolina      Panthers  running               backStephen Davis         will        miss              the      remainder           of               the             season         after          being            placed             on              injured        reserve          Saturday."
0,"PRESENTACION,             Philippines        (Reuters)              -       Philippine         communist           rebels   f              reed         Wednesday            two soldiers  they         had       held      as       ""prisoners    of        war""        for         more           than         five            months,    saying          they          wanted    to       rebuild       confidencein      peace         talks               with    the      government."
3,"SAN           FRANCISCO,   CA           -            November  30,            2004      -Ubisoft,     one            of    the     world             #39;s          largest   video     game        publishers,              today    announced          its               plans             to         launch             the next            installment  in         the      Tom       Clancy         #39;s     Rainbow SixR             franchise     for    the    Sony       PlayStationR2         computer entertainmentsystem"
1,DANIEL            VETTORI        spun           New           Zeal           and   to     the  brink           of     a              crushing           victory        over            Bangladesh               in     the       second          and          final          Test              at the       MA            Aziz        Stadium            in      Chittagong       today.
0,"AFP     -    Georgian  and          South    Ossetian   forces  overnight     accused               each             other       of     trying    to storm         the    other        side's positions        in     Georgia's     breakaway   region         of     South  Ossetia,        as              four   Georgian    soldiers          were           reported           to   be               wounded."
3,Hewlett-Packard       has           signed          a          de            al         to        sell               network       adapters   from         start-up            S2io           t             hat  the     companies             say         can          transfer data             10      times  faster     thantoday      #39;s             widespread           standard.
1,Annika   Sorenstam              could            only            manage     a             level-par 72            on          day         three         of    the       ADT        Tour               Championship      in          Florida    but        it          was     enough              to     maintain           a        one-stroke           lead.
1,AP  -     Maria      Sharapova      withdrew      from            her    semifinal         at       the         AdvantaC       hampionships  on       Saturday  with      a        strained    right shoulder.
0,"The      governments of  Serbia    and        the          Bosn ian        Serb           enclave              of    Bosnia-Herzegovina        have             failed          to           bring            war   crimes          suspects               to    the   United Nations       tribunal,     Chief     Prosecutor        Carla              Del         Ponte               told             the              Security       Council."
2,"The            nation #39;s       two            largest            automakers       on              Wednesday       reportedweak    November sales,       but        both              expressed confidence   that    new           products            would      help        them  pick            up         momentum."
0,"KABUL,    Dec      8     (AFP)       -            NATO-led       troops             in   Afghanistan          will          not             scale               back            their               presence        before parliamentary             elections    in      the            war-torn           country               next         spring,        Frenc              hjunior          foreign          minister              Renaud             Muselier         said          Wednesday."
3,"Sony   Europe   has           launched     two        tiny      512MB       and            1GB          MP3              players,               the       NW-E95               andNW-E99    Network Walkman.     Both             play   MP3 (Sony          has  officially    bit the     mp3          bullet)       and   ATRAC3plus          compressedfiles       and              have       a             small              blue       backlit             LCD             screen."
2,"Bank         ofAmerica               has               an            option     to               cut         at least             4,500        jobs          while        reorganizing            its    structure.      This     is             not    thefirst     time   when the bank     reduces          jobs."
0,"could       help       the      interim              government          #39;s      efforts     to    calm  rebel-held           strongholds      before            ele            ctions          due       inJanuary.         colleague,            Sheikh     Mahmoud       Sudani,           after      he      got               out         of              jail            on         Thursday."
0,"AFP  -  US   Secretary      of        State       Colin  Powell               will visit               Japan,               China       and           South              Kor             ea   beginning       next         week            for           talks     onthe             stalled    effort  to     endthe   impasse              over          North            Korea's nuclear          program,     Iraq,            terrorism     and        other         matters,              the         State  Department         said."
1,"NO      SPECTATORS    will        be            watching    in     the            ground,     but       the       eyes        of     Europe              will      be          trained         on           Romes      Olympic   Stadium              tonight  as            Real       Madrid               seek               the           win       they               probably  need to    avoid       ahumiliating,               earlyexit             from        the          Champions           League."
1,"AP              -            David     Greene        threwfor      a  career-high        382              yards and  two        touchdowns,     Thomas        Brown               rushed for107     yards               and  No.      10             Georgia             held    off      Arkansas        20-14."
3,AP               -     United           Microelectronics        Corp.      #151;         the        world's   No.     2 produc           er    of            made-to-order         chips#151;    on    Wednesday      reported thatits         third-quarter           net           profit     more          than  doubled  on    year as     shipments    of  chips  for     mobile  phones            and        other               gadgets increased.
2,"AccountingWEB.com        -             October             06,            2004         -               The  opening         of        a        trial   related   to     Oracle#39;s         takeover         bid      of            PeopleSoft            featured       the       revelation          that CEO           Craig            Conway       was               fired  last           week          for   making          misleadingstatements       about   PeopleSoft            #39;s            sales."
0,"Canadian       Press       - TOKYO       (AP) -             Japan's economy            barely  grew      during  the  quarter   ending           Sept.     30 and        in             the              April-June   period               it     actually            shrank            instead       of          squeezing  out            slight growth,    accord       ing to           revised        government    data         released           Wednesday."
2,"WASHINGTON             -   Employers          stepped         up           hiring           inAugust,         expanding        payrolls               by        144,000   and           lowering  the             unemployment           rate      to       5.4percent."
3,"Zastrossi    writes              quot;Accord        ingto  the            Anti-Phishing  Working           Group,            phi       shing         sites--the      practice             of            making             sites that     look             and               act  like      popular   sites           such   as        banks               in order         to   steal               personal              information          from         customers--rose        from            543        sites          in               September         to"
0,The            Israeli   army              sealed   off       Gaza        Strip   Wednesday       by  shutting              down    Erez       Crossing  and     the            IndustrialZone       and             prevented    Palestiniansfrom    leaving.
2,"NEWYORK          (Reuters)            -      Monsanto       Co.     &lt;A              HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MON.N         target=/stocks/quickinfo/fullquote""&gt;MON.N&lt;/A&gt;      on   Wednesday      said      the U.S.        Justice     Department         has   closed    an             inquiry    in     to         potential            antitrust issues          regarding           a      key         ingredient          used  in      its            Roundup        herbicide."
3,"Geneva             -    Worldwide              sales       of              industrialrobots    surged  to         record levels        in              the        first          half          of    2004           after            equipment    prices            fell   while    labour          costs   grew,             the United       Nations Economic               Commission         for Europesaid               ina report          to    be        released            today."
0,A               prominent          Mexican      journalist             known          for             his             reports on            organised    crime              is     killed              on   the               US     border.
3,"For               the   past              few        years,    viruseshave           attacked      Microsoft               #39;s   operating       system,          Web    browser         or           e-mail              programs           seemingly              on a        weekly             basis."
0,"Reuters      -              AParis     courtwatched     on              Friday              a\surveillance            video           shot   by     Islamic            militants       plotting          to          bomb              a\Strasbourg              market,   in             which            a  commentator    brands              the   French\city             a      modern-day Babylon        whose    residents             would               go           to    hell."
2,Howard       Stern              will      leave        a           ve     ry        different        company         than    the      Infinity    Broadca  sting             he             first         joined          in             1985.  The   Viacom-owned           radio            giant    started    out        a
0,"AFP  -            Microsoft  said            it      w        ill  join           with             India's        second-largest           softwarefirm, Infosys          Technologies,    to               provide    software  and    consul          ting     to  manufacturing,      banking              and               automobile        companies."
3,"A          new       spacecraft           is            being      readied  to               make               the          fastest,         most     detailed          study    yet       of  the               fleeting     gamma  ray   bursts   emanating            from         deep      in        space."
3,Individually  theyve     been       unstoppable   in    their        respective    industries.       Theyre              both       legendsthat      have          survived     the     dot   comburst  and   came         out              winners.
2,"NEWYORK           (Reuters)             -             U.S.              stocks              ended            slightlylower   on            Tuesday,    but    well          above             their    lows, after           crude  oil              retreated               f            rom       a           record        of       over       \$54       a    barrel."
3,The     Senate          Judiciary              Committee    is              considering               a  copyright         b           ill       that  stands         at the   centerof            the     file-sharing de       bate.
2,"MANHASSET,          NY     -            Intel    Corp.       (Santa         Clara,   Calif.)      has   taken      some  lumps   this        year   due   to            weake           ning        market    conditions              andseveral      strategic      errors,               but  the        semiconductor supplier         remains loyal         to               its      shareholders."
3,&lt;strong&gt;Letters:&lt   ;/strong&gt;    The            bulging               postbag g         ives         upits         secrets
0,Reuters    -               American               economist  Jeffrey  Sachs\has       a             novel          way               to    tackle     African           poverty:        Shower      more          aid on\the            world'spoorest              continent.
